"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"17","BHS",3128.82,0,2767.5,0.9,2767.5,0,0,0,0,44.38,32.58,788737.5,38554.02,2021,0,"Bahamas, The","Latin America & Caribbean","High income"
"18","BIH",18104.85,0,16160.4,0.9,16160.4,0,0,0,0,162.6,90.77,678090.38,101403.81,2021,0,"Bosnia and Herzegovina","Europe & Central Asia","Upper middle income"
"19","BLR",49121.64,0,43863.3,0.9,43863.3,0,0,0,0,412.09,192.15,1840504.07,1046626.63,2021,0,"Belarus","Europe & Central Asia","Upper middle income"
"20","BLZ",3779.84,0.04,3333.6,0.9,3333.6,3.06,2.99,6216.79,2540.15,68.93,67.29,139877.86,57153.46,2021,3676.64,"Belize","Latin America & Caribbean","Upper middle income"
"21","BOL",121764.91,0.36,102366,0.9,102366,1059.01,726.92,982713.6,668823.54,2647.52,1817.29,2456784,1672058.85,2021,313890.06,"Bolivia","Latin America & Caribbean","Lower middle income"
"22","BRA",1476779.08,0.67,1297909.8,0.9,1297909.8,12650.56,7617.49,40542664.21,14153262.4,16993.29,10232.45,54460295.21,19011845.02,2021,26389401.81,"Brazil","Latin America & Caribbean","Upper middle income"
"23","BRB",1716.5,0.28,1521,0.9,1521,8.5,5.79,134862,6072.12,27.32,18.62,433485,19517.51,2021,128789.88,"Barbados","Latin America & Caribbean","High income"
"24","BRN",3051.81,0.89,2718.9,0.9,2718.9,37.63,12.35,766276.65,42020.01,38.05,12.49,774886.5,42492.15,2021,724256.64,"Brunei Darussalam","East Asia & Pacific","High income"
"25","BTN",6802.3,0.88,5789.7,0.9,5789.7,66.41,44.82,135864.96,46447.54,67.92,45.84,138952.8,47503.16,2021,89417.42,"Bhutan","South Asia","Lower middle income"
"26","BWA",26625.5,0.22,22347.9,0.9,22347.9,152.51,102.61,229219.93,113579.99,623.9,419.75,937717.88,464645.41,2021,115639.94,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",80688.8,0,60447.6,0.9,60447.6,0,0,0,0,844,692.76,846266.4,670560.49,2021,0,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",198313.24,0.87,177362.1,0.9,177362.1,874.46,509.11,48863258.55,1695771.22,904.62,526.67,50548198.5,1754246.09,2021,47167487.33,"Canada","North America","High income"
"29","CHE",40544.24,0.71,36314.1,0.9,36314.1,110.97,60.95,8164620.15,143549.21,140.67,77.27,10349518.5,181963.79,2021,8021070.94,"Switzerland","Europe & Central Asia","High income"
"30","CHL",124945.53,0.57,111414.6,0.9,111414.6,890.14,619.1,2960805.86,831160.41,1405.49,977.52,4674956.62,1312358.55,2021,2129645.45,"Chile","Latin America & Caribbean","High income"
"31","CHN",8040300.05,0,7059152.7,0.9,7059152.7,0,0,0,0,62140.62,40096.76,296202047.29,44909621.21,2021,0,"China","East Asia & Pacific","Upper middle income"
"32","CIV",368846.68,0.41,291720.6,0.9,291720.6,3053.68,2389.85,3189478.56,1877760.1,6703.21,5246.01,7001294.4,4121912.41,2021,1311718.46,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",387318.31,0.05,304017.3,0.9,304017.3,374.76,277.24,405356.4,221796.46,6745.66,4990.28,7296415.2,3992336.3,2021,183559.94,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1387133.45,0,1065465,0.9,1065465,0,0,0,0,25065.93,19903.54,14916510,22230069.98,2021,0,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",76342.66,0,63080.1,0.9,63080.1,0,0,0,0,1130.81,777.42,1513922.4,418954.39,2021,0,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",379485.74,0.11,334464.3,0.9,334464.3,658.62,454.38,1715281.58,604299.43,5388.7,3717.67,14034122.03,4944268.03,2021,1110982.15,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",11311.68,0,9188.1,0.9,9188.1,0,0,0,0,375.1,290.23,128633.4,222894.93,2021,0,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5192.57,0,4545.9,0.9,4545.9,0,0,0,0,74.42,67.27,190745.96,41642.09,2021,0,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",35150.5,0.59,31289.4,0.9,31289.4,188.07,170.16,860681,173256.8,286.89,259.57,1312903.22,264290.04,2021,687424.2,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6658.42,0,5966.1,0.9,5966.1,0,0,0,0,31.89,41.17,1700338.5,25509.71,2021,0,"Cyprus","Europe & Central Asia","High income"
"41","CZE",57463.79,0,51502.5,0.9,51502.5,0,0,0,0,443.08,271.2,14678212.5,643667.35,2021,0,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",365965,0.47,327844.8,0.9,327844.8,1131.76,579.08,48794234.4,1658699.96,2167.19,1108.87,93435768,3176233.96,2021,47135534.44,"Germany","Europe & Central Asia","High income"
"43","DJI",8967.97,0,7267.5,0.9,7267.5,0,0,0,0,85.5,67.73,174420,53102.97,2021,0,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",32808.3,0.8,29391.3,0.9,29391.3,226.53,108.65,7445796,321410.3,254.85,122.24,8376520.5,361586.59,2021,7124385.7,"Denmark","Europe & Central Asia","High income"
"45","DOM",99320.76,0.08,86296.5,0.9,86296.5,164.41,134.98,321866.77,144360.56,1849.66,1518.55,3621001.14,1624056.29,2021,177506.21,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",408768.29,0,355398.3,0.9,355398.3,0,0,0,0,3098.23,2037.56,14912512.67,1770426.33,2021,0,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",156033.01,0.03,137214,0.9,137214,94.07,66.2,191916.65,58052.06,2822.1,1986.11,5757499.44,1741561.78,2021,133864.59,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1007887.81,0,875917.8,0.9,875917.8,0,0,0,0,3099.22,2343.65,36753510.89,3877883.41,2021,0,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",245759.07,0.77,220194,0.9,220194,953.53,480.05,53690637,1292719.5,1114.51,561.1,62755290,1510970.85,2021,52397917.5,"Spain","Europe & Central Asia","High income"
"50","EST",7562.71,0.57,6749.1,0.9,6749.1,71.71,25.37,1218212.55,62494.34,113.22,40.05,1923493.5,98675.28,2021,1155718.21,"Estonia","Europe & Central Asia","High income"
"51","ETH",1559827.09,0.75,1248813.9,0.9,1248813.9,18329.74,14777.13,14569495.5,20461960.7,21995.69,17732.56,17483394.6,24554352.84,2021,-5892465.2,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",30849.46,0,27652.5,0.9,27652.5,0,0,0,0,116.77,51.59,7880962.5,170784.09,2021,0,"Finland","Europe & Central Asia","High income"
"53","FJI",8447.43,0,7416.9,0.9,7416.9,0,0,0,0,208.59,170.56,311213.12,172691.12,2021,0,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",393536.36,0.37,352606.5,0.9,352606.5,1019.08,487.63,41313728.25,1412738.45,2478.83,1186.12,100492852.5,3436390.83,2021,39900989.8,"France","Europe & Central Asia","High income"
"55","FSM",1201.67,0.32,1046.7,0.9,1046.7,10.99,9.1,15615.83,7698.73,30.91,25.6,43919.53,21652.67,2021,7917.1,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",25434.84,0,21240,0.9,21240,0,0,0,0,539.7,329.97,891230.4,239378.49,2021,0,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",397772.23,0.59,355918.5,0.9,355918.5,1588.14,600.03,66497439.75,2320540.38,2422.59,915.3,101436772.5,3539807.36,2021,64176899.37,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",25412.42,0.12,22396.5,0.9,22396.5,30.24,20.15,71668.8,21668.43,226.81,151.14,537516,162513.19,2021,50000.37,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",383340.03,0,312911.1,0.9,312911.1,0,0,0,0,8109.95,5984.69,7509866.4,13580750.54,2021,0,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",200163.73,0,153540,0.9,153540,0,0,0,0,5432.59,4340.06,2149560,4391148.74,2021,0,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",34136.51,0.3,27587.7,0.9,27587.7,403.54,364.71,128742.6,467756.82,1210.62,1094.12,386227.8,1403270.46,2021,-339014.22,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",28932.07,0,22364.1,0.9,22364.1,0,0,0,0,675.18,550.98,313097.4,449204.18,2021,0,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",17156.54,0,13401,0.9,13401,0,0,0,0,308.29,202.96,3819285,143180.78,2021,0,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",52551.99,0,47081.7,0.9,47081.7,0,0,0,0,395.98,186.5,13418284.5,501271.57,2021,0,"Greece","Europe & Central Asia","High income"
"65","GTM",195809.51,0.15,168993,0.9,168993,563.65,401.63,1181824.38,375795.38,3381.91,2409.76,7090946.28,2254772.31,2021,806029,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7062.52,0.02,6112.8,0.9,6112.8,3.56,2.25,3260.16,2989.48,160.25,101.37,146707.2,134526.57,2021,270.68,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",102447.3,0.53,89586,0.9,89586,833.25,575.86,1266148.8,800874.32,1414.95,977.87,2150064,1359975.25,2021,465274.48,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",21021.01,0,18773.1,0.9,18773.1,0,0,0,0,175.46,88.5,5350333.5,240591.35,2021,0,"Croatia","Europe & Central Asia","High income"
"69","HTI",131465.06,0,106847.1,0.9,106847.1,0,0,0,0,1348.27,1109.13,1495859.4,1171903.04,2021,0,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",47350.24,0.82,42316.2,0.9,42316.2,539.79,231.65,10988106.6,471516.64,592.45,254.25,12060117,517518.27,2021,10516589.96,"Hungary","Europe & Central Asia","High income"
"71","IDN",2334957.97,0.05,2014334.1,0.9,2014334.1,2373.14,1675.41,2685778.8,1633962.86,42716.54,30157.33,48344018.4,29411331.56,2021,1051815.94,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",12967798.27,0,10721146.5,0.9,10721146.5,0,0,0,0,205882.04,152161.42,257307516,131836947.2,2021,0,"India","South Asia","Lower middle income"
"73","IRL",35981.35,0.71,32206.5,0.9,32206.5,221.95,96.53,7241094.75,324967.43,281.35,122.37,9178852.5,411930.55,2021,6916127.32,"Ireland","Europe & Central Asia","High income"
"74","IRN",638877.52,0,559064.7,0.9,559064.7,0,0,0,0,1942.26,1642.07,23458354.81,3362985.38,2021,0,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",472899.84,0,408429.9,0.9,408429.9,0,0,0,0,864.53,671.28,17137718.6,389599.53,2021,0,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2284.55,0.9,2049.3,0.9,2049.3,11.69,7.34,584050.5,18358.64,11.69,7.34,584050.5,18358.64,2021,565691.86,"Iceland","Europe & Central Asia","High income"
"77","ISR",73862.53,0.55,66086.1,0.9,66086.1,203.77,141.69,11509995.75,300778.17,333.45,231.85,18834538.5,492182.46,2021,11209217.58,"Israel","Middle East & North Africa","High income"
"78","ITA",278469.42,0,249550.2,0.9,249550.2,0,0,0,0,1419.87,545.46,71121807,1999825.85,2021,0,"Italy","Europe & Central Asia","High income"
"79","JAM",22583.76,0.02,19944.9,0.9,19944.9,8.65,6.3,18597.51,9462.46,389.35,283.67,836888,425810.59,2021,9135.05,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",115417.71,0,101547.9,0.9,101547.9,0,0,0,0,397.78,323.89,4260949.88,386806.03,2021,0,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",542814.54,0,486630.9,0.9,486630.9,0,0,0,0,5547.52,2057.89,138689806.5,8400776.84,2021,0,"Japan","East Asia & Pacific","High income"
"82","KAZ",170883.54,0,149613.3,0.9,149613.3,0,0,0,0,1957.79,1012.99,6277774.07,2221642.23,2021,0,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",733831.21,0.44,611676,0.9,611676,6562.56,4577.62,4186582.4,5819703.85,13423.42,9363.32,8563464,11903939.69,2021,-1633121.45,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",63977.78,0,55539.9,0.9,55539.9,0,0,0,0,787.46,550.83,777558.6,645645.38,2021,0,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",174229.91,0,146993.4,0.9,146993.4,0,0,0,0,1861.52,1343.63,2057907.6,1379514,2021,0,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1470.29,0,1236.6,0.9,1236.6,0,0,0,0,31.24,24.7,29678.4,22122.66,2021,0,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",221467.83,0,198166.5,0.9,198166.5,0,0,0,0,1548.87,847.8,56477452.5,1102299.39,2021,0,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",28536.15,0,25398,0.9,25398,0,0,0,0,73.81,55.36,7238430,46794.28,2021,0,"Kuwait","Middle East & North Africa","High income"
"89","LAO",81769.29,0.42,67568.4,0.9,67568.4,334.43,230.32,756766.08,282629.27,716.64,493.54,1621641.6,605634.14,2021,474136.81,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",51582.4,0,45764.1,0.9,45764.1,0,0,0,0,197.31,141.49,1920261.64,192045.37,2021,0,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",71160.67,0.3,56023.2,0.9,56023.2,596.79,485,261441.6,369296.05,1790.37,1454.99,784324.8,1107888.14,2021,-107854.45,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",63577.28,0,55892.7,0.9,55892.7,0,0,0,0,451.7,356.27,2345257.69,276952.28,2021,0,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1093.81,0.62,965.7,0.9,965.7,14.2,11.3,27914.31,11805.33,20.61,16.4,40520.77,17136.76,2021,16108.98,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",173681.83,0.46,153854.1,0.9,153854.1,780.45,483.42,1887276.96,578965.53,1526.97,945.82,3692498.4,1132758.64,2021,1308311.43,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",23866.25,0,18988.2,0.9,18988.2,0,0,0,0,627.79,453.59,455716.8,510137.95,2021,0,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",12028.09,0.66,10736.1,0.9,10736.1,125.96,60.99,330356.95,104500.91,171.76,83.17,450486.76,142501.24,2021,225856.04,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3170.47,0,2833.2,0.9,2833.2,0,0,0,0,17.02,9.14,807462,24821.34,2021,0,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",10008.05,0.42,8915.4,0.9,8915.4,60.06,32.61,174575.42,49852.75,128.7,69.87,374090.18,106827.32,2021,124722.67,"Latvia","Europe & Central Asia","High income"
"99","MAR",320951.41,0,277744.5,0.9,277744.5,0,0,0,0,3041.88,1915.25,11654159.22,1955222.11,2021,0,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",21929.86,0.35,19372.5,0.9,19372.5,90.29,55.24,180810,99068.2,232.16,142.04,464940,254746.79,2021,81741.8,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",369666.02,0,302811.3,0.9,302811.3,0,0,0,0,9919.22,7651.75,4239358.2,7841967.37,2021,0,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3457.56,0.41,3051.9,0.9,3051.9,32.24,22.04,58337.41,21117.1,70.78,48.37,128057.72,46354.61,2021,37220.31,"Maldives","South Asia","Upper middle income"
"103","MEX",1111640.59,0.01,978354.9,0.9,978354.9,130.15,74.95,456130.8,122656.41,11713.9,6745.72,41051771.6,11039076.73,2021,333474.39,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",629.29,0.27,540.67,0.9,540.67,4,3.19,6805.97,2758.21,13.33,10.65,22686.58,9194.04,2021,4047.76,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",10896.73,0.21,9666.9,0.9,9666.9,14.45,9.87,94645.4,9932.04,61.94,42.29,405623.12,42565.88,2021,84713.36,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",333656.06,0,251868.6,0.9,251868.6,0,0,0,0,6139.44,5019.07,3526160.4,3754467.55,2021,0,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2000.05,0.99,1965.15,0.9,1965.15,8.19,6.37,560067.75,12367.38,8.19,6.37,560067.75,12367.38,2021,547700.37,"Malta","Middle East & North Africa","High income"
"108","MMR",515677.02,0,426774.6,0.9,426774.6,0,0,0,0,8106.2,6040.95,5974844.4,5143788.62,2021,0,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3781.91,0,3369.6,0.9,3369.6,0,0,0,0,66.77,42.46,141388.42,45279.3,2021,0,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",30624.02,0,26572.5,0.9,26572.5,0,0,0,0,498.53,493.65,637740,465075.75,2021,0,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",476753.7,0,373135.5,0.9,373135.5,0,0,0,0,12486.02,10247.82,5223897,10257519.47,2021,0,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",60259.89,0,48996,0.9,48996,0,0,0,0,1105.22,846.46,685944,580270.59,2021,0,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",7708.75,0.55,6834.6,0.9,6834.6,60.25,42.15,175254.33,36222.23,98.59,68.98,286779.82,59272.74,2021,139032.1,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",291765.27,0.12,235107.9,0.9,235107.9,1403.55,1137.41,438868.08,2292936.08,10526.63,8530.59,3291510.6,17197020.6,2021,-1854068,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",237171.84,0.14,211652.1,0.9,211652.1,361.36,302.64,1381476.77,256832.19,2323.01,1945.52,8880922.12,1651064.08,2021,1124644.58,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",31136.5,0,26130.6,0.9,26130.6,0,0,0,0,802.72,568.76,1096439.98,695118.94,2021,0,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",399442.46,0,300420,0.9,300420,0,0,0,0,2211.32,1895.61,4205880,1279701.66,2021,0,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3188855.31,0,2334582.9,0.9,2334582.9,0,0,0,0,24584,18948.89,56029989.6,20016353.99,2021,0,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",63904.58,0,55899,0.9,55899,0,0,0,0,1175.83,798.32,1341576,903679.53,2021,0,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",90280.39,0.66,80788.5,0.9,80788.5,336.4,144.14,16884796.5,470277.1,458.73,196.56,23024722.5,641286.95,2021,16414519.4,"Netherlands","Europe & Central Asia","High income"
"121","NOR",31661.44,0.93,29329.41,0.9,29329.41,271.18,107.37,8358881.85,381440.01,271.18,107.37,8358881.85,381440.01,2021,7977441.84,"Norway","Europe & Central Asia","High income"
"122","NPL",305121.71,0,258250.5,0.9,258250.5,0,0,0,0,5576.73,4392.07,3615507,4104036.07,2021,0,"Nepal","South Asia","Lower middle income"
"123","NZL",31908.63,0.48,28539.9,0.9,28539.9,78.84,50.13,4338064.8,130034.49,147.83,94,8133871.5,243814.67,2021,4208030.31,"New Zealand","East Asia & Pacific","High income"
"124","OMN",31824.8,0,28278.9,0.9,28278.9,0,0,0,0,204.39,157.5,8059486.5,135243.28,2021,0,"Oman","Middle East & North Africa","High income"
"125","PAK",2530312.05,0,2060758.8,0.9,2060758.8,0,0,0,0,9634.63,6711.78,49458211.2,7690234.96,2021,0,"Pakistan","South Asia","Lower middle income"
"126","PAN",37442.76,0,32873.4,0.9,32873.4,0,0,0,0,451.69,323.09,1379367.86,418119.67,2021,0,"Panama","Latin America & Caribbean","High income"
"127","PER",285010.71,0.53,249884.1,0.9,249884.1,3500.65,2478.68,6174580.58,2201541.71,5944.51,4209.08,10485136.84,3738467.05,2021,3973038.87,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1115418.79,0,970536.6,0.9,970536.6,0,0,0,0,14029.59,9880.07,40723715.74,10127559.32,2021,0,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",104276.94,0,87533.1,0.9,87533.1,0,0,0,0,2152.54,1682.64,2100794.4,1562047.43,2021,0,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",198103.41,0,176988.6,0.9,176988.6,0,0,0,0,2127.52,1313.06,50441751,1330337.06,2021,0,"Poland","Europe & Central Asia","High income"
"131","PRT",47441.48,0.76,42489,0.9,42489,357.39,179.44,10225686,512365.36,423.22,212.49,12109365,606748.45,2021,9713320.64,"Portugal","Europe & Central Asia","High income"
"132","PRY",68468.05,0.17,59828.4,0.9,59828.4,348.51,258.6,474186.6,316050.13,1845.04,1369.08,2510399.66,1673206.58,2021,158136.47,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",61185.27,0,53674.2,0.9,53674.2,0,0,0,0,510.15,393.28,2252169.43,496080.61,2021,0,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",12458.82,0,11097.9,0.9,11097.9,0,0,0,0,43.67,49.89,3162901.5,28836.33,2021,0,"Qatar","Middle East & North Africa","High income"
"135","ROU",107515.31,0,95065.2,0.9,95065.2,0,0,0,0,1793.35,1088.24,3988935.79,1269275.68,2021,0,"Romania","Europe & Central Asia","High income"
"136","RUS",834221.72,0,740887.2,0.9,740887.2,0,0,0,0,7973.08,4211.91,31087626.91,8652558.54,2021,0,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",175369.36,0.73,142719.3,0.9,142719.3,2668.68,2102.44,1620656.94,1892231.3,3290.15,2592.05,1998070.2,2332887.9,2021,-271574.36,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",273746.83,0,242185.5,0.9,242185.5,0,0,0,0,921.62,669.22,69022867.5,649568.08,2021,0,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",590543.89,0,480432.6,0.9,480432.6,0,0,0,0,3492.31,2701.07,11530382.4,7817007.77,2021,0,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",234528.01,0.21,192693.6,0.9,192693.6,1567.85,1255.34,1079084.16,879540.05,6719.35,5380.05,4624646.4,3769457.35,2021,199544.11,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",23541.83,0,21123.9,0.9,21123.9,0,0,0,0,191.77,142.7,6020311.5,295153.88,2021,0,"Singapore","East Asia & Pacific","High income"
"142","SLB",8065,0,7029.9,0.9,7029.9,0,0,0,0,167.82,117.97,168717.6,130463.38,2021,0,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",124911.78,0,90670.5,0.9,90670.5,0,0,0,0,1395.85,1137.86,1269387,1271010.74,2021,0,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",57398.62,0.24,50398.2,0.9,50398.2,193.74,148.31,563922.26,152614.41,726.51,556.17,2114708.47,572304.05,2021,411307.85,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",266237.67,0,193902.3,0.9,193902.3,0,0,0,0,3345.95,2822.16,2714632.2,2017840.62,2021,0,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",46674.4,0,41657.4,0.9,41657.4,0,0,0,0,647.27,382.12,1747944.5,474271.47,2021,0,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",3084.68,0,2633.4,0.9,2633.4,0,0,0,0,82.21,78.36,63201.6,71023.5,2021,0,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5109.94,0.02,4485.6,0.9,4485.6,2.05,1.44,4182.57,2466.78,92.36,64.69,188215.78,111004.89,2021,1715.79,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",28262.06,0,25219.8,0.9,25219.8,0,0,0,0,370.79,189.87,7187643,222933.57,2021,0,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",10469.02,0.5,9373.5,0.9,9373.5,30.38,20.53,1484137.5,43034.94,54.68,36.96,2671447.5,77462.88,2021,1441102.56,"Slovenia","Europe & Central Asia","High income"
