"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"21","BOL",119009.7,0.84,102228.3,0.9,102228.3,2506.23,1754.61,2289913.92,1582825.15,2685.24,1879.94,2453479.2,1695884.08,2029,707088.77,"Bolivia","Latin America & Caribbean","Lower middle income"
"22","BRA",1445763.39,0.874444444444444,1280418.3,0.9,1280418.3,16588.52,10039.31,52200788.79,18558990.66,17073.31,10332.71,53726351.87,19101375.4,2029,33641798.13,"Brazil","Latin America & Caribbean","Upper middle income"
"23","BRB",1503.93,0.831111111111111,1334.7,0.9,1334.7,22.6,15.43,351273.27,16147.48,24.48,16.71,380389.5,17485.91,2029,335125.79,"Barbados","Latin America & Caribbean","High income"
"24","BRN",3166.85,0.898888888888889,2819.7,0.9,2819.7,39.62,13.04,802622.38,44239.62,39.67,13.06,803614.5,44294.31,2029,758382.76,"Brunei Darussalam","East Asia & Pacific","High income"
"25","BTN",6472.52,0.897777777777778,5625.9,0.9,5625.9,66.7,45.17,134688.21,46653.33,66.87,45.28,135021.6,46768.81,2029,88034.88,"Bhutan","South Asia","Lower middle income"
"26","BWA",28303.4,0.824444444444444,24154.2,0.9,24154.2,637.27,431.99,928425.42,474602.76,695.68,471.58,1013510.23,518097.35,2029,453822.66,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",79869.67,0.8,62241.3,0.9,62241.3,796.39,655.32,774558.4,632731.06,895.93,737.23,871378.2,711822.44,2029,141827.34,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",201238.45,0.896666666666667,180079.2,0.9,180079.2,923.45,542.61,51132488.4,1790763.36,926.88,544.63,51322572,1797420.47,2029,49341725.04,"Canada","North America","High income"
"29","CHE",45137.63,0.878888888888889,40445.1,0.9,40445.1,155.01,85.82,11256470.52,200515.01,158.73,87.88,11526853.5,205331.42,2029,11055955.51,"Switzerland","Europe & Central Asia","High income"
"30","CHL",114825.8,0.863333333333333,102555,0.9,102555,1260.74,881.69,4127891.93,1177203.02,1314.29,919.14,4303207.8,1227200.06,2029,2950688.91,"Chile","Latin America & Caribbean","High income"
"31","CHN",8087695.24,0.8,7184601,0.9,7184601,56769.23,36779.25,267969651.52,41027665.6,63865.38,41376.66,301465857.96,46156123.8,2029,226941985.92,"China","East Asia & Pacific","Upper middle income"
"32","CIV",431082.18,0.845555555555556,351846.9,0.9,351846.9,7868.6,6178.25,7933496.03,4838528.52,8375.25,6576.06,8444325.6,5150076.35,2029,3094967.51,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",430807.69,0.805555555555556,351287.1,0.9,351287.1,7133.91,5293.89,7546167.33,4222112.94,7970.3,5914.55,8430890.4,4717119.29,2029,3324054.39,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1659469.51,0.8,1328099.4,0.9,1328099.4,28499.52,22690.68,16527459.2,25275201.01,32061.96,25527.01,18593391.6,28434601.13,2029,-8747741.81,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",83992.46,0.8,71306.1,0.9,71306.1,1179.57,815.93,1521196.8,437017.92,1327.01,917.92,1711346.4,491645.16,2029,1084178.88,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",366039.68,0.812222222222222,324090.9,0.9,324090.9,4799.25,3330.99,12272546.17,4403430.61,5317.91,3690.98,13598854.16,4879314.35,2029,7869115.56,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",12529.04,0.8,10416.6,0.9,10416.6,387.57,301.09,129628.8,230305.15,436.02,338.72,145832.4,259093.29,2029,-100676.35,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5207.79,0.8,4587.3,0.9,4587.3,67.44,61.05,171096.1,37735.65,75.87,68.68,192483.11,42452.6,2029,133360.45,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",34756.38,0.865555555555556,30987,0.9,30987,276.3,252.71,1250453.22,254536.53,287.29,262.76,1300214.52,264665.71,2029,995916.69,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6652.27,0.8,5968.8,0.9,5968.8,28.63,37.54,1512096,22900.71,32.2,42.23,1701108,25763.3,2029,1489195.29,"Cyprus","Europe & Central Asia","High income"
"41","CZE",55638.47,0.8,49914,0.9,49914,386.28,238.57,12644880,561144.48,434.56,268.4,14225490,631287.54,2029,12083735.52,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",401284.2,0.852222222222222,359714.7,0.9,359714.7,2271.22,1172.99,97076339.32,3328693.71,2398.55,1238.75,102518689.5,3515308.87,2029,93747645.61,"Germany","Europe & Central Asia","High income"
"43","DJI",10538.42,0.8,8757,0.9,8757,94.29,74.98,186816,58567.36,106.08,84.35,210168,65888.28,2029,128248.64,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",30428.77,0.888888888888889,27267.3,0.9,27267.3,236.08,114.82,7675240,334953.75,239.03,116.25,7771180.5,339140.67,2029,7340286.25,"Denmark","Europe & Central Asia","High income"
"45","DOM",100932.44,0.808888888888889,87867,0.9,87867,1735.91,1431,3313657.66,1524181.34,1931.44,1592.19,3686899.32,1695861.11,2029,1789476.32,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",508852.75,0.8,445806,0.9,445806,3510.83,2314.28,16627573.12,2006196.7,3949.68,2603.56,18706019.76,2256971.29,2029,14621376.42,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",164298.05,0.803333333333333,145432.8,0.9,145432.8,2726.51,1929.03,5446921.59,1682572.21,3054.59,2161.16,6102360.29,1885039.4,2029,3764349.38,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1262813.47,0.8,1108945.8,0.9,1108945.8,3607.95,2747.88,41361214.02,4514423.68,4058.94,3091.37,46531365.77,5078726.64,2029,36846790.34,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",198557.59,0.885555555555556,178111.8,0.9,178111.8,894.42,453.19,49947166.43,1212579.49,909.01,460.58,50761863,1232358.08,2029,48734586.94,"Spain","Europe & Central Asia","High income"
"50","EST",6761.02,0.863333333333333,6062.4,0.9,6062.4,98.57,35.15,1657392.8,85906.02,102.76,36.65,1727784,89554.53,2029,1571486.78,"Estonia","Europe & Central Asia","High income"
"51","ETH",1720929.96,0.883333333333333,1443955.5,0.9,1443955.5,25648.35,20743.75,19841018.17,28631913.99,26132.28,21135.14,20215377,29172138.78,2029,-8790895.82,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",27206.38,0.8,24432.3,0.9,24432.3,92.51,41.35,6189516,135298.53,104.08,46.52,6963205.5,152210.85,2029,6054217.47,"Finland","Europe & Central Asia","High income"
"53","FJI",8820.99,0.8,7742.7,0.9,7742.7,200.73,165.58,288785.5,166184.25,225.82,186.28,324883.69,186957.29,2029,122601.25,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",367538.71,0.841111111111111,329368.5,0.9,329368.5,2187.61,1051.57,87727909.92,3032677.91,2340.78,1125.19,93870022.5,3245005.42,2029,84695232.01,"France","Europe & Central Asia","High income"
"55","FSM",1192.98,0.835555555555556,1043.1,0.9,1043.1,29.31,24.45,40634.44,20535.92,31.57,26.34,43768.48,22119.8,2029,20098.52,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",32798.06,0.8,27967.5,0.9,27967.5,649.57,400.24,1043125.6,288114.16,730.77,450.27,1173516.3,324128.43,2029,755011.44,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",390304.47,0.865555555555556,349726.5,0.9,349726.5,2305.16,881.13,95857443.08,3368224.14,2396.89,916.19,99672052.5,3502261.3,2029,92489218.94,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",26520.6,0.813333333333333,23617.8,0.9,23617.8,219.09,146.73,512243.84,156986.9,242.44,162.37,566827.2,173715.01,2029,355256.94,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",423875.02,0.8,355946.4,0.9,355946.4,8580.79,6379.76,7593523.2,14369205.19,9653.38,7177.22,8542713.6,16165355.84,2029,-6775681.99,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",226073.5,0.8,178391.7,0.9,178391.7,5759.45,4614.67,2219985.6,4655349.26,6479.39,5191.5,2497483.8,5237267.92,2029,-2435363.66,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",41201.45,0.833333333333333,34304.4,0.9,34304.4,1477.65,1342.72,444686.67,1712794.73,1595.87,1450.14,480261.6,1849818.3,2029,-1268108.06,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",32056.47,0.8,26033.4,0.9,26033.4,720.69,590.19,323971.2,479482.17,810.78,663.96,364467.6,539417.44,2029,-155510.97,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",20951.9,0.8,17000.1,0.9,17000.1,355.04,233.59,4306692,164891.72,399.42,262.79,4845028.5,185503.19,2029,4141800.28,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",40804.34,0.8,36576,0.9,36576,277.08,131.56,9265920,350754.92,311.71,148.01,10424160,394599.28,2029,8915165.08,"Greece","Europe & Central Asia","High income"
"65","GTM",205182.81,0.816666666666667,179257.5,0.9,179257.5,3333.27,2385.04,6825196.12,2222343.62,3673.4,2628.41,7521644.7,2449113.37,2029,4602852.5,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7259.39,0.802222222222222,6327,0.9,6327,151.65,96.6,135350.93,127300.8,170.13,108.38,151848,142816.69,2029,8050.12999999999,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",100118.03,0.858888888888889,88259.4,0.9,88259.4,1356.29,937.3,2021467.15,1303590.67,1421.21,982.16,2118225.6,1365987.64,2029,717876.48,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",18216.24,0.8,16317.9,0.9,16317.9,137.07,69.82,4133868,187950.46,154.2,78.55,4650601.5,211444.26,2029,3945917.54,"Croatia","Europe & Central Asia","High income"
"69","HTI",129446.89,0.8,108038.7,0.9,108038.7,1282.09,1058.59,1344481.6,1114379.67,1442.35,1190.91,1512541.8,1253677.13,2029,230101.93,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",45262.38,0.891111111111111,40507.2,0.9,40507.2,567.82,246.19,11430531.73,496001.23,573.48,248.65,11544552,500948.87,2029,10934530.5,"Hungary","Europe & Central Asia","High income"
"71","IDN",2383901.92,0.805555555555556,2081700.9,0.9,2081700.9,40346.22,28666.27,44718019.33,27779311.4,45076.47,32027.15,49960821.6,31036196.18,2029,16938707.93,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",11627508.52,0.8,9910640.7,0.9,9910640.7,173734.53,129062.12,211427001.6,111251229.7,195451.35,145194.89,237855376.8,125157633.41,2029,100175771.9,"India","South Asia","Lower middle income"
"73","IRL",31602.39,0.878888888888889,28330.2,0.9,28330.2,243.6,107.07,7884714.37,356664.62,249.45,109.64,8074107,365231.78,2029,7528049.75,"Ireland","Europe & Central Asia","High income"
"74","IRN",760125.25,0.8,671535.9,0.9,671535.9,2127.44,1805.5,25046796.77,3683619.54,2393.37,2031.19,28177646.36,4144071.98,2029,21363177.23,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",530708.52,0.8,462825,0.9,462825,886.09,689.94,17262344,399312.6,996.85,776.18,19420137,449226.67,2029,16863031.4,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2033.1,0.9,1822.5,0.9,1822.5,10.42,6.57,519412.5,16365.91,10.42,6.57,519412.5,16365.91,2029,503046.59,"Iceland","Europe & Central Asia","High income"
"77","ISR",83170.78,0.861111111111111,74564.1,0.9,74564.1,363.39,254.74,20332525.42,536375.59,379.8,266.24,21250768.5,560599,2029,19796149.83,"Israel","Middle East & North Africa","High income"
"78","ITA",235298.04,0.8,211068.9,0.9,211068.9,1073.71,416.1,53470788,1512280.06,1207.93,468.12,60154636.5,1701315.06,2029,51958507.94,"Italy","Europe & Central Asia","High income"
"79","JAM",22786.85,0.802222222222222,20187.9,0.9,20187.9,360.09,263.44,755055.37,393817.35,403.98,295.55,847084.28,441817.25,2029,361238.02,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",92011.94,0.8,81339.3,0.9,81339.3,289.51,236.72,3033775.14,281526.37,325.7,266.31,3412997.03,316717.16,2029,2752248.77,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",478056.5,0.8,428905.8,0.9,428905.8,4370.31,1633.71,108656136,6618093.49,4916.6,1837.92,122238153,7445355.18,2029,102038042.51,"Japan","East Asia & Pacific","High income"
"82","KAZ",191748.48,0.8,170324.1,0.9,170324.1,2006.63,1043.65,6352710.43,2277069.36,2257.46,1174.11,7146799.24,2561703.03,2029,4075641.07,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",722813.39,0.848888888888889,616214.7,0.9,616214.7,13166.14,9214.28,8137077.08,11675776.62,13958.86,9769.06,8627005.8,12378768.41,2029,-3538699.54,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",76186.99,0.8,67040.1,0.9,67040.1,859.01,604.07,834276.8,704310.95,966.39,679.57,938561.4,792349.82,2029,129965.85,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",179645.28,0.8,155933.1,0.9,155933.1,1794.35,1302.83,1940500.8,1329735.03,2018.64,1465.69,2183063.4,1495951.91,2029,610765.77,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1532.21,0.8,1297.8,0.9,1297.8,30.11,24.06,27686.4,21322.45,33.88,27.07,31147.2,23987.75,2029,6363.95,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",190903.41,0.8,171148.5,0.9,171148.5,1199.34,663.16,43357620,853544.3,1349.26,746.06,48777322.5,960237.33,2029,42504075.7,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",29636.05,0.8,26437.5,0.9,26437.5,68.64,51.55,6697500,43515.67,77.22,57.99,7534687.5,48955.13,2029,6653984.33,"Kuwait","Middle East & North Africa","High income"
"89","LAO",81341.25,0.846666666666667,69139.8,0.9,69139.8,707.9,491.39,1561023.04,598245.98,752.49,522.34,1659355.2,635930.77,2029,962777.06,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",41617.49,0.8,37092.6,0.9,37092.6,144.54,104.08,1383471.55,140685.04,162.61,117.09,1556405.5,158270.67,2029,1242786.51,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",76577.52,0.833333333333333,62487,0.9,62487,1923.85,1571.45,810016.67,1190485.54,2077.75,1697.16,874818,1285724.38,2029,-380468.87,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",62371.18,0.8,55234.8,0.9,55234.8,405.34,321.9,2060135.3,248532.07,456.01,362.14,2317652.21,279598.58,2029,1811603.23,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1094.54,0.868888888888889,966.6,0.9,966.6,20.39,16.3,39156.51,16959.59,21.12,16.88,40558.54,17566.84,2029,22196.92,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",161877.07,0.851111111111111,144262.8,0.9,144262.8,1375.15,854.84,3274231.25,1020133.66,1454.14,903.94,3462307.2,1078731.42,2029,2254097.59,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",25489.54,0.8,20792.7,0.9,20792.7,628.39,455.81,443577.6,510625.87,706.94,512.78,499024.8,574454.1,2029,-67048.27,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",14233.72,0.873333333333333,12753,0.9,12753,200.33,97.6,519260.59,166207.04,206.45,100.58,535115.88,171282.06,2029,353053.55,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3512.28,0.8,3143.7,0.9,3143.7,16.95,9.15,796404,24720.34,19.07,10.29,895954.5,27810.38,2029,771683.66,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",10975.42,0.846666666666667,9820.8,0.9,9820.8,134.58,73.88,387661.17,111704.54,143.06,78.53,412080.77,118741.04,2029,275956.63,"Latvia","Europe & Central Asia","High income"
"99","MAR",332312.05,0.8,291762,0.9,291762,2889.75,1823.03,10882074.24,1857437.4,3250.97,2050.91,12242333.52,2089617.07,2029,9024636.84,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",20325.56,0.838888888888889,18016.2,0.9,18016.2,203.22,125.7,403029.07,222991.61,218.03,134.86,432388.8,239236.03,2029,180037.46,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",420739.31,0.8,353501.1,0.9,353501.1,10571.25,8183.81,4399124.8,8357450.72,11892.65,9206.78,4949015.4,9402132.06,2029,-3958325.92,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3494.65,0.845555555555556,3112.2,0.9,3112.2,68.26,46.74,122688.15,44706.81,72.66,49.75,130587.91,47585.44,2029,77981.34,"Maldives","South Asia","Upper middle income"
"103","MEX",1091841.18,0.801111111111111,965957.4,0.9,965957.4,10511.21,6082.38,36078103.43,9905678.9,11808.71,6833.19,40531572.5,11128432.6,2029,26172424.53,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",623.61,0.83,538.81,0.9,538.81,12.71,10.23,20850.11,8766.15,13.78,11.1,22608.55,9505.46,2029,12083.96,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",11056.76,0.823333333333333,9840.6,0.9,9840.6,58.22,40.14,377737.63,40009.14,63.64,43.88,412911.58,43734.68,2029,337728.49,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",379092.14,0.8,299660.4,0.9,299660.4,6640.16,5439.2,3729107.2,4060677.27,7470.18,6119.1,4195245.6,4568261.93,2029,-331570.07,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2134.39,0.99,2096.82,0.9,2096.82,8.8,6.9,597593.7,13288.57,8.8,6.9,597593.7,13288.57,2029,584305.13,"Malta","Middle East & North Africa","High income"
"108","MMR",467438.62,0.8,397899,0.9,397899,6923.74,5198.63,4951632,4393463.51,7789.21,5848.46,5570586,4942646.45,2029,558168.49,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3570.78,0.8,3196.8,0.9,3196.8,56.59,36.53,119233.54,38376.23,63.67,41.1,134137.73,43173.26,2029,80857.31,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",38104.11,0.8,33633,0.9,33633,571.73,574.92,717504,533360.75,643.19,646.79,807192,600030.84,2029,184143.25,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",543384.04,0.8,444363.3,0.9,444363.3,13578.98,11187.05,5529854.4,11155407.26,15276.35,12585.43,6221086.2,12549833.17,2029,-5625552.86,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",70933.22,0.8,58904.1,0.9,58904.1,1218.09,937.54,733028.8,639530.31,1370.35,1054.73,824657.4,719471.59,2029,93498.49,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",6409.34,0.861111111111111,5685.3,0.9,5685.3,80.27,56.78,228247.25,48260.13,83.9,59.34,238555.19,50439.62,2029,179987.12,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",298512.64,0.813333333333333,252733.5,0.9,252733.5,10432.02,8480.52,3197546.8,17042453.52,11543.63,9384.18,3538269,18858452.67,2029,-13844906.72,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",257161.5,0.815555555555556,229547.7,0.9,229547.7,2325.45,1966.15,8728095.03,1652794.43,2566.23,2169.72,9631821.49,1823928.46,2029,7075300.6,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",34715.61,0.8,29687.4,0.9,29687.4,843.2,602.14,1107274.05,730175.7,948.6,677.4,1245683.3,821447.67,2029,377098.35,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",493373.48,0.8,397703.7,0.9,397703.7,2671.68,2296.79,4949201.6,1546113.4,3005.63,2583.89,5567851.8,1739377.58,2029,3403088.2,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3695347.76,0.8,2780215.2,0.9,2780215.2,26912.29,20834.33,59311257.6,21912054.61,30276.33,23438.62,66725164.8,24651061.44,2029,37399202.99,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",64194.73,0.8,56626.2,0.9,56626.2,1082.91,736.9,1208025.6,832266.66,1218.28,829.01,1359028.8,936300,2029,375758.94,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",84643.25,0.873333333333333,75851.1,0.9,75851.1,422,183.39,20977043.1,589943.11,434.89,188.99,21617563.5,607956.64,2029,20387099.99,"Netherlands","Europe & Central Asia","High income"
"121","NOR",29882.46,0.93,27694.47,0.9,27694.47,257.97,103.91,7892923.95,362856.1,257.97,103.91,7892923.95,362856.1,2029,7530067.85,"Norway","Europe & Central Asia","High income"
"122","NPL",273812.14,0.8,236602.8,0.9,236602.8,4724.76,3741.58,2944390.4,3477050.58,5315.35,4209.28,3312439.2,3911681.91,2029,-532660.18,"Nepal","South Asia","Lower middle income"
"123","NZL",30540.09,0.853333333333333,27351,0.9,27351,135.54,86.95,7390848,223551.55,142.96,91.71,7795035,235777.02,2029,7167296.45,"New Zealand","East Asia & Pacific","High income"
"124","OMN",44945.23,0.8,40000.5,0.9,40000.5,260.44,201.33,10133460,172330.47,293,226.5,11400142.5,193871.78,2029,9961129.53,"Oman","Middle East & North Africa","High income"
"125","PAK",2843732.46,0.8,2360562.3,0.9,2360562.3,9971.46,6965.44,50358662.4,7959091.68,11217.9,7836.13,56653495.2,8953978.13,2029,42399570.72,"Pakistan","South Asia","Lower middle income"
"126","PAN",38758.36,0.8,34185.6,0.9,34185.6,424.78,305.13,1275046.91,393208.43,477.88,343.27,1434427.78,442359.48,2029,881838.48,"Panama","Latin America & Caribbean","High income"
"127","PER",277043.94,0.858888888888889,245025,0.9,245025,5670.74,4041.72,9811611.7,3566296.97,5942.17,4235.18,10281249,3736999.41,2029,6245314.73,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1060047.12,0.8,925673.4,0.9,925673.4,12172.7,8671.58,34525560.77,8787124.09,13694.28,9755.53,38841255.86,9885514.6,2029,25738436.68,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",110563.17,0.8,94073.4,0.9,94073.4,2119.59,1673.54,2006899.2,1538130.04,2384.53,1882.73,2257761.6,1730396.29,2029,468769.16,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",186353.54,0.8,166818.6,0.9,166818.6,1804.25,1119.71,42260712,1128192.91,2029.78,1259.68,47543301,1269217.02,2029,41132519.09,"Poland","Europe & Central Asia","High income"
"131","PRT",39569.38,0.884444444444444,35495.1,0.9,35495.1,351.25,177.72,9941257.27,503567.89,357.43,180.85,10116103.5,512424.61,2029,9437689.38,"Portugal","Europe & Central Asia","High income"
"132","PRY",69165.9,0.818888888888889,60833.7,0.9,60833.7,1741.15,1302.44,2322534.53,1578995.96,1913.61,1431.45,2552582.05,1735395.83,2029,743538.57,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",67787.42,0.8,59779.8,0.9,59779.8,519.67,402.1,2229653.7,505336.57,584.63,452.36,2508360.41,568503.64,2029,1724317.13,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
