"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"15","BGR",31752.06,0.61,28303.2,0.9,28303.2,288.65,163.72,804930.43,185838.53,425.88,241.56,1187602.27,274188,2027,619091.9,"Bulgaria","Europe & Central Asia","Upper middle income"
"16","BHR",10641.08,0.6,9494.1,0.9,9494.1,30.66,20.33,1803879,24288.33,45.98,30.49,2705818.5,36432.49,2027,1779590.67,"Bahrain","Middle East & North Africa","High income"
"17","BHS",2608.13,0.6,2307.6,0.9,2307.6,25.04,18.37,438444,21750.58,37.56,27.55,657666,32625.87,2027,416693.42,"Bahamas, The","Latin America & Caribbean","High income"
"18","BIH",14666.62,0.6,13114.8,0.9,13114.8,88.3,49.74,366864.67,55066.79,132.44,74.61,550297.01,82600.19,2027,311797.88,"Bosnia and Herzegovina","Europe & Central Asia","Upper middle income"
"19","BLR",58157.02,0.6,52091.1,0.9,52091.1,328.95,154.19,1457161.7,835465.63,493.42,231.29,2185742.56,1253198.45,2027,621696.07,"Belarus","Europe & Central Asia","Upper middle income"
"20","BLZ",3932.73,0.613333333333333,3476.7,0.9,3476.7,49.99,48.83,99416.11,41447.3,73.35,71.65,145882.33,60819.41,2027,57968.81,"Belize","Latin America & Caribbean","Upper middle income"
"21","BOL",120040.97,0.72,102705.3,0.9,102705.3,2150.57,1499.23,1971941.76,1358209.24,2688.21,1874.04,2464927.2,1697761.56,2027,613732.52,"Bolivia","Latin America & Caribbean","Lower middle income"
"22","BRA",1448482.42,0.823333333333333,1281295.8,0.9,1281295.8,15570.69,9414.55,49183346.02,17420265.33,17020.6,10291.21,53763171.77,19042395.3,2027,31763080.69,"Brazil","Latin America & Caribbean","Upper middle income"
"23","BRB",1508.57,0.693333333333333,1338.3,0.9,1338.3,18.82,12.84,293831.2,13448.01,24.43,16.67,381415.5,17456.55,2027,280383.19,"Barbados","Latin America & Caribbean","High income"
"24","BRN",3336.68,0.896666666666667,2971.8,0.9,2971.8,41.6,13.68,843826.1,46451.89,41.75,13.73,846963,46624.58,2027,797374.21,"Brunei Darussalam","East Asia & Pacific","High income"
"25","BTN",6352.23,0.893333333333333,5500.8,0.9,5500.8,64.7,43.78,131041.28,45250.45,65.18,44.1,132019.2,45588.14,2027,85790.83,"Bhutan","South Asia","Lower middle income"
"26","BWA",28325.65,0.673333333333333,24111,0.9,24111,515.64,348.92,756899.66,384018.98,689.22,466.37,1011697.56,513292.69,2027,372880.68,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",80147.57,0.6,61813.8,0.9,61813.8,588.87,484.26,576928.8,467856.57,883.3,726.39,865393.2,701784.86,2027,109072.23,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",200055.93,0.89,179035.2,0.9,179035.2,909.5,533.47,50458087.2,1763717.28,919.72,539.46,51025032,1783534.33,2027,48694369.92,"Canada","North America","High income"
"29","CHE",44214.06,0.836666666666667,39616.2,0.9,39616.2,144.18,79.72,10496092.1,186508.33,155.1,85.75,11290617,200626.49,2027,10309583.77,"Switzerland","Europe & Central Asia","High income"
"30","CHL",120496.35,0.79,107471.7,0.9,107471.7,1205,841.8,3958349.89,1125157.23,1372.79,959.02,4509512.53,1281824.69,2027,2833192.66,"Chile","Latin America & Caribbean","High income"
"31","CHN",8198338.32,0.6,7268026.5,0.9,7268026.5,42981.14,27822.51,203310927.96,31062884.22,64471.71,41733.76,304966391.94,46594326.33,2027,172248043.74,"China","East Asia & Pacific","Upper middle income"
"32","CIV",414432.86,0.736666666666667,336043.8,0.9,336043.8,6491.25,5092.69,6601393.76,3991574.04,7930.48,6221.84,8065051.2,4876583.67,2027,2609819.72,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",422114.33,0.616666666666667,340822.8,0.9,340822.8,5270.42,3908.04,5604641.6,3119228.89,7691.96,5703.63,8179747.2,4552388.12,2027,2485412.71,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1598722.12,0.6,1268028.9,0.9,1268028.9,20282.51,16137.8,11834936.4,17987829.18,30423.76,24206.7,17752404.6,26981743.77,2027,-6152892.78,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",82842.27,0.6,70098.3,0.9,70098.3,861.83,595.29,1121572.8,319300.13,1292.75,892.93,1682359.2,478950.19,2027,802272.67,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",363810.87,0.636666666666667,321690.6,0.9,321690.6,3720.3,2579.28,9548682.51,3413470.14,5259.06,3646.1,13498137.58,4825324.27,2027,6135212.37,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",12342.9,0.6,10206,0.9,10206,283.08,219.69,95256,168211.01,424.62,329.54,142884,252316.52,2027,-72955.01,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5294.97,0.6,4652.1,0.9,4652.1,51.17,46.3,130134.74,28631.48,76.75,69.46,195202.12,42947.22,2027,101503.26,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",35225.91,0.796666666666667,31384.8,0.9,31384.8,257.03,234.61,1165705.87,236783.32,290.37,265.05,1316906.21,267495.81,2027,928922.55,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6745.17,0.6,6050.7,0.9,6050.7,21.72,28.4,1149633,17376.92,32.58,42.6,1724449.5,26065.39,2027,1132256.08,"Cyprus","Europe & Central Asia","High income"
"41","CZE",54768.21,0.6,49130.1,0.9,49130.1,284.45,175.37,9334719,413217.7,426.67,263.06,14002078.5,619826.56,2027,8921501.3,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",386034.78,0.756666666666667,345933,0.9,345933,1935.78,997.96,82889390.5,2837071.66,2302.47,1187,98590905,3374490.52,2027,80052318.84,"Germany","Europe & Central Asia","High income"
"43","DJI",10736.81,0.6,8871.3,0.9,8871.3,71.14,56.51,141940.8,44185.57,106.71,84.77,212911.2,66278.35,2027,97755.23,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",29558.14,0.866666666666667,26489.7,0.9,26489.7,223.11,108.22,7269951,316551.07,231.69,112.38,7549564.5,328726.11,2027,6953399.93,"Denmark","Europe & Central Asia","High income"
"45","DOM",100784.86,0.626666666666667,87717.6,0.9,87717.6,1335.1,1099.63,2562809.38,1172253.99,1917.42,1579.26,3680630.5,1683556.26,2027,1390555.39,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",491893.32,0.6,430528.5,0.9,430528.5,2534,1669.54,12043317.24,1448003.48,3800.99,2504.31,18064975.86,2172005.23,2027,10595313.76,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",162242.31,0.61,143401.5,0.9,143401.5,2032.35,1436.43,4078274.93,1254196.38,2998.55,2119.33,6017126.94,1850453.68,2027,2824078.55,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1267736.24,0.6,1110936.6,0.9,1110936.6,2690.87,2046.31,31076599.82,3366937.91,4036.31,3069.47,46614899.74,5050406.87,2027,27709661.91,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",208453.34,0.856666666666667,186892.2,0.9,186892.2,906.45,458.77,50699700.7,1228897.54,952.31,481.97,53264277,1291059.67,2027,49470803.16,"Spain","Europe & Central Asia","High income"
"50","EST",7077.9,0.79,6341.4,0.9,6341.4,94.14,33.52,1586406.9,82046.16,107.25,38.19,1807299,93470.31,2027,1504360.74,"Estonia","Europe & Central Asia","High income"
"51","ETH",1677946.71,0.85,1395157.5,0.9,1395157.5,23702.77,19156.18,18447082.5,26460006.79,25097.05,20283.01,19532205,28016477.77,2027,-8012924.29,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",28982.49,0.6,26004.6,0.9,26004.6,73.72,32.88,4940874,107817.92,110.58,49.32,7411311,161726.88,2027,4833056.08,"Finland","Europe & Central Asia","High income"
"53","FJI",8801.18,0.6,7725.6,0.9,7725.6,148.99,122.66,216110.78,123345.43,223.48,183.98,324166.18,185018.15,2027,92765.35,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",380308.12,0.723333333333333,340867.8,0.9,340867.8,1942.79,933.05,78077663.3,2693275.37,2417.29,1160.93,97147323,3351079.95,2027,75384387.93,"France","Europe & Central Asia","High income"
"55","FSM",1172.22,0.706666666666667,1023.3,0.9,1023.3,24.19,20.15,33714.02,16948.77,30.81,25.66,42937.67,21585.69,2027,16765.25,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",31255.18,0.6,26524.8,0.9,26524.8,458.95,282.28,741987.07,203564.85,688.43,423.42,1112980.61,305347.27,2027,538422.22,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",401960.39,0.796666666666667,360052.2,0.9,360052.2,2181.21,831.81,90833168.9,3187107.16,2464.12,939.7,102614877,3600497.63,2027,87646061.74,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",27519.21,0.64,24475.5,0.9,24475.5,178.12,119.17,417715.2,127631.58,250.49,167.58,587412,179481.91,2027,290083.62,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",418242.54,0.6,348938.1,0.9,348938.1,6242.31,4633.3,5583009.6,10453245.8,9363.47,6949.95,8374514.4,15679868.7,2027,-4870236.2,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",218385.49,0.6,171368.1,0.9,171368.1,4122.94,3301.06,1599435.6,3332560.68,6184.41,4951.59,2399153.4,4998841.02,2027,-1733125.08,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",39560.74,0.7,32720.4,0.9,32720.4,1168.26,1060.25,356288.8,1354166.05,1502.05,1363.17,458085.6,1741070.64,2027,-997877.25,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",31484.92,0.6,25326,0.9,25326,521.88,427.01,236376,347211.04,782.82,640.52,354564,520816.56,2027,-110835.04,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",20087.82,0.6,16166.7,0.9,16166.7,251.94,165.79,3071673,117007.63,377.91,248.68,4607509.5,175511.45,2027,2954665.37,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",43083.67,0.6,38620.8,0.9,38620.8,218.86,103.76,7337952,277050.79,328.28,155.63,11006928,415576.19,2027,7060901.21,"Greece","Europe & Central Asia","High income"
"65","GTM",202504.34,0.65,176424.3,0.9,176424.3,2596.85,1856.42,5346440.4,1731360.72,3595.64,2570.43,7402763.63,2397268.69,2027,3615079.68,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7303.15,0.606666666666667,6354,0.9,6354,114.5,72.83,102793.6,96121.23,169.87,108.04,152496,142597.43,2027,6672.37000000001,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",98882.31,0.776666666666667,87031.8,0.9,87031.8,1204.19,832.12,1802525.28,1157401.55,1395.41,964.25,2088763.2,1341194.93,2027,645123.73,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",18934.93,0.6,16947.9,0.9,16947.9,106.53,54.16,3220101,146072.8,159.79,81.24,4830151.5,219109.2,2027,3074028.2,"Croatia","Europe & Central Asia","High income"
"69","HTI",130210.62,0.6,108150.3,0.9,108150.3,950.2,783.94,1009402.8,825903.25,1425.29,1175.91,1514104.2,1238854.88,2027,183499.55,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",44167.13,0.873333333333333,39515.4,0.9,39515.4,541.54,234.3,10928203.4,473047.93,558.08,241.46,11261889,487492.14,2027,10455155.47,"Hungary","Europe & Central Asia","High income"
"71","IDN",2441479.82,0.616666666666667,2126328.3,0.9,2126328.3,31400.52,22278.2,34966287.6,21619989.69,45827.79,32514.14,51031879.2,31553498.46,2027,13346297.91,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",11724649.85,0.6,9923330.7,0.9,9923330.7,129704.86,96250.07,158773291.2,83056745.12,194557.28,144375.11,238159936.8,124585117.68,2027,75716546.08,"India","South Asia","Lower middle income"
"73","IRL",33758.26,0.836666666666667,30259.8,0.9,30259.8,247.29,108.47,8017165.9,362067.32,266.01,116.69,8624043,389474.81,2027,7655098.58,"Ireland","Europe & Central Asia","High income"
"74","IRN",723310.56,0.6,637918.2,0.9,637918.2,1507.97,1278.82,17844698.45,2611021.72,2261.95,1918.23,26767047.67,3916532.57,2027,15233676.73,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",532794.74,0.6,463670.1,0.9,463670.1,663.07,515.96,12970398.26,298809.32,994.6,773.93,19455597.4,448213.98,2027,12671588.94,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2151.9,0.9,1934.1,0.9,1934.1,11.05,6.96,551218.5,17358.03,11.05,6.96,551218.5,17358.03,2027,533860.47,"Iceland","Europe & Central Asia","High income"
"77","ISR",82478.67,0.783333333333333,73899.9,0.9,73899.9,326.98,228.86,18331280.75,482634.49,375.68,262.94,21061471.5,554516.22,2027,17848646.26,"Israel","Middle East & North Africa","High income"
"78","ITA",249715.24,0.6,223900.2,0.9,223900.2,853.21,330.14,42541038,1201714.78,1279.82,495.2,63811557,1802572.17,2027,41339323.22,"Italy","Europe & Central Asia","High income"
"79","JAM",23045.71,0.606666666666667,20398.5,0.9,20398.5,273.66,200.02,576954.2,299285.15,405.97,296.73,855921.06,443994.45,2027,277669.05,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",99734.71,0.6,88080.3,0.9,88080.3,234.02,191.18,2463899.59,227568.89,351.03,286.78,3695849.39,341353.33,2027,2236330.7,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",507547.8,0.6,455185.8,0.9,455185.8,3474.73,1297.12,86485302,5261886.92,5212.1,1945.68,129727953,7892830.37,2027,81223415.08,"Japan","East Asia & Pacific","High income"
"82","KAZ",195708.15,0.6,173299.5,0.9,173299.5,1526.72,793.15,4847764.68,1732481.82,2290.09,1189.73,7271647.02,2598722.72,2027,3115282.86,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",729507.2,0.746666666666667,619912.8,0.9,619912.8,11562.61,8085.36,7200172.37,10253764.06,13937.08,9745.75,8678779.2,12359447.75,2027,-3053591.69,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",78214.91,0.6,68642.1,0.9,68642.1,657.19,461.6,640659.6,538838.67,985.79,692.41,960989.4,808258.01,2027,101820.93,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",180002.08,0.6,155480.4,0.9,155480.4,1335.29,968.26,1451150.4,989543.33,2002.94,1452.39,2176725.6,1484314.99,2027,461607.07,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1481.45,0.6,1251,0.9,1251,21.61,17.23,20016,15301.25,32.41,25.84,30024,22951.87,2027,4714.75,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",209237.83,0.6,187526.7,0.9,187526.7,983.94,543.08,35630073,700253.36,1475.92,814.62,53445109.5,1050380.04,2027,34929819.64,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",30093.7,0.6,26827.2,0.9,26827.2,52.18,39.17,5097168,33078.51,78.27,58.76,7645752,49617.77,2027,5064089.49,"Kuwait","Middle East & North Africa","High income"
"89","LAO",80678.49,0.74,68202.9,0.9,68202.9,606.83,420.5,1345870.56,512834.12,738.04,511.42,1636869.6,623717.17,2027,833036.44,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",43954.21,0.6,39145.5,0.9,39145.5,114.01,82.02,1095030.12,110963.73,171.01,123.04,1642545.18,166445.6,2027,984066.39,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",74900.22,0.7,60803.1,0.9,60803.1,1557.41,1270.57,662078.2,963733.07,2002.38,1633.59,851243.4,1239085.38,2027,-301654.87,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",64664.53,0.6,57133.8,0.9,57133.8,312.95,248.18,1598222.83,191879.32,469.42,372.26,2397334.25,287818.99,2027,1406343.51,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1101.64,0.806666666666667,972.9,0.9,972.9,18.96,15.14,36589.4,15765.88,21.15,16.89,40822.88,17590.04,2027,20823.52,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",164080.21,0.753333333333333,146079.9,0.9,146079.9,1228.36,763.05,2934582.88,911238.19,1467.51,911.61,3505917.6,1088647.4,2027,2023344.69,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",24827.16,0.6,20214,0.9,20214,454.98,329.7,323424,369711.55,682.46,494.55,485136,554567.32,2027,-46287.55,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",15065.55,0.82,13481.1,0.9,13481.1,198.34,96.51,515385.45,164556.91,217.69,105.92,565666.96,180611.24,2027,350828.54,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3461.73,0.6,3104.1,0.9,3104.1,12.53,6.75,589779,18268.92,18.79,10.13,884668.5,27403.38,2027,571510.08,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",9699.79,0.74,8658.9,0.9,8658.9,103.49,56.68,298735.9,85902.54,125.87,68.94,363327.44,104476.07,2027,212833.36,"Latvia","Europe & Central Asia","High income"
"99","MAR",341855.84,0.6,299242.8,0.9,299242.8,2214.33,1396.32,8370818.59,1423303.44,3321.5,2094.49,12556227.89,2134955.16,2027,6947515.15,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",21239.15,0.716666666666667,18815.4,0.9,18815.4,180.91,111.62,359583.2,198503.8,227.19,140.18,451569.6,249283.84,2027,161079.4,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",403954.42,0.6,337668.3,0.9,337668.3,7527.78,5822.93,3151570.8,5951339.23,11291.67,8734.39,4727356.2,8927008.85,2027,-2799768.43,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3613.17,0.736666666666667,3213,0.9,3213,61.3,41.96,110350.6,40147.43,74.89,51.26,134817.48,49048.89,2027,70203.17,"Maldives","South Asia","Upper middle income"
"103","MEX",1106926.01,0.603333333333333,978101.1,0.9,978101.1,7979.42,4612.64,27512752.26,7519740.15,11903.01,6880.73,41041122.16,11217291.94,2027,19993012.11,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",612.85,0.69,528.58,0.9,528.58,10.28,8.26,17004.21,7086.5,13.4,10.77,22179.4,9243.26,2027,9917.71,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",11202.5,0.67,9986.4,0.9,9986.4,47.98,33.02,311944.07,32974.67,64.46,44.36,419029.34,44294.34,2027,278969.4,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",367146.5,0.6,287267.4,0.9,287267.4,4748.02,3887.34,2681162.4,2903570.94,7122.03,5831.01,4021743.6,4355356.41,2027,-222408.54,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2123.07,0.99,2083.95,0.9,2083.95,8.73,6.84,593925.75,13184.65,8.73,6.84,593925.75,13184.65,2027,580741.1,"Malta","Middle East & North Africa","High income"
"108","MMR",469103.26,0.6,397383.3,0.9,397383.3,5150.81,3860.95,3708910.8,3268445.02,7726.21,5791.42,5563366.2,4902667.53,2027,440465.78,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3548.99,0.6,3177,0.9,3177,42.13,27.11,88871.28,28569.44,63.2,40.67,133306.92,42854.15,2027,60301.84,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",38018.18,0.6,33471.9,0.9,33471.9,424.95,426,535550.4,396435.5,637.43,639.01,803325.6,594653.25,2027,139114.9,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",524785.79,0.6,425267.1,0.9,425267.1,9684.45,7971.14,3969159.6,7955970.52,14526.67,11956.72,5953739.4,11933955.79,2027,-3986810.92,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",68825.99,0.6,56862,0.9,56862,875.66,673.22,530712,459746.09,1313.49,1009.84,796068,689619.13,2027,70965.91,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",6565.56,0.783333333333333,5824.8,0.9,5824.8,74.45,52.54,212726.01,44761,85.54,60.37,244408.61,51427.53,2027,167965.01,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",296139.94,0.64,247766.4,0.9,247766.4,8009.97,6506.55,2466652.16,13085634.77,11264.03,9149.83,3468729.6,18401673.89,2027,-10618982.61,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",251342.63,0.646666666666667,224350.2,0.9,224350.2,1794.91,1514.63,6763942.49,1275720.14,2498.07,2107.99,9413734.39,1775486.79,2027,5488222.35,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",34281.07,0.6,29285.1,0.9,29285.1,618.01,440.5,819201.86,535172.1,927.02,660.75,1228802.8,802758.15,2027,284029.76,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",467695.83,0.6,372680.1,0.9,372680.1,1865.94,1602.98,3478347.6,1079827.21,2798.9,2404.47,5217521.4,1619740.82,2027,2398520.39,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3585678.2,0.6,2683584,0.9,2683584,19321.47,14942.18,42937344,15731589.2,28982.21,22413.26,64406016,23597383.79,2027,27205754.8,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",64524.72,0.6,56816.1,0.9,56816.1,811.06,551.65,909057.6,623337.89,1216.6,827.47,1363586.4,935006.84,2027,285719.71,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",86101.44,0.82,77179.5,0.9,77179.5,402.36,174.39,20040943.5,562487.23,441.61,191.4,21996157.5,617364.03,2027,19478456.27,"Netherlands","Europe & Central Asia","High income"
"121","NOR",30462.65,0.93,28257.12,0.9,28257.12,262.82,105.53,8053279.2,369677.27,262.82,105.53,8053279.2,369677.27,2027,7683601.93,"Norway","Europe & Central Asia","High income"
"122","NPL",280327.19,0.6,241161.3,0.9,241161.3,3581.63,2833.22,2250838.8,2635796.33,5372.44,4249.83,3376258.2,3953694.49,2027,-384957.53,"Nepal","South Asia","Lower middle income"
"123","NZL",31004.33,0.76,27758.7,0.9,27758.7,122.29,78.31,6680593.8,201689.12,144.81,92.74,7911229.5,238842.38,2027,6478904.68,"New Zealand","East Asia & Pacific","High income"
"124","OMN",41569.24,0.6,36985.5,0.9,36985.5,180.12,139.15,7027245,119184.38,270.18,208.73,10540867.5,178776.58,2027,6908060.62,"Oman","Middle East & North Africa","High income"
"125","PAK",2758202.78,0.6,2278229.4,0.9,2278229.4,7188.13,5017.87,36451670.4,5737471.39,10782.19,7526.8,54677505.6,8606207.08,2027,30714199.01,"Pakistan","South Asia","Lower middle income"
"126","PAN",38835.19,0.6,34213.5,0.9,34213.5,317.65,227.98,957065.64,294044.35,476.48,341.97,1435598.46,441066.52,2027,663021.29,"Panama","Latin America & Caribbean","High income"
"127","PER",267403.49,0.776666666666667,236095.2,0.9,236095.2,4921.84,3503.77,8548989.7,3095317.68,5703.42,4060.16,9906554.59,3586848.81,2027,5453672.02,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1112669.23,0.6,970697.7,0.9,970697.7,9524.69,6768.67,27153650.33,6875602.95,14287.03,10153,40730475.49,10313404.42,2027,20278047.38,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",108615.01,0.6,92120.4,0.9,92120.4,1545.86,1217.68,1473926.4,1121788,2318.78,1826.52,2210889.6,1682682,2027,352138.4,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",185543.46,0.6,166088.7,0.9,166088.7,1343.78,833.02,31556853,840262.1,2015.66,1249.53,47335279.5,1260393.15,2027,30716590.9,"Poland","Europe & Central Asia","High income"
"131","PRT",41177.79,0.853333333333333,36925.2,0.9,36925.2,351.82,177.76,9978009.6,504379.09,371.06,187.48,10523682,531962.32,2027,9473630.51,"Portugal","Europe & Central Asia","High income"
"132","PRY",68507.4,0.656666666666667,60155.1,0.9,60155.1,1374.49,1026.38,1841663.98,1246480.66,1883.82,1406.72,2524108,1708374.51,2027,595183.32,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",67830.41,0.6,59749.2,0.9,59749.2,387.16,299.37,1671384.29,376485.13,580.74,449.05,2507076.43,564727.69,2027,1294899.16,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",13900.75,0.6,12402,0.9,12402,32.63,37.41,2356380,21546.57,48.94,56.12,3534570,32319.86,2027,2334833.43,"Qatar","Middle East & North Africa","High income"
