"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"13","BFA",339723.9,0.3,263818.8,0.9,263818.8,1086.8,896.04,1231154.4,603355.92,3260.41,2688.11,3693463.2,1810067.76,2024,627798.48,"Burkina Faso","Sub-Saharan Africa","Low income"
"14","BGD",1514110.8,0.3,1289907.9,0.9,1289907.9,3726.68,2627.87,6019570.2,2706548.89,11180.05,7883.61,18058710.6,8119646.67,2024,3313021.31,"Bangladesh","South Asia","Lower middle income"
"15","BGR",33685.9,0.32,29989.8,0.9,29989.8,159.83,90.28,447421.16,102902.22,449.52,253.92,1258372.01,289412.49,2024,344518.94,"Bulgaria","Europe & Central Asia","Upper middle income"
"16","BHR",10313.06,0.3,9191.7,0.9,9191.7,14.82,9.82,873211.5,11739.18,44.45,29.47,2619634.5,35217.54,2024,861472.32,"Bahrain","Middle East & North Africa","High income"
"17","BHS",2679.37,0.3,2369.7,0.9,2369.7,12.77,9.37,225121.5,11091.12,38.3,28.11,675364.5,33273.36,2024,214030.38,"Bahamas, The","Latin America & Caribbean","High income"
"18","BIH",16458.81,0.3,14703.3,0.9,14703.3,49.41,27.72,205650.16,30813.93,148.23,83.15,616950.47,92441.8,2024,174836.23,"Bosnia and Herzegovina","Europe & Central Asia","Upper middle income"
"19","BLR",57758.52,0.3,51668.1,0.9,51668.1,162.5,75.99,722664.49,412730.48,487.51,227.96,2167993.48,1238191.44,2024,309934.01,"Belarus","Europe & Central Asia","Upper middle income"
"20","BLZ",3879.04,0.326666666666667,3424.5,0.9,3424.5,25.98,25.37,52154.88,21538.56,71.57,69.89,143692.02,59340.92,2024,30616.32,"Belize","Latin America & Caribbean","Upper middle income"
"21","BOL",121463.62,0.54,103077,0.9,103077,1609.56,1113.87,1484308.8,1016527.1,2682.59,1856.45,2473848,1694211.83,2024,467781.7,"Bolivia","Latin America & Caribbean","Lower middle income"
"22","BRA",1456854.03,0.746666666666667,1285421.4,0.9,1285421.4,14072.98,8493.44,44747137.61,15744645.25,16962.97,10237.63,53936281.94,18977920.61,2024,29002492.36,"Brazil","Latin America & Caribbean","Upper middle income"
"23","BRB",1567.3,0.486666666666667,1389.6,0.9,1389.6,13.61,9.29,214152.8,9726.39,25.18,17.17,396036,17987.16,2024,204426.41,"Barbados","Latin America & Caribbean","High income"
"24","BRN",3394.37,0.893333333333333,3024,0.9,3024,42.09,13.83,855456,47001.91,42.41,13.93,861840,47352.67,2024,808454.09,"Brunei Darussalam","East Asia & Pacific","High income"
"25","BTN",6368.85,0.886666666666667,5474.7,0.9,5474.7,63.6,42.98,129446.24,44482.63,64.56,43.63,131392.8,45151.54,2024,84963.61,"Bhutan","South Asia","Lower middle income"
"26","BWA",27859.22,0.446666666666667,23595.3,0.9,23595.3,330.85,223.24,491362.51,246398.86,666.64,449.82,990058.79,496475.32,2024,244963.65,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",80795.07,0.3,61338.6,0.9,61338.6,288.9,237.36,286246.8,229529.45,866.69,712.07,858740.4,688588.35,2024,56717.35,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",196705.5,0.88,175987.8,0.9,175987.8,881.03,515.04,49041933.6,1708497.19,901.05,526.75,50156523,1747326.67,2024,47333436.41,"Canada","North America","High income"
"29","CHE",42257.45,0.773333333333333,37853.1,0.9,37853.1,126.74,69.87,9269803.6,163943.26,147.5,81.32,10788133.5,190796.04,2024,9105860.34,"Switzerland","Europe & Central Asia","High income"
"30","CHL",125938.32,0.68,112284,0.9,112284,1077.45,751.19,3559752.13,1006057.29,1426.04,994.23,4711436.64,1331546.41,2024,2553694.84,"Chile","Latin America & Caribbean","High income"
"31","CHN",8222921.92,0.3,7260281.1,0.9,7260281.1,21391.54,13826.63,101547131.65,15459868.74,64174.61,41479.9,304641394.96,46379606.22,2024,86087262.91,"China","East Asia & Pacific","Upper middle income"
"32","CIV",390963.5,0.573333333333333,313332.3,0.9,313332.3,4649.11,3642.96,4790502.72,2858814.52,7298.02,5718.6,7519975.2,4487673.95,2024,1931688.2,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",407111.95,0.333333333333333,323901.9,0.9,323901.9,2685.19,1988.76,2879128,1589197.7,7250.02,5369.66,7773645.6,4290833.78,2024,1289930.3,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1502374.61,0.3,1173597.3,0.9,1173597.3,9297.16,7389.84,5476787.4,8245316.61,27891.48,22169.52,16430362.2,24735949.83,2024,-2768529.21,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",80399.11,0.3,67455.9,0.9,67455.9,408.95,281.82,539647.2,151512.32,1226.85,845.46,1618941.6,454536.95,2024,388134.88,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",366084.09,0.373333333333333,323197.2,0.9,323197.2,2176.94,1505.98,5625450.76,1997395.98,5247.98,3630.48,13561354.51,4815151.04,2024,3628054.78,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",11947.7,0.3,9792,0.9,9792,134.53,104.25,45696,79943.05,403.6,312.76,137088,239829.14,2024,-34247.05,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5343.93,0.3,4682.7,0.9,4682.7,25.65,23.2,65495.36,14354.74,76.96,69.61,196486.09,43064.21,2024,51140.62,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",35482.52,0.693333333333333,31596.3,0.9,31596.3,224.27,203.92,1021342.21,206609.06,291.12,264.71,1325780.75,268194.45,2024,814733.15,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6765.09,0.3,6066,0.9,6066,10.85,14.11,576270,8680.18,32.55,42.32,1728810,26040.53,2024,567589.82,"Cyprus","Europe & Central Asia","High income"
"41","CZE",54479.28,0.3,48862.8,0.9,48862.8,140.83,86.54,4641966,204585.17,422.49,259.63,13925898,613755.5,2024,4437380.83,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",368546.12,0.613333333333333,330303.6,0.9,330303.6,1493.41,767.3,64152299.2,2188743.61,2191.42,1125.93,94136526,3211743.34,2024,61963555.59,"Germany","Europe & Central Asia","High income"
"43","DJI",10438.99,0.3,8543.7,0.9,8543.7,33.89,26.88,68349.6,21047.12,101.66,80.65,205048.8,63141.37,2024,47302.48,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",29677.07,0.833333333333333,26586,0.9,26586,214.44,103.49,7015750,304252.03,231.59,111.77,7577010,328592.19,2024,6711497.97,"Denmark","Europe & Central Asia","High income"
"45","DOM",100339.23,0.353333333333333,87282.9,0.9,87282.9,742.05,610.26,1437827.38,651541.45,1890.12,1554.43,3662390.48,1659586.72,2024,786285.93,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",454604.71,0.3,396720,0.9,396720,1160.6,764.02,5548790.4,663203.63,3481.81,2292.05,16646371.2,1989610.88,2024,4885586.77,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",159107.48,0.32,140277.6,0.9,140277.6,1034.93,730.06,2092817.1,638670.74,2910.73,2053.3,5886048.1,1796261.47,2024,1454146.36,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1204061.79,0.3,1051190.1,0.9,1051190.1,1257.27,953.6,14702645.53,1573151.75,3771.81,2860.8,44107936.6,4719455.26,2024,13129493.78,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",224691.49,0.813333333333333,201382.2,0.9,201382.2,924.55,466.86,51867104.4,1253438,1023.07,516.6,57393927,1387001.06,2024,50613666.4,"Spain","Europe & Central Asia","High income"
"50","EST",7420.86,0.68,6638.4,0.9,6638.4,84.5,30,1429468.8,73645.11,111.84,39.71,1891944,97471.47,2024,1355823.69,"Estonia","Europe & Central Asia","High income"
"51","ETH",1616224.47,0.8,1321844.4,0.9,1321844.4,20926.9,16892.63,16449619.2,23361241.16,23542.77,19004.21,18505821.6,26281396.31,2024,-6911621.96,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",30756.35,0.3,27588.6,0.9,27588.6,38.98,17.32,2620917,57014.62,116.95,51.95,7862751,171043.86,2024,2563902.38,"Finland","Europe & Central Asia","High income"
"53","FJI",8680.69,0.3,7617.6,0.9,7617.6,72.46,59.46,106544.83,59987.38,217.37,178.37,319634.5,179962.15,2024,46557.45,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",394597.44,0.546666666666667,353537.1,0.9,353537.1,1516.85,727.28,61201200.2,2102800.13,2497.25,1197.35,100758073.5,3461927.04,2024,59098400.07,"France","Europe & Central Asia","High income"
"55","FSM",1166.87,0.513333333333333,1017,0.9,1017,17.3,14.38,24339.6,12123.64,30.34,25.21,42673.32,21255.73,2024,12215.96,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",28513.84,0.3,24006.6,0.9,24006.6,205.53,126.05,335772.31,91163.58,616.6,378.15,1007316.94,273490.74,2024,244608.73,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",407984.89,0.693333333333333,365213.7,0.9,365213.7,1920.66,729.34,80184696.8,2806407.95,2493.17,946.73,104085904.5,3642933.4,2024,77378288.85,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",27646.32,0.38,24502.5,0.9,24502.5,105.35,70.35,248292,75486.3,249.51,166.62,588060,178783.35,2024,172805.7,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",405191.06,0.3,334459.8,0.9,334459.8,2941.2,2176.96,2675678.4,4925265.74,8823.59,6530.88,8027035.2,14775797.22,2024,-2249587.34,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",208155.92,0.3,161793.9,0.9,161793.9,1927.37,1541.46,755038.2,1557887.8,5782.11,4624.38,2265114.6,4673663.41,2024,-802849.6,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",36909.2,0.5,30195.9,0.9,30195.9,753.41,682.37,234857,873305.54,1356.14,1228.26,422742.6,1571949.98,2024,-638448.54,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",30432.63,0.3,24037.2,0.9,24037.2,244.82,200.05,112173.6,162881.11,734.46,600.16,336520.8,488643.34,2024,-50707.51,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",18619.64,0.3,14778.9,0.9,14778.9,114.26,75.21,1403995.5,53066.62,342.79,225.62,4211986.5,159199.86,2024,1350928.88,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",47114.87,0.3,42234.3,0.9,42234.3,119.09,56.29,4012258.5,150753.43,357.26,168.88,12036775.5,452260.28,2024,3861505.07,"Greece","Europe & Central Asia","High income"
"65","GTM",198883.82,0.4,172537.2,0.9,172537.2,1548.98,1105.62,3217627.07,1032731.31,3485.21,2487.65,7239660.91,2323645.45,2024,2184895.76,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7299.58,0.313333333333333,6336,0.9,6336,58.42,37.06,52940.8,49044.18,167.81,106.45,152064,140871.58,2024,3896.62,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",98887.45,0.653333333333333,86778.9,0.9,86778.9,1002.81,692.96,1511881.28,963843.56,1381.42,954.59,2082693.6,1327743.68,2024,548037.72,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",19908.53,0.3,17820.9,0.9,17820.9,55.78,28.26,1692985.5,76488.85,167.35,84.78,5078956.5,229466.55,2024,1616496.65,"Croatia","Europe & Central Asia","High income"
"69","HTI",132226.58,0.3,108077.4,0.9,108077.4,464.78,382.93,504361.2,403986.6,1394.35,1148.8,1513083.6,1211959.79,2024,100374.6,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",44031.9,0.846666666666667,39369.6,0.9,39369.6,520.9,224.53,10555427.2,455022.11,553.72,238.67,11220336,483684.92,2024,10100405.09,"Hungary","Europe & Central Asia","High income"
"71","IDN",2459776.6,0.333333333333333,2133015.3,0.9,2133015.3,16896.25,11959.27,18960136,11633457.68,45619.86,32290.04,51192367.2,31410335.75,2024,7326678.32,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",12112699.61,0.3,10135801.8,0.9,10135801.8,65595.76,48584.78,81086414.4,42004365.97,196787.28,145754.34,243259243.2,126013097.9,2024,39082048.43,"India","South Asia","Lower middle income"
"73","IRL",35852.02,0.773333333333333,32123.7,0.9,32123.7,241.96,105.73,7866737.2,354258,281.59,123.05,9155254.5,412283.02,2024,7512479.2,"Ireland","Europe & Central Asia","High income"
"74","IRN",669834.53,0.3,588963.6,0.9,588963.6,689.59,583.99,8237637.55,1194018.09,2068.78,1751.98,24712912.66,3582054.26,2024,7043619.46,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",520002.74,0.3,450811.8,0.9,450811.8,320.27,248.95,6305354.38,144328.35,960.81,746.86,18916063.13,432985.05,2024,6161026.03,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2279.37,0.9,2043.9,0.9,2043.9,11.67,7.34,582511.5,18326.92,11.67,7.34,582511.5,18326.92,2024,564184.58,"Iceland","Europe & Central Asia","High income"
"77","ISR",79615.54,0.666666666666667,71293.5,0.9,71293.5,267.54,186.7,15050850,394898.24,361.18,252.04,20318647.5,533112.63,2024,14655951.76,"Israel","Middle East & North Africa","High income"
"78","ITA",267613.62,0.3,239888.7,0.9,239888.7,456.11,175.93,22789426.5,642409.74,1368.33,527.79,68368279.5,1927229.21,2024,22147016.76,"Italy","Europe & Central Asia","High income"
"79","JAM",23164.96,0.313333333333333,20478.6,0.9,20478.6,140.6,102.61,299157.46,153767.55,403.85,294.73,859282.06,441672.76,2024,145389.91,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",110219.61,0.3,97167.6,0.9,97167.6,128.04,104.44,1359050.83,124510.88,384.13,313.33,4077152.5,373532.64,2024,1234539.95,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",538367.73,0.3,482674.5,0.9,482674.5,1838.59,684.46,45854077.5,2784231.79,5515.77,2053.38,137562232.5,8352695.37,2024,43069845.71,"Japan","East Asia & Pacific","High income"
"82","KAZ",191229.02,0.3,168402.6,0.9,168402.6,738.28,382.81,2355391.03,837783.51,2214.85,1148.43,7066173.1,2513350.54,2024,1517607.52,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",736557.98,0.593333333333333,621396,0.9,621396,9102.05,6356.88,5735254.93,8071727.27,13806.48,9642.46,8699544,12243631.25,2024,-2336472.34,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",76050.23,0.3,66370.5,0.9,66370.5,315.78,221.37,309729,258912.27,947.35,664.1,929187,776736.81,2024,50816.73,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",178463.49,0.3,152631.9,0.9,152631.9,650.1,470.38,712282.2,481771.61,1950.31,1411.14,2136846.6,1445314.82,2024,230510.59,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1435.14,0.3,1207.8,0.9,1207.8,10.31,8.18,9662.4,7297.13,30.92,24.55,28987.2,21891.4,2024,2365.27,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",225783.62,0.3,202237.2,0.9,202237.2,528.91,290.87,19212534,376416.75,1586.74,872.62,57637602,1129250.25,2024,18836117.25,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",29955.7,0.3,26678.7,0.9,26678.7,25.9,19.43,2534476.5,16417.02,77.69,58.29,7603429.5,49251.06,2024,2518059.48,"Kuwait","Middle East & North Africa","High income"
"89","LAO",80417.46,0.58,67255.2,0.9,67255.2,464.53,320.95,1040213.76,392579.44,720.83,498.03,1614124.8,609174.99,2024,647634.32,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",48171.84,0.3,42847.2,0.9,42847.2,62.01,44.55,599289.5,60356.61,186.03,133.65,1797868.51,181069.84,2024,538932.89,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",72713.97,0.5,58409.1,0.9,58409.1,1052.89,857.33,454293,651534.94,1895.21,1543.19,817727.4,1172762.89,2024,-197241.94,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",65877.56,0.3,58112.1,0.9,58112.1,157.9,124.9,812794.57,96813.4,473.69,374.71,2438383.72,290440.2,2024,715981.17,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1105.25,0.713333333333333,975.6,0.9,975.6,16.66,13.29,32445.71,13857.69,21.02,16.76,40936.18,17484,2024,18588.02,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",168206.27,0.606666666666667,149292,0.9,149292,1005.2,623.62,2415212.8,745694.28,1491.24,925.14,3583008,1106249.76,2024,1669518.52,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",24326.8,0.3,19500.3,0.9,19500.3,217.16,157.14,156002.4,176465.2,651.49,471.41,468007.2,529395.61,2024,-20462.8,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",14851.65,0.74,13273.2,0.9,13273.2,175.48,85.19,457931.3,145591.07,213.43,103.61,556943.47,177070.22,2024,312340.23,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3344.87,0.3,2998.8,0.9,2998.8,6.03,3.24,284886,8793.29,18.09,9.73,854658,26379.87,2024,276092.71,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",8719.32,0.58,7781.4,0.9,7781.4,72.65,39.63,210415.97,60302.96,112.73,61.49,326507.54,93573.55,2024,150113.01,"Latvia","Europe & Central Asia","High income"
"99","MAR",343547.75,0.3,299199.6,0.9,299199.6,1099.95,693.11,4184805.07,707014.38,3299.86,2079.33,12554415.22,2121043.14,2024,3477790.69,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",22010.53,0.533333333333333,19480.5,0.9,19480.5,138.88,85.35,277056,152391.35,234.36,144.02,467532,257160.4,2024,124664.65,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",382814.28,0.3,317178.9,0.9,317178.9,3500.52,2704.16,1480168.2,2767454.56,10501.57,8112.48,4440504.6,8302363.69,2024,-1287286.36,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3631.3,0.573333333333333,3220.2,0.9,3220.2,47.7,32.62,86076.18,31239.08,74.87,51.21,135119.59,49038.09,2024,54837.1,"Maldives","South Asia","Upper middle income"
"103","MEX",1119249.29,0.306666666666667,987243.3,0.9,987243.3,4062.28,2344.11,14115092.8,3828259.67,11921.91,6879.45,41424728.87,11235109.91,2024,10286833.13,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",610.36,0.48,525.33,0.9,525.33,7.01,5.61,11756.19,4832.34,13.14,10.52,22042.85,9060.64,2024,6923.85,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",11244.21,0.44,10008.9,0.9,10008.9,31.48,21.58,205320.35,21630.25,64.38,44.15,419973.44,44243.69,2024,183690.1,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",350411.46,0.3,269547.3,0.9,269547.3,2209.3,1807.48,1257887.4,1351062.64,6627.91,5422.43,3773662.2,4053187.92,2024,-93175.24,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2075.12,0.99,2035.44,0.9,2035.44,8.51,6.64,580100.4,12843.88,8.51,6.64,580100.4,12843.88,2024,567256.52,"Malta","Middle East & North Africa","High income"
"108","MMR",487256.32,0.3,404832.6,0.9,404832.6,2594.31,1939.23,1889218.8,1646218.09,7782.92,5817.7,5667656.4,4938654.27,2024,243000.71,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3589.28,0.3,3206.7,0.9,3206.7,21.22,13.58,44851.04,14391.73,63.67,40.75,134553.13,43175.2,2024,30459.31,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",35888.07,0.3,31409.1,0.9,31409.1,197.99,197.36,251272.8,184702.31,593.97,592.08,753818.4,554106.92,2024,66570.49,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",498648.61,0.3,398367.9,0.9,398367.9,4490.89,3691.16,1859050.2,3689353.55,13472.66,11073.48,5577150.6,11068060.64,2024,-1830303.35,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",65146.32,0.3,53381.7,0.9,53381.7,406.36,311.84,249114.6,213347.96,1219.07,935.51,747343.8,640043.87,2024,35766.64,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",6998.18,0.666666666666667,6208.2,0.9,6208.2,66.97,47.07,192960.05,40263.58,90.41,63.55,260496.07,54355.83,2024,152696.47,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",293663.27,0.38,241152.3,0.9,241152.3,4594.96,3728.13,1425478.04,7506635.94,10882.8,8829.78,3376132.2,17778874.6,2024,-6081157.9,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",243024.78,0.393333333333333,216909.9,0.9,216909.9,1048.37,881.59,3977709.81,745125.25,2398.82,2017.2,9101539.4,1704947.6,2024,3232584.56,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",33095.26,0.3,28128.6,0.9,28128.6,292.48,207.86,393425.35,253275.61,877.44,623.58,1180276.06,759826.84,2024,140149.74,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",432959.11,0.3,336679.2,0.9,336679.2,834.63,716.24,1571169.6,483006.28,2503.9,2148.73,4713508.8,1449018.84,2024,1088163.32,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3405120.04,0.3,2525547.6,0.9,2525547.6,8978.64,6932.26,20204380.8,7310430.77,26935.92,20796.79,60613142.4,21931292.3,2024,12893950.03,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",64501.9,0.3,56624.4,0.9,56624.4,400.82,272.39,452995.2,308048.08,1202.46,817.18,1358985.6,924144.23,2024,144947.12,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",88397.92,0.74,79191.9,0.9,79191.9,371.24,160.07,18557301.9,518982.51,451.51,194.68,22569691.5,631194.95,2024,18038319.39,"Netherlands","Europe & Central Asia","High income"
"121","NOR",31071.22,0.93,28804.89,0.9,28804.89,267.17,106.61,8209393.65,375799.21,267.17,106.61,8209393.65,375799.21,2024,7833594.44,"Norway","Europe & Central Asia","High income"
"122","NPL",291662.61,0.3,249141.6,0.9,249141.6,1823.28,1439.38,1162660.8,1341787.58,5469.83,4318.15,3487982.4,4025362.73,2024,-179126.78,"Nepal","South Asia","Lower middle income"
"123","NZL",31517.13,0.62,28214.1,0.9,28214.1,101.06,64.51,5539368.3,166680.72,146.7,93.65,8041018.5,241955.88,2024,5372687.58,"New Zealand","East Asia & Pacific","High income"
"124","OMN",36264.74,0.3,32252.4,0.9,32252.4,78.16,60.31,3063978,51714.89,234.47,180.93,9191934,155144.67,2024,3012263.11,"Oman","Middle East & North Africa","High income"
"125","PAK",2631167.28,0.3,2158509.6,0.9,2158509.6,3384.27,2360.06,17268076.8,2701278.92,10152.81,7080.17,51804230.4,8103836.75,2024,14566797.88,"Pakistan","South Asia","Lower middle income"
"126","PAN",38521.1,0.3,33878.7,0.9,33878.7,156.26,111.98,473850.08,144649.12,468.79,335.93,1421550.25,433947.36,2024,329200.96,"Panama","Latin America & Caribbean","High income"
"127","PER",263638.76,0.653333333333333,232102.8,0.9,232102.8,4041.32,2870.1,7069816.9,2541561.83,5567.12,3953.71,9739033.49,3501131.09,2024,4528255.07,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1154618.95,0.3,1006114.5,0.9,1006114.5,4894.04,3463.15,14072188.14,3532865.34,14682.11,10389.44,42216564.42,10598596.02,2024,10539322.8,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",106095.89,0.3,89531.1,0.9,89531.1,742.74,582.87,716248.8,538986.14,2228.21,1748.61,2148746.4,1616958.43,2024,177262.66,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",187182.5,0.3,167383.8,0.9,167383.8,674.14,417.06,15901461,421538.45,2022.42,1251.17,47704383,1264615.34,2024,15479922.55,"Poland","Europe & Central Asia","High income"
"131","PRT",43975.82,0.806666666666667,39405.6,0.9,39405.6,353.52,178.12,10065941.6,506814.01,394.42,198.73,11230596,565453.64,2024,9559127.59,"Portugal","Europe & Central Asia","High income"
"132","PRY",67895.99,0.413333333333333,59472,0.9,59472,849.17,632.22,1146056.28,770086.82,1849,1376.61,2495445.12,1676801.96,2024,375969.46,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",66124.3,0.3,58134.6,0.9,58134.6,186.37,143.92,813109.27,181233.13,559.12,431.75,2439327.82,543699.4,2024,631876.14,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",13369.49,0.3,11919.6,0.9,11919.6,15.66,17.92,1132362,10339.43,46.97,53.76,3397086,31018.28,2024,1122022.57,"Qatar","Middle East & North Africa","High income"
