"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"17","BHS",2974.85,0.1,2631.6,0.9,2631.6,4.7,3.45,83334,4082.99,42.3,31.05,750006,36746.88,2022,79251.01,"Bahamas, The","Latin America & Caribbean","High income"
"18","BIH",17473.53,0.1,15600.6,0.9,15600.6,17.45,9.76,72733.46,10883.89,157.07,87.83,654601.18,97954.97,2022,61849.57,"Bosnia and Herzegovina","Europe & Central Asia","Upper middle income"
"19","BLR",52208.92,0.1,46648.8,0.9,46648.8,48.77,22.76,217487.07,123859.76,438.91,204.85,1957383.65,1114737.83,2022,93627.31,"Belarus","Europe & Central Asia","Upper middle income"
"20","BLZ",3821.27,0.135555555555556,3371.4,0.9,3371.4,10.54,10.29,21306.92,8737.6,69.97,68.31,141463.94,58011.94,2022,12569.32,"Belize","Latin America & Caribbean","Upper middle income"
"21","BOL",121689.06,0.42,102633.3,0.9,102633.3,1241.3,854.43,1149492.96,783953.84,2659.93,1830.93,2463199.2,1679901.08,2022,365539.12,"Bolivia","Latin America & Caribbean","Lower middle income"
"22","BRA",1470369.64,0.695555555555556,1294184.7,0.9,1294184.7,13131.42,7913.47,41968268.82,14691235.66,16991.13,10239.47,54303990.01,19009426.34,2022,27277033.16,"Brazil","Latin America & Caribbean","Upper middle income"
"23","BRB",1665.43,0.348888888888889,1476,0.9,1476,10.31,7.03,163070.67,7364.37,26.59,18.13,420660,18997.26,2022,155706.3,"Barbados","Latin America & Caribbean","High income"
"24","BRN",3178.03,0.891111111111111,2831.4,0.9,2831.4,39.26,12.89,798979.13,43842.05,39.65,13.02,806949,44279.38,2022,755137.08,"Brunei Darussalam","East Asia & Pacific","High income"
"25","BTN",6644.48,0.882222222222222,5676.3,0.9,5676.3,65.39,44.15,133540.21,45733.36,66.7,45.04,136231.2,46654.94,2022,87806.85,"Bhutan","South Asia","Lower middle income"
"26","BWA",27047.79,0.295555555555556,22802.4,0.9,22802.4,209.85,141.32,314204.69,156279.97,639,430.33,956788.7,475890.13,2022,157924.72,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",80644.38,0.1,60672.6,0.9,60672.6,94.5,77.59,94379.6,75083.87,850.54,698.35,849416.4,675754.84,2022,19295.73,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",198361.1,0.873333333333333,177473.7,0.9,177473.7,879.54,512.82,49081337.7,1705622.94,906.4,528.48,50580004.5,1757703.03,2022,47375714.76,"Canada","North America","High income"
"29","CHE",41282.02,0.731111111111111,36966.6,0.9,36966.6,116.57,64.12,8558452.47,150793.07,143.5,78.93,10535481,185626.73,2022,8407659.4,"Switzerland","Europe & Central Asia","High income"
"30","CHL",125345.79,0.606666666666667,111799.8,0.9,111799.8,952.93,663.33,3162162.11,889782.38,1413.68,984.07,4691119.61,1320006.82,2022,2272379.73,"Chile","Latin America & Caribbean","High income"
"31","CHN",8101533.19,0.1,7128199.8,0.9,7128199.8,6982.16,4507.98,33233251.51,5046075.53,62839.46,40571.84,299099263.61,45414679.75,2022,28187175.98,"China","East Asia & Pacific","Upper middle income"
"32","CIV",376162.62,0.464444444444444,298842.3,0.9,298842.3,3559.74,2787.05,3701217.23,2188944.36,6898.07,5400.74,7172215.2,4241734.28,2022,1512272.87,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",393973.36,0.144444444444444,310605.3,0.9,310605.3,1109.32,820.96,1196405.6,656534.26,6911.89,5115.24,7454527.2,4090713.48,2022,539871.34,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1425068.82,0.1,1100824.2,0.9,1100824.2,2887.35,2293.46,1712393.2,2560685.16,25986.13,20641.1,15411538.8,23046166.43,2022,-848291.96,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",77668.82,0.1,64562.4,0.9,64562.4,129.2,88.89,172166.4,47867.48,1162.8,800.05,1549497.6,430807.36,2022,124298.92,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",375244.33,0.197777777777778,330914.7,0.9,330914.7,1174.81,811.29,3051311.34,1077921.56,5346.06,3691.85,13885180.81,4905148.66,2022,1973389.78,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",11527.03,0.1,9390.6,0.9,9390.6,42.73,33.08,14607.6,25391.35,384.57,297.71,131468.4,228522.15,2022,-10783.75,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5228.22,0.1,4578.3,0.9,4578.3,8.34,7.54,21345.05,4665.9,75.05,67.85,192105.47,41993.11,2022,16679.15,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",35257.44,0.624444444444444,31388.4,0.9,31388.4,200.02,181.3,913810.1,184267.21,288.29,261.3,1317057.26,265580.85,2022,729542.89,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6729.82,0.1,6031.8,0.9,6031.8,3.59,4.64,191007,2869.74,32.28,41.78,1719063,25827.66,2022,188137.26,"Cyprus","Europe & Central Asia","High income"
"41","CZE",56458.28,0.1,50607.9,0.9,50607.9,48.46,29.7,1602583.5,70398.65,436.14,267.33,14423251.5,633587.88,2022,1532184.85,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",367190.16,0.517777777777778,328923,0.9,328923,1252.49,641.8,53931189.67,1835652.37,2177.08,1115.58,93743055,3190726.22,2022,52095537.3,"Germany","Europe & Central Asia","High income"
"43","DJI",9497.74,0.1,7722.9,0.9,7722.9,10.13,8.03,20594.4,6293.59,91.19,72.28,185349.6,56642.33,2022,14300.81,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",31701.43,0.811111111111111,28404,0.9,28404,222.32,106.86,7295620,315433.21,246.68,118.58,8095140,350001.23,2022,6980186.79,"Denmark","Europe & Central Asia","High income"
"45","DOM",99567.53,0.171111111111111,86551.2,0.9,86551.2,353.95,290.76,690469.14,310780.92,1861.7,1529.34,3631688.35,1634626.94,2022,379688.22,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",424047.52,0.1,369171,0.9,369171,358.44,235.81,1721157.24,204821.12,3225.92,2122.25,15490415.16,1843390.11,2022,1516336.12,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",157185.48,0.126666666666667,138350.7,0.9,138350.7,401.72,282.95,817027.5,247905.48,2854.3,2010.43,5805195.37,1761433.65,2022,569122.02,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1076485.34,0.1,937053.9,0.9,937053.9,370.16,280.2,4368753.52,463155.61,3331.41,2521.83,39318781.64,4168400.52,2022,3905597.91,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",238530.64,0.784444444444444,213760.8,0.9,213760.8,944.29,475.92,53099766.13,1280194.96,1083.39,546.02,60921828,1468778.93,2022,51819571.17,"Spain","Europe & Central Asia","High income"
"50","EST",7495.51,0.606666666666667,6710.4,0.9,6710.4,76,26.92,1289142.4,66230.54,112.74,39.93,1912464,98254.09,2022,1222911.86,"Estonia","Europe & Central Asia","High income"
"51","ETH",1578707.99,0.766666666666667,1273501.8,0.9,1273501.8,19180.96,15470.15,15187688.13,21412200.24,22516.78,18160.61,17829025.2,25136061.15,2022,-6224512.11,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",30817.64,0.1,27634.5,0.9,27634.5,12.98,5.75,875092.5,18989.83,116.86,51.73,7875832.5,170908.5,2022,856102.67,"Finland","Europe & Central Asia","High income"
"53","FJI",8509.26,0.1,7469.1,0.9,7469.1,23.45,19.2,34822.6,19418.05,211.09,172.82,313403.44,174762.45,2022,15404.55,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",393617.13,0.428888888888889,352656.9,0.9,352656.9,1183.44,566.68,47896031.57,1640601.52,2483.39,1189.16,100507216.5,3442713.04,2022,46255430.05,"France","Europe & Central Asia","High income"
"55","FSM",1184.93,0.384444444444444,1032.3,0.9,1032.3,13.07,10.83,18502.59,9154.08,30.59,25.36,43315.31,21430.07,2022,9348.51,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",26482.69,0.1,22172.4,0.9,22172.4,62.83,38.45,103372.66,27865.96,565.43,346.06,930353.9,250793.68,2022,75506.7,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",401632.2,0.624444444444444,359350.2,0.9,359350.2,1698.8,642.98,71058174.73,2482237,2448.45,926.72,102414807,3577601.37,2022,68575937.73,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",26158.3,0.206666666666667,23102.1,0.9,23102.1,53.82,35.89,127318.24,38566.1,234.39,156.31,554450.4,167949.16,2022,88752.14,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",390901.74,0.1,320262.3,0.9,320262.3,927.79,685.36,854032.8,1553665.23,8350.15,6168.2,7686295.2,13982987.09,2022,-699632.43,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",202675.34,0.1,156225.6,0.9,156225.6,616.19,492.45,243017.6,498065.92,5545.73,4432.07,2187158.4,4482593.24,2022,-255048.32,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",35067.51,0.366666666666667,28470.6,0.9,28470.6,512.96,463.93,162387.87,594591.95,1259.09,1138.75,398588.4,1459452.98,2022,-432204.08,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",29415.37,0.1,22921.2,0.9,22921.2,77.2,63.03,35655.2,51360.51,694.79,567.23,320896.8,462244.58,2022,-15705.31,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",17731.65,0.1,13927.5,0.9,13927.5,35.7,23.5,441037.5,16579.35,321.28,211.49,3969337.5,149214.19,2022,424458.15,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",50698.18,0.1,45431.1,0.9,45431.1,42.54,20.06,1438651.5,53853.44,382.87,180.56,12947863.5,484680.98,2022,1384798.06,"Greece","Europe & Central Asia","High income"
"65","GTM",196916.16,0.233333333333333,170309.7,0.9,170309.7,886.39,631.97,1852717.23,590972.85,3418.95,2437.6,7146195.01,2279466.71,2022,1261744.38,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7118.51,0.117777777777778,6169.5,0.9,6169.5,21.24,13.45,19376.8,17827.97,162.29,102.75,148068,136232.61,2022,1548.83,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",101183.24,0.571111111111111,88595.1,0.9,88595.1,890.3,615.26,1349270.56,855709.86,1403.01,969.57,2126282.4,1348492.19,2022,493560.7,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",20587.89,0.1,18396.9,0.9,18396.9,19.14,9.67,582568.5,26239.88,172.23,87.01,5243116.5,236158.91,2022,556328.62,"Croatia","Europe & Central Asia","High income"
"69","HTI",131673.58,0.1,107156.7,0.9,107156.7,151.37,124.59,166688.2,131571.19,1362.34,1121.3,1500193.8,1184140.73,2022,35117.01,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",46188.95,0.828888888888889,41289.3,0.9,41289.3,533.24,229.19,10837676.63,465802.06,578.99,248.85,11767450.5,505763.63,2022,10371874.57,"Hungary","Europe & Central Asia","High income"
"71","IDN",2380444.33,0.144444444444444,2057134.5,0.9,2057134.5,7021.54,4961.47,7923777.33,4834493.48,43749.6,30913.79,49371228,30122613.22,2022,3089283.85,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",12670735.08,0.1,10519487.1,0.9,10519487.1,22526.58,16661.2,28051965.6,14424936,202739.2,149950.79,252467690.4,129824424.02,2022,13627029.6,"India","South Asia","Lower middle income"
"73","IRL",35998.93,0.731111111111111,32255.1,0.9,32255.1,229.18,99.84,7467652.97,335549.83,282.12,122.91,9192703.5,413062.87,2022,7132103.14,"Ireland","Europe & Central Asia","High income"
"74","IRN",648846.7,0.1,568797.3,0.9,568797.3,220.41,186.45,2651859.41,381630.48,1983.66,1678.07,23866734.71,3434674.36,2022,2270228.93,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",489401.33,0.1,423172.8,0.9,423172.8,99.76,77.49,1972925.63,44956.95,897.85,697.41,17756330.69,404612.57,2022,1927968.68,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2285.2,0.9,2049.3,0.9,2049.3,11.69,7.35,584050.5,18364.1,11.69,7.35,584050.5,18364.1,2022,565686.4,"Iceland","Europe & Central Asia","High income"
"77","ISR",75884.46,0.588888888888889,67919.4,0.9,67919.4,224.55,156.33,12665710.33,331447.93,343.18,238.93,19357029,506552.49,2022,12334262.4,"Israel","Middle East & North Africa","High income"
"78","ITA",275244.72,0.1,246719.7,0.9,246719.7,156.11,60.06,7812790.5,219879.47,1405.02,540.54,70315114.5,1978915.27,2022,7592911.03,"Italy","Europe & Central Asia","High income"
"79","JAM",22731.97,0.117777777777778,20082.6,0.9,20082.6,51.48,37.53,110274.8,56302.3,393.39,286.78,842665.9,430234.56,2022,53972.5,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",113948.04,0.1,100316.7,0.9,100316.7,43.8,35.69,467698.75,42591.17,394.19,321.17,4209288.73,383320.51,2022,425107.58,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",542175.18,0.1,486071.1,0.9,486071.1,616.22,228.89,15392251.5,933164.35,5546.01,2059.99,138530263.5,8398479.14,2022,14459087.15,"Japan","East Asia & Pacific","High income"
"82","KAZ",177856.53,0.1,156015.9,0.9,156015.9,227.23,117.66,727380.8,257853.14,2045.06,1058.91,6546427.16,2320678.22,2022,469527.66,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",734704.53,0.491111111111111,615022.2,0.9,615022.2,7395.69,5160.89,4698465.89,6558525.83,13553.19,9457.73,8610310.8,12019017.93,2022,-1860059.94,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",68150.72,0.1,59262.3,0.9,59262.3,93.58,65.5,92185.8,76723.53,842.18,589.54,829672.2,690511.8,2022,15462.27,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",175431.96,0.1,148770,0.9,148770,209.98,151.69,231420,155608.13,1889.8,1365.18,2082780,1400473.13,2022,75811.87,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1449.99,0.1,1219.5,0.9,1219.5,3.44,2.72,3252,2434.85,30.95,24.5,29268,21913.66,2022,817.15,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",222641.53,0.1,199295.1,0.9,199295.1,173.31,95.03,6311011.5,123344.42,1559.83,855.25,56799103.5,1110099.74,2022,6187667.08,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",28920.22,0.1,25745.4,0.9,25745.4,8.32,6.24,815271,5274.09,74.87,56.16,7337439,47466.84,2022,809996.91,"Kuwait","Middle East & North Africa","High income"
"89","LAO",81199.57,0.473333333333333,67383.9,0.9,67383.9,377.21,260.06,850534.56,318777.26,717.22,494.49,1617213.6,606125.77,2022,531757.3,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",50554.59,0.1,44893.8,0.9,44893.8,21.56,15.47,209304.87,20982.3,194.02,139.22,1883743.85,188840.7,2022,188322.57,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",71586.38,0.366666666666667,56812.5,0.9,56812.5,743.44,604.57,324041.67,460042.98,1824.8,1483.94,795375,1129196.41,2022,-136001.31,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",64418.5,0.1,56705.4,0.9,56705.4,51.07,40.32,264373.18,31310.57,459.6,362.86,2379358.58,281795.13,2022,233062.61,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1095.96,0.651111111111111,967.5,0.9,967.5,14.99,11.93,29369.67,12462.68,20.72,16.5,40596.3,17226.56,2022,16906.99,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",172041.71,0.508888888888889,152502.3,0.9,152502.3,857.71,531.57,2069512.69,636282.32,1516.92,940.12,3660055.2,1125302.8,2022,1433230.37,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",24025.85,0.1,19144.8,0.9,19144.8,70.56,51.01,51052.8,57339.62,635.07,459.08,459475.2,516056.62,2022,-6286.82,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",12951.01,0.686666666666667,11547.9,0.9,11547.9,141.2,68.44,369693.62,117149.17,185.07,89.7,484549.88,153545.03,2022,252544.45,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3235.53,0.1,2899.8,0.9,2899.8,1.94,1.04,91827,2826.82,17.44,9.37,826443,25441.37,2022,89000.18,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",9531.93,0.473333333333333,8496.9,0.9,8496.9,64.59,35.12,187508.33,53610.22,122.81,66.78,356529.92,101934.92,2022,133898.11,"Latvia","Europe & Central Asia","High income"
"99","MAR",329000.45,0.1,285365.7,0.9,285365.7,348.09,219.23,1330438.31,223741.99,3132.82,1973.05,11973944.77,2013677.9,2022,1106696.32,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",21906.88,0.411111111111111,19368.9,0.9,19368.9,106.17,65.05,212340.53,116494.53,232.42,142.41,464853.6,255028.56,2022,95846,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",373792.19,0.1,307394.1,0.9,307394.1,1122.87,866.6,478168.6,887718.47,10105.79,7799.43,4303517.4,7989466.2,2022,-409549.87,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3510.16,0.464444444444444,3104.1,0.9,3104.1,37.18,25.42,67214.42,24352.02,72.05,49.25,130248.04,47189.32,2022,42862.4,"Maldives","South Asia","Upper middle income"
"103","MEX",1114915.24,0.108888888888889,982017,0.9,982017,1426.76,822.21,4985348.72,1344567.59,11792.62,6795.84,41205433.32,11113262.71,2022,3640781.13,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",620.32,0.34,533.23,0.9,533.23,4.99,3.99,8452.58,3441.82,13.21,10.56,22374.47,9110.7,2022,5010.76,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",11021.9,0.286666666666667,9790.2,0.9,9790.2,20.01,13.68,130846.39,13748.99,62.81,42.95,410796.79,43165.43,2022,117097.4,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",338886.38,0.1,257493.6,0.9,257493.6,699.44,571.94,400545.6,427731.75,6294.98,5147.49,3604910.4,3849585.72,2022,-27186.15,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2021.55,0.99,1988.91,0.9,1988.91,8.3,6.46,566839.35,12528.02,8.3,6.46,566839.35,12528.02,2022,554311.33,"Malta","Middle East & North Africa","High income"
"108","MMR",505058.94,0.1,419289.3,0.9,419289.3,888.53,662.84,652227.8,563815.66,7996.75,5965.56,5870050.2,5074340.96,2022,88412.14,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3726.76,0.1,3310.2,0.9,3310.2,7.29,4.65,15432.89,4945.66,65.64,41.84,138895.99,44510.97,2022,10487.23,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",32424.9,0.1,28224,0.9,28224,59,58.56,75264,55039.22,530.99,527.01,677376,495353,2022,20224.78,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",484030.34,0.1,381464.1,0.9,381464.1,1423.16,1168.61,593388.6,1169152.8,12808.42,10517.47,5340497.4,10522375.21,2022,-575764.2,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",61896.55,0.1,50453.1,0.9,50453.1,126.98,97.32,78482.6,66667.68,1142.81,875.84,706343.4,600009.08,2022,11814.92,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",7478.21,0.588888888888889,6631.2,0.9,6631.2,62.8,44.01,182061.64,37755.34,95.98,67.26,278245.15,57701.55,2022,144306.3,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",292034.5,0.206666666666667,236921.4,0.9,236921.4,2442.35,1980.03,761658.43,3989993.47,10636.06,8622.72,3316899.6,17375778.02,2022,-3228335.04,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",239282.74,0.224444444444444,213554.7,0.9,213554.7,586.05,491.52,2234657.47,416533.91,2350.02,1970.94,8960755.21,1670259.73,2022,1818123.56,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",31759.89,0.1,26779.5,0.9,26779.5,91.85,65.15,124851.98,79540.99,826.68,586.33,1123667.82,715868.91,2022,45310.99,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",409947.51,0.1,312078.6,0.9,312078.6,256.12,219.63,485455.6,148218.91,2305.09,1976.7,4369100.4,1333970.19,2022,337236.69,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3259693.3,0.1,2398635.9,0.9,2398635.9,2818.32,2173.54,6396362.4,2294679.98,25364.85,19561.9,57567261.6,20652119.82,2022,4101682.42,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",64098.1,0.1,56138.4,0.9,56138.4,131.65,89.41,149702.4,101175.59,1184.81,804.68,1347321.6,910580.3,2022,48526.81,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",89711.29,0.686666666666667,80332.2,0.9,80332.2,348.51,149.66,17467790.6,487211.52,456.79,196.16,22894677,638578.21,2022,16980579.08,"Netherlands","Europe & Central Asia","High income"
"121","NOR",31539.56,0.93,29224.32,0.9,29224.32,270.5,107.4,8328931.2,380485.65,270.5,107.4,8328931.2,380485.65,2022,7948445.55,"Norway","Europe & Central Asia","High income"
"122","NPL",300613.28,0.1,255182.4,0.9,255182.4,615.77,485.37,396950.4,453160.01,5541.95,4368.32,3572553.6,4078440.08,2022,-56209.61,"Nepal","South Asia","Lower middle income"
"123","NZL",31761.28,0.526666666666667,28408.5,0.9,28408.5,86.23,54.9,4737906.5,142212.56,147.35,93.82,8096422.5,243021.46,2022,4595693.94,"New Zealand","East Asia & Pacific","High income"
"124","OMN",33269.78,0.1,29573.1,0.9,29573.1,23.8,18.35,936481.5,15745.97,214.17,165.11,8428333.5,141713.72,2022,920735.53,"Oman","Middle East & North Africa","High income"
"125","PAK",2561489.98,0.1,2092410.9,0.9,2092410.9,1089.1,758.97,5579762.4,869308.28,9801.93,6830.71,50217861.6,7823774.52,2022,4710454.12,"Pakistan","South Asia","Lower middle income"
"126","PAN",37841.11,0.1,33242.4,0.9,33242.4,50.87,36.41,154983.46,47092.69,457.87,327.71,1394851.1,423834.23,2022,107890.77,"Panama","Latin America & Caribbean","High income"
"127","PER",276966.22,0.571111111111111,243197.1,0.9,243197.1,3681.56,2609.56,6475480.08,2315315.64,5801.69,4112.34,10204550.32,3648649.17,2022,4160164.44,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1129273.83,0.1,983045.7,0.9,983045.7,1584.01,1117.36,4583177.51,1143449.36,14256.06,10056.22,41248597.57,10291044.28,2022,3439728.15,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",104868.26,0.1,88188.3,0.9,88188.3,241.94,189.37,235168.8,175569.21,2177.45,1704.34,2116519.2,1580122.91,2022,59599.59,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",193873.49,0.1,173315.7,0.9,173315.7,231.89,143.24,5488330.5,145002,2087.03,1289.15,49394974.5,1305017.96,2022,5343328.5,"Poland","Europe & Central Asia","High income"
"131","PRT",46259.2,0.775555555555556,41464.8,0.9,41464.8,356.52,179.23,10183447.73,511119.19,413.73,207.99,11817468,593132.58,2022,9672328.54,"Portugal","Europe & Central Asia","High income"
"132","PRY",68215.62,0.251111111111111,59657.4,0.9,59657.4,514.71,382.37,698430.54,466777.81,1844.77,1370.46,2503224.5,1672964.7,2022,231652.73,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",62847.44,0.1,55178.1,0.9,55178.1,58.51,45.13,257252.56,56896.66,526.59,406.2,2315273.08,512069.9,2022,200355.9,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",12684.98,0.1,11303.1,0.9,11303.1,4.94,5.65,357931.5,3264.95,44.5,50.87,3221383.5,29384.51,2022,354666.55,"Qatar","Middle East & North Africa","High income"
"135","ROU",103479.84,0.1,91615.5,0.9,91615.5,192.27,116.84,427131.82,136078.94,1730.39,1051.52,3844186.38,1224710.47,2022,291052.88,"Romania","Europe & Central Asia","High income"
