"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"17","BHS",2711.55,0.9,2401.2,0.9,2401.2,39.35,28.85,684342,34180.79,39.35,28.85,684342,34180.79,2030,650161.21,"Bahamas, The","Latin America & Caribbean","High income"
"18","BIH",12776.12,0.9,11429.1,0.9,11429.1,115.61,65.35,479565.04,72098.09,115.61,65.35,479565.04,72098.09,2030,407466.95,"Bosnia and Herzegovina","Europe & Central Asia","Upper middle income"
"19","BLR",53971.52,0.9,48376.8,0.9,48376.8,459.83,215.97,2029890.53,1167874.84,459.83,215.97,2029890.53,1167874.84,2030,862015.69,"Belarus","Europe & Central Asia","Upper middle income"
"20","BLZ",3956.57,0.9,3505.5,0.9,3505.5,74.56,72.85,147090.78,61821.74,74.56,72.85,147090.78,61821.74,2030,85269.04,"Belize","Latin America & Caribbean","Upper middle income"
"21","BOL",118695.67,0.9,102116.7,0.9,102116.7,2686.87,1884.75,2450800.8,1696911.44,2686.87,1884.75,2450800.8,1696911.44,2030,753889.36,"Bolivia","Latin America & Caribbean","Lower middle income"
"22","BRA",1440815.85,0.9,1276542.9,0.9,1276542.9,17051.38,10323.63,53563740.08,19076839.9,17051.38,10323.63,53563740.08,19076839.9,2030,34486900.18,"Brazil","Latin America & Caribbean","Upper middle income"
"23","BRB",1503.6,0.9,1334.7,0.9,1334.7,24.52,16.74,380389.5,17521.03,24.52,16.74,380389.5,17521.03,2030,362868.47,"Barbados","Latin America & Caribbean","High income"
"24","BRN",3084.43,0.9,2745.9,0.9,2745.9,38.65,12.73,782581.5,43161.76,38.65,12.73,782581.5,43161.76,2030,739419.74,"Brunei Darussalam","East Asia & Pacific","High income"
"25","BTN",6511.09,0.9,5668.2,0.9,5668.2,67.47,45.71,136036.8,47190.81,67.47,45.71,136036.8,47190.81,2030,88845.99,"Bhutan","South Asia","Lower middle income"
"26","BWA",28262.61,0.9,24119.1,0.9,24119.1,697.23,473.04,1012037.44,519253.08,697.23,473.04,1012037.44,519253.08,2030,492784.36,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",80113.52,0.9,62685,0.9,62685,905.63,745.44,877590,719528.23,905.63,745.44,877590,719528.23,2030,158061.77,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",200705.16,0.9,179667.9,0.9,179667.9,925.6,544.3,51205351.5,1794930.96,925.6,544.3,51205351.5,1794930.96,2030,49410420.54,"Canada","North America","High income"
"29","CHE",45335.37,0.9,40618.8,0.9,40618.8,159.59,88.41,11576358,206443.22,159.59,88.41,11576358,206443.22,2030,11369914.78,"Switzerland","Europe & Central Asia","High income"
"30","CHL",112550.54,0.9,100422.9,0.9,100422.9,1288.9,901.82,4213744.88,1203495.58,1288.9,901.82,4213744.88,1203495.58,2030,3010249.3,"Chile","Latin America & Caribbean","High income"
"31","CHN",8003640.49,0.9,7116246,0.9,7116246,63319.41,41039.14,298597682.16,45761545.62,63319.41,41039.14,298597682.16,45761545.62,2030,252836136.54,"China","East Asia & Pacific","Upper middle income"
"32","CIV",439108.79,0.9,359555.4,0.9,359555.4,8595.2,6751.43,8629329.6,5285328.56,8595.2,6751.43,8629329.6,5285328.56,2030,3344001.04,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",435230,0.9,356451.3,0.9,356451.3,8109.25,6019.95,8554831.2,4799355.23,8109.25,6019.95,8554831.2,4799355.23,2030,3755475.97,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1689725.9,0.9,1357643.7,0.9,1357643.7,32878.68,26185.74,19007011.8,29158922.26,32878.68,26185.74,19007011.8,29158922.26,2030,-10151910.46,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",84654.66,0.9,71974.8,0.9,71974.8,1345.41,931.29,1727395.2,498460.52,1345.41,931.29,1727395.2,498460.52,2030,1228934.68,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",366014.91,0.9,324233.1,0.9,324233.1,5329.33,3700.72,13604820.88,4889791.22,5329.33,3700.72,13604820.88,4889791.22,2030,8715029.66,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",12615.32,0.9,10514.7,0.9,10514.7,441.44,343.1,147205.8,262312.41,441.44,343.1,147205.8,262312.41,2030,-115106.61,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5169.94,0.9,4560.3,0.9,4560.3,75.51,68.37,191350.19,42252.76,75.51,68.37,191350.19,42252.76,2030,149097.43,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",34449.12,0.9,30720.6,0.9,30720.6,285.1,260.98,1289036.38,262642.9,285.1,260.98,1289036.38,262642.9,2030,1026393.48,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6559.52,0.9,5886,0.9,5886,31.79,41.74,1677510,25429.06,31.79,41.74,1677510,25429.06,2030,1652080.94,"Cyprus","Europe & Central Asia","High income"
"41","CZE",55741.55,0.9,50005.8,0.9,50005.8,435.86,269.41,14251653,633175.1,435.86,269.41,14251653,633175.1,2030,13618477.9,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",406460.06,0.9,364349.7,0.9,364349.7,2431.52,1256.79,103839664.5,3563626.12,2431.52,1256.79,103839664.5,3563626.12,2030,100276038.38,"Germany","Europe & Central Asia","High income"
"43","DJI",10422.82,0.9,8682.3,0.9,8682.3,105.55,83.97,208375.2,65558.83,105.55,83.97,208375.2,65558.83,2030,142816.37,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",30847.84,0.9,27646.2,0.9,27646.2,242.6,118.13,7879167,344209.72,242.6,118.13,7879167,344209.72,2030,7534957.28,"Denmark","Europe & Central Asia","High income"
"45","DOM",100870.54,0.9,87815.7,0.9,87815.7,1935.37,1596.07,3684746.77,1699311.01,1935.37,1596.07,3684746.77,1699311.01,2030,1985435.76,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",512136.04,0.9,448905.6,0.9,448905.6,3983.63,2626.54,18836078.98,2276368.07,3983.63,2626.54,18836078.98,2276368.07,2030,16559710.91,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",165000.2,0.9,146144.7,0.9,146144.7,3075.86,2177.19,6132231.61,1898161.62,3075.86,2177.19,6132231.61,1898161.62,2030,4234069.99,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1256754.35,0.9,1104730.2,0.9,1104730.2,4057.37,3092.32,46354479.19,5076759.53,4057.37,3092.32,46354479.19,5076759.53,2030,41277719.66,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",193904.67,0.9,173916.9,0.9,173916.9,888.24,450.28,49566316.5,1204201.47,888.24,450.28,49566316.5,1204201.47,2030,48362115.03,"Spain","Europe & Central Asia","High income"
"50","EST",6616.85,0.9,5931,0.9,5931,100.63,35.92,1690335,87703.03,100.63,35.92,1690335,87703.03,2030,1602631.97,"Estonia","Europe & Central Asia","High income"
"51","ETH",1741899.35,0.9,1467194.4,0.9,1467194.4,26631.46,21546.33,20540721.6,29729387.65,26631.46,21546.33,20540721.6,29729387.65,2030,-9188666.05,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",26417.26,0.9,23710.5,0.9,23710.5,101.08,45.23,6757492.5,147831.34,101.08,45.23,6757492.5,147831.34,2030,6609661.16,"Finland","Europe & Central Asia","High income"
"53","FJI",8817.81,0.9,7738.2,0.9,7738.2,226.56,187.06,324694.87,187571.41,226.56,187.06,324694.87,187571.41,2030,137123.46,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",362320.97,0.9,324734.4,0.9,324734.4,2310.12,1110.91,92549304,3202504.79,2310.12,1110.91,92549304,3202504.79,2030,89346799.21,"France","Europe & Central Asia","High income"
"55","FSM",1205.41,0.9,1054.8,0.9,1054.8,32,26.72,44259.41,22422.1,32,26.72,44259.41,22422.1,2030,21837.31,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",33349.91,0.9,28503,0.9,28503,747.19,460.77,1195985.88,331409.39,747.19,460.77,1195985.88,331409.39,2030,864576.49,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",384790.36,0.9,344739.6,0.9,344739.6,2364.28,904.68,98250786,3454615.43,2364.28,904.68,98250786,3454615.43,2030,94796170.57,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",25941,0.9,23112,0.9,23112,237.58,159.19,554688,170235.07,237.58,159.19,554688,170235.07,2030,384452.93,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",426527.26,0.9,359223.3,0.9,359223.3,9791.48,7285.6,8621359.2,16396614.92,9791.48,7285.6,8621359.2,16396614.92,2030,-7775255.72,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",229962.34,0.9,181932.3,0.9,181932.3,6628.8,5313.1,2547052.2,5358041.24,6628.8,5313.1,2547052.2,5358041.24,2030,-2810989.04,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",41926.54,0.9,35028,0.9,35028,1640.02,1491.15,490392,1901005.15,1640.02,1491.15,490392,1901005.15,2030,-1410613.15,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",32323.29,0.9,26354.7,0.9,26354.7,823.83,674.93,368965.8,548101.27,823.83,674.93,368965.8,548101.27,2030,-179135.47,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",21318.25,0.9,17362.8,0.9,17362.8,409,269.07,4948398,189953.94,409,269.07,4948398,189953.94,2030,4758444.06,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",39667.01,0.9,35552.7,0.9,35552.7,303.35,144.13,10132519.5,384010.55,303.35,144.13,10132519.5,384010.55,2030,9748508.95,"Greece","Europe & Central Asia","High income"
"65","GTM",206419.94,0.9,180555.3,0.9,180555.3,3709.47,2655.34,7576100.39,2473160.37,3709.47,2655.34,7576100.39,2473160.37,2030,5102940.02,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7244.81,0.9,6319.8,0.9,6319.8,170.41,108.64,151675.2,143050.4,170.41,108.64,151675.2,143050.4,2030,8624.80000000002,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",100699.9,0.9,88835.4,0.9,88835.4,1433.4,990.64,2132049.6,1377703.9,1433.4,990.64,2132049.6,1377703.9,2030,754345.7,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",17873.45,0.9,15995.7,0.9,15995.7,151.32,77.14,4558774.5,207485.23,151.32,77.14,4558774.5,207485.23,2030,4351289.27,"Croatia","Europe & Central Asia","High income"
"69","HTI",129094.32,0.9,108000,0.9,108000,1450.62,1198.17,1512000,1260864.98,1450.62,1198.17,1512000,1260864.98,2030,251135.02,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",45609.1,0.9,40821.3,0.9,40821.3,578.59,251.1,11634070.5,505410.01,578.59,251.1,11634070.5,505410.01,2030,11128660.49,"Hungary","Europe & Central Asia","High income"
"71","IDN",2356903,0.9,2060561.7,0.9,2060561.7,44718.07,31794.07,49453480.8,30789430.82,44718.07,31794.07,49453480.8,30789430.82,2030,18664049.98,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",11584708.98,0.9,9907109.1,0.9,9907109.1,195922.43,145616.08,237770618.4,125459291.6,195922.43,145616.08,237770618.4,125459291.6,2030,112311326.8,"India","South Asia","Lower middle income"
"73","IRL",30561.53,0.9,27405.9,0.9,27405.9,241.49,106.23,7810681.5,353580.99,241.49,106.23,7810681.5,353580.99,2030,7457100.51,"Ireland","Europe & Central Asia","High income"
"74","IRN",770538.74,0.9,681244.2,0.9,681244.2,2433.61,2066.03,28585006.63,4213759.29,2433.61,2066.03,28585006.63,4213759.29,2030,24371247.34,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",530750.23,0.9,463439.7,0.9,463439.7,1000.15,778.99,19445929.81,450713.94,1000.15,778.99,19445929.81,450713.94,2030,18995215.87,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",1978.28,0.9,1773.9,0.9,1773.9,10.15,6.4,505561.5,15933.98,10.15,6.4,505561.5,15933.98,2030,489627.52,"Iceland","Europe & Central Asia","High income"
"77","ISR",83357.61,0.9,74726.1,0.9,74726.1,380.97,267.25,21296938.5,562323.56,380.97,267.25,21296938.5,562323.56,2030,20734614.94,"Israel","Middle East & North Africa","High income"
"78","ITA",228499.38,0.9,204966,0.9,204966,1173.66,455.15,58415310,1653046.71,1173.66,455.15,58415310,1653046.71,2030,56762263.29,"Italy","Europe & Central Asia","High income"
"79","JAM",22660.25,0.9,20083.5,0.9,20083.5,402.92,294.9,842703.66,440656.19,402.92,294.9,842703.66,440656.19,2030,402047.47,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",89051.51,0.9,78758.1,0.9,78758.1,316.05,258.52,3304689.88,307331.27,316.05,258.52,3304689.88,307331.27,2030,2997358.61,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",464034.01,0.9,416337.3,0.9,416337.3,4774.95,1786.06,118656130.5,7230847.2,4774.95,1786.06,118656130.5,7230847.2,2030,111425283.3,"Japan","East Asia & Pacific","High income"
"82","KAZ",188641.64,0.9,167769.9,0.9,167769.9,2226.76,1158.75,7039625,2526859.02,2226.76,1158.75,7039625,2526859.02,2030,4512765.98,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",722012.53,0.9,616431.6,0.9,616431.6,14016.06,9813.12,8630042.4,12429490.04,14016.06,9813.12,8630042.4,12429490.04,2030,-3799447.64,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",75002.72,0.9,66073.5,0.9,66073.5,954.15,671.33,925029,782312.5,954.15,671.33,925029,782312.5,2030,142716.5,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",179069.68,0.9,155732.4,0.9,155732.4,2020.68,1468.05,2180253.6,1497463.1,2020.68,1468.05,2180253.6,1497463.1,2030,682790.5,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1551.97,0.9,1316.7,0.9,1316.7,34.49,27.59,31600.8,24422.03,34.49,27.59,31600.8,24422.03,2030,7178.77,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",182692.13,0.9,163806.3,0.9,163806.3,1292.34,715.14,46684795.5,919730.32,1292.34,715.14,46684795.5,919730.32,2030,45765065.18,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",29257.49,0.9,26106.3,0.9,26106.3,76.3,57.3,7440295.5,48369.82,76.3,57.3,7440295.5,48369.82,2030,7391925.68,"Kuwait","Middle East & North Africa","High income"
"89","LAO",81444.31,0.9,69432.3,0.9,69432.3,757.71,526.39,1666375.2,640343.71,757.71,526.39,1666375.2,640343.71,2030,1026031.49,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",40791.97,0.9,36369,0.9,36369,159.69,115.03,1526043.24,155431.01,159.69,115.03,1526043.24,155431.01,2030,1370612.23,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",77545.55,0.9,63385.2,0.9,63385.2,2117.57,1730.72,887392.8,1310363.7,2117.57,1730.72,887392.8,1310363.7,2030,-422970.9,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",61230.21,0.9,54245.7,0.9,54245.7,448.87,356.69,2276149.57,275219.29,448.87,356.69,2276149.57,275219.29,2030,2000930.28,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1087.17,0.9,961.2,0.9,961.2,21.06,16.83,40331.95,17510.86,21.06,16.83,40331.95,17510.86,2030,22821.09,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",160316.02,0.9,142949.7,0.9,142949.7,1443.17,897.4,3430792.8,1070592.1,1443.17,897.4,3430792.8,1070592.1,2030,2360200.7,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",25782.11,0.9,21013.2,0.9,21013.2,716.93,520.28,504316.8,582574.86,716.93,520.28,504316.8,582574.86,2030,-78258.06,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",13832.07,0.9,12375,0.9,12375,200.56,97.78,519255,166399.57,200.56,97.78,519255,166399.57,2030,352855.43,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3518.33,0.9,3154.5,0.9,3154.5,19.15,10.34,899032.5,27932.78,19.15,10.34,899032.5,27932.78,2030,871099.72,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",11377.06,0.9,10184.4,0.9,10184.4,148.5,81.6,427337.42,123258.81,148.5,81.6,427337.42,123258.81,2030,304078.61,"Latvia","Europe & Central Asia","High income"
"99","MAR",327587.5,0.9,287974.8,0.9,287974.8,3214.61,2028.4,12083422.61,2066247.84,3214.61,2028.4,12083422.61,2066247.84,2030,10017174.77,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",19862.29,0.9,17610.3,0.9,17610.3,213.35,132.12,422647.2,234098.64,213.35,132.12,422647.2,234098.64,2030,188548.56,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",429061.16,0.9,361422,0.9,361422,12195.08,9444.58,5059908,9641228.59,12195.08,9444.58,5059908,9641228.59,2030,-4581320.59,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3420.57,0.9,3048.3,0.9,3048.3,71.22,48.78,127906.67,46644.05,71.22,48.78,127906.67,46644.05,2030,81262.62,"Maldives","South Asia","Upper middle income"
"103","MEX",1084011.98,0.9,959597.1,0.9,959597.1,11755.97,6805.87,40264694.32,11078727.63,11755.97,6805.87,40264694.32,11078727.63,2030,29185966.69,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",629.97,0.9,544.86,0.9,544.86,14,11.28,22862.14,9653.1,14,11.28,22862.14,9653.1,2030,13209.04,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",10948.33,0.9,9744.3,0.9,9744.3,63.08,43.53,408870.83,43346.89,63.08,43.53,408870.83,43346.89,2030,365523.94,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",385348.29,0.9,306031.5,0.9,306031.5,7649.86,6267.83,4284441,4678141.52,7649.86,6267.83,4284441,4678141.52,2030,-393700.52,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2132.7,0.99,2098.8,0.9,2098.8,8.82,6.92,598158,13312.07,8.82,6.92,598158,13312.07,2030,584845.93,"Malta","Middle East & North Africa","High income"
"108","MMR",466892.86,0.9,398292.3,0.9,398292.3,7821.95,5877.63,5576092.2,4963421.55,7821.95,5877.63,5576092.2,4963421.55,2030,612670.65,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3572.38,0.9,3200.4,0.9,3200.4,63.78,41.22,134288.78,43247.37,63.78,41.22,134288.78,43247.37,2030,91041.41,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",37878.52,0.9,33466.5,0.9,33466.5,641.27,645.75,803196,598237.68,641.27,645.75,803196,598237.68,2030,204958.32,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",553102.7,0.9,454178.7,0.9,454178.7,15662.37,12909.33,6358501.8,12866951.49,15662.37,12909.33,6358501.8,12866951.49,2030,-6508449.69,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",71948.68,0.9,59899.5,0.9,59899.5,1398.21,1076.75,838593,734100.7,1398.21,1076.75,838593,734100.7,2030,104492.3,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",6347.64,0.9,5632.2,0.9,5632.2,83.3,58.98,236327.11,50081.8,83.3,58.98,236327.11,50081.8,2030,186245.31,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",300977.78,0.9,255968.1,0.9,255968.1,11717.65,9529.26,3583553.4,19142740.02,11717.65,9529.26,3583553.4,19142740.02,2030,-15559186.62,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",259393.32,0.9,231529.5,0.9,231529.5,2593.23,2194.47,9714977.82,1843117.27,2593.23,2194.47,9714977.82,1843117.27,2030,7871860.55,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",34853.09,0.9,29835,0.9,29835,957.62,684.46,1251876.6,829257.39,957.62,684.46,1251876.6,829257.39,2030,422619.21,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",506951.47,0.9,410647.5,0.9,410647.5,3112.98,2677.1,5749065,1801498.1,3112.98,2677.1,5749065,1801498.1,2030,3947566.9,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3748390.43,0.9,2827755,0.9,2827755,30920.44,23949.51,67866120,25175498.6,30920.44,23949.51,67866120,25175498.6,2030,42690621.4,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",63908.6,0.9,56421.9,0.9,56421.9,1216.55,828.01,1354125.6,934972.07,1216.55,828.01,1354125.6,934972.07,2030,419153.53,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",84140.59,0.9,75416.4,0.9,75416.4,432.79,188.31,21493674,605031.16,432.79,188.31,21493674,605031.16,2030,20888642.84,"Netherlands","Europe & Central Asia","High income"
"121","NOR",29605.49,0.93,27452.67,0.9,27452.67,255.89,103.22,7824010.95,359933.65,255.89,103.22,7824010.95,359933.65,2030,7464077.3,"Norway","Europe & Central Asia","High income"
"122","NPL",271186.57,0.9,234884.7,0.9,234884.7,5297.19,4196.93,3288385.8,3898315.86,5297.19,4196.93,3288385.8,3898315.86,2030,-609930.06,"Nepal","South Asia","Lower middle income"
"123","NZL",30354.8,0.9,27171.9,0.9,27171.9,142.14,91.25,7743991.5,234435.18,142.14,91.25,7743991.5,234435.18,2030,7509556.32,"New Zealand","East Asia & Pacific","High income"
"124","OMN",46057.54,0.9,40994.1,0.9,40994.1,300.64,232.48,11683318.5,198933.06,300.64,232.48,11683318.5,198933.06,2030,11484385.44,"Oman","Middle East & North Africa","High income"
"125","PAK",2876331.33,0.9,2393634.6,0.9,2393634.6,11398.22,7964.64,57447230.4,9097907.32,11398.22,7964.64,57447230.4,9097907.32,2030,48349323.08,"Pakistan","South Asia","Lower middle income"
"126","PAN",38713.31,0.9,34164,0.9,34164,478.41,343.79,1433521.44,442851.59,478.41,343.79,1433521.44,442851.59,2030,990669.85,"Panama","Latin America & Caribbean","High income"
"127","PER",280860.08,0.9,248584.5,0.9,248584.5,6039.27,4306.64,10430605.62,3798063.26,6039.27,4306.64,10430605.62,3798063.26,2030,6632542.36,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1039336.12,0.9,908313.3,0.9,908313.3,13469.74,9606.25,38112826.07,9723420.36,13469.74,9606.25,38112826.07,9723420.36,2030,28389405.71,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",111548.25,0.9,95059.8,0.9,95059.8,2417.53,1910.93,2281435.2,1754338.83,2417.53,1910.93,2281435.2,1754338.83,2030,527096.37,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",185701.87,0.9,166264.2,0.9,166264.2,2025.48,1257.65,47385297,1266531.91,2025.48,1257.65,47385297,1266531.91,2030,46118765.09,"Poland","Europe & Central Asia","High income"
"131","PRT",38883.75,0.9,34882.2,0.9,34882.2,351.59,178,9941427,504049.15,351.59,178,9941427,504049.15,2030,9437377.85,"Portugal","Europe & Central Asia","High income"
"132","PRY",69409.94,0.9,61092,0.9,61092,1925.82,1441.73,2563420.32,1746466.87,1925.82,1441.73,2563420.32,1746466.87,2030,816953.45,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",67845.1,0.9,59838.3,0.9,59838.3,586.88,454.23,2510815.07,570690.07,586.88,454.23,2510815.07,570690.07,2030,1940125,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",14239.48,0.9,12714.3,0.9,12714.3,50.24,57.71,3623575.5,33178.53,50.24,57.71,3623575.5,33178.53,2030,3590396.97,"Qatar","Middle East & North Africa","High income"
"135","ROU",92361.08,0.9,82357.2,0.9,82357.2,1568.75,961.8,3455708.11,1110309.48,1568.75,961.8,3455708.11,1110309.48,2030,2345398.63,"Romania","Europe & Central Asia","High income"
