"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"26","BWA",27859.22,0.22,23595.3,0.9,23595.3,162.96,109.96,242014.37,121360.63,666.64,449.82,990058.79,496475.32,2024,120653.74,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",80795.07,0,61338.6,0.9,61338.6,0,0,0,0,866.69,712.07,858740.4,688588.35,2024,0,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",196705.5,0.87,175987.8,0.9,175987.8,871.02,509.19,48484638.9,1689082.45,901.05,526.75,50156523,1747326.67,2024,46795556.45,"Canada","North America","High income"
"29","CHE",42257.45,0.71,37853.1,0.9,37853.1,116.36,64.15,8510638.65,150516.88,147.5,81.32,10788133.5,190796.04,2024,8360121.77,"Switzerland","Europe & Central Asia","High income"
"30","CHL",125938.32,0.57,112284,0.9,112284,903.16,629.68,2983909.87,843312.73,1426.04,994.23,4711436.64,1331546.41,2024,2140597.14,"Chile","Latin America & Caribbean","High income"
"31","CHN",8222921.92,0,7260281.1,0.9,7260281.1,0,0,0,0,64174.61,41479.9,304641394.96,46379606.22,2024,0,"China","East Asia & Pacific","Upper middle income"
"32","CIV",390963.5,0.41,313332.3,0.9,313332.3,3324.66,2605.14,3425766.48,2044384.8,7298.02,5718.6,7519975.2,4487673.95,2024,1381381.68,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",407111.95,0.05,323901.9,0.9,323901.9,402.78,298.31,431869.2,238379.65,7250.02,5369.66,7773645.6,4290833.78,2024,193489.55,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1502374.61,0,1173597.3,0.9,1173597.3,0,0,0,0,27891.48,22169.52,16430362.2,24735949.83,2024,0,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",80399.11,0,67455.9,0.9,67455.9,0,0,0,0,1226.85,845.46,1618941.6,454536.95,2024,0,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",366084.09,0.11,323197.2,0.9,323197.2,641.42,443.72,1657498.88,588518.46,5247.98,3630.48,13561354.51,4815151.04,2024,1068980.42,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",11947.7,0,9792,0.9,9792,0,0,0,0,403.6,312.76,137088,239829.14,2024,0,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5343.93,0,4682.7,0.9,4682.7,0,0,0,0,76.96,69.61,196486.09,43064.21,2024,0,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",35482.52,0.59,31596.3,0.9,31596.3,190.85,173.53,869122.93,175816.36,291.12,264.71,1325780.75,268194.45,2024,693306.57,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6765.09,0,6066,0.9,6066,0,0,0,0,32.55,42.32,1728810,26040.53,2024,0,"Cyprus","Europe & Central Asia","High income"
"41","CZE",54479.28,0,48862.8,0.9,48862.8,0,0,0,0,422.49,259.63,13925898,613755.5,2024,0,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",368546.12,0.47,330303.6,0.9,330303.6,1144.41,587.99,49160185.8,1677243.74,2191.42,1125.93,94136526,3211743.34,2024,47482942.06,"Germany","Europe & Central Asia","High income"
"43","DJI",10438.99,0,8543.7,0.9,8543.7,0,0,0,0,101.66,80.65,205048.8,63141.37,2024,0,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",29677.07,0.8,26586,0.9,26586,205.86,99.35,6735120,292081.95,231.59,111.77,7577010,328592.19,2024,6443038.05,"Denmark","Europe & Central Asia","High income"
"45","DOM",100339.23,0.08,87282.9,0.9,87282.9,168.01,138.17,325545.82,147518.82,1890.12,1554.43,3662390.48,1659586.72,2024,178027,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",454604.71,0,396720,0.9,396720,0,0,0,0,3481.81,2292.05,16646371.2,1989610.88,2024,0,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",159107.48,0.03,140277.6,0.9,140277.6,97.02,68.44,196201.6,59875.38,2910.73,2053.3,5886048.1,1796261.47,2024,136326.22,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1204061.79,0,1051190.1,0.9,1051190.1,0,0,0,0,3771.81,2860.8,44107936.6,4719455.26,2024,0,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",224691.49,0.77,201382.2,0.9,201382.2,875.3,441.98,49103693.1,1186656.47,1023.07,516.6,57393927,1387001.06,2024,47917036.63,"Spain","Europe & Central Asia","High income"
"50","EST",7420.86,0.57,6638.4,0.9,6638.4,70.83,25.15,1198231.2,61731.93,111.84,39.71,1891944,97471.47,2024,1136499.27,"Estonia","Europe & Central Asia","High income"
"51","ETH",1616224.47,0.75,1321844.4,0.9,1321844.4,19618.97,15836.84,15421518,21901163.59,23542.77,19004.21,18505821.6,26281396.31,2024,-6479645.59,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",30756.35,0,27588.6,0.9,27588.6,0,0,0,0,116.95,51.95,7862751,171043.86,2024,0,"Finland","Europe & Central Asia","High income"
"53","FJI",8680.69,0,7617.6,0.9,7617.6,0,0,0,0,217.37,178.37,319634.5,179962.15,2024,0,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",394597.44,0.37,353537.1,0.9,353537.1,1026.65,492.24,41422763.55,1423236.67,2497.25,1197.35,100758073.5,3461927.04,2024,39999526.88,"France","Europe & Central Asia","High income"
"55","FSM",1166.87,0.32,1017,0.9,1017,10.79,8.96,15172.74,7557.59,30.34,25.21,42673.32,21255.73,2024,7615.15,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",28513.84,0,24006.6,0.9,24006.6,0,0,0,0,616.6,378.15,1007316.94,273490.74,2024,0,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",407984.89,0.59,365213.7,0.9,365213.7,1634.41,620.64,68234092.95,2388145.23,2493.17,946.73,104085904.5,3642933.4,2024,65845947.72,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",27646.32,0.12,24502.5,0.9,24502.5,33.27,22.22,78408,23837.78,249.51,166.62,588060,178783.35,2024,54570.22,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",405191.06,0,334459.8,0.9,334459.8,0,0,0,0,8823.59,6530.88,8027035.2,14775797.22,2024,0,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",208155.92,0,161793.9,0.9,161793.9,0,0,0,0,5782.11,4624.38,2265114.6,4673663.41,2024,0,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",36909.2,0.3,30195.9,0.9,30195.9,452.05,409.42,140914.2,523983.33,1356.14,1228.26,422742.6,1571949.98,2024,-383069.13,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",30432.63,0,24037.2,0.9,24037.2,0,0,0,0,734.46,600.16,336520.8,488643.34,2024,0,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",18619.64,0,14778.9,0.9,14778.9,0,0,0,0,342.79,225.62,4211986.5,159199.86,2024,0,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",47114.87,0,42234.3,0.9,42234.3,0,0,0,0,357.26,168.88,12036775.5,452260.28,2024,0,"Greece","Europe & Central Asia","High income"
"65","GTM",198883.82,0.15,172537.2,0.9,172537.2,580.87,414.61,1206610.15,387274.24,3485.21,2487.65,7239660.91,2323645.45,2024,819335.91,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7299.58,0.02,6336,0.9,6336,3.73,2.37,3379.2,3130.48,167.81,106.45,152064,140871.58,2024,248.72,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",98887.45,0.53,86778.9,0.9,86778.9,813.5,562.15,1226475.12,781893.5,1381.42,954.59,2082693.6,1327743.68,2024,444581.62,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",19908.53,0,17820.9,0.9,17820.9,0,0,0,0,167.35,84.78,5078956.5,229466.55,2024,0,"Croatia","Europe & Central Asia","High income"
"69","HTI",132226.58,0,108077.4,0.9,108077.4,0,0,0,0,1394.35,1148.8,1513083.6,1211959.79,2024,0,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",44031.9,0.82,39369.6,0.9,39369.6,504.5,217.46,10222972.8,440690.7,553.72,238.67,11220336,483684.92,2024,9782282.1,"Hungary","Europe & Central Asia","High income"
"71","IDN",2459776.6,0.05,2133015.3,0.9,2133015.3,2534.44,1793.89,2844020.4,1745018.65,45619.86,32290.04,51192367.2,31410335.75,2024,1099001.75,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",12112699.61,0,10135801.8,0.9,10135801.8,0,0,0,0,196787.28,145754.34,243259243.2,126013097.9,2024,0,"India","South Asia","Lower middle income"
"73","IRL",35852.02,0.71,32123.7,0.9,32123.7,222.14,97.07,7222478.55,325245.49,281.59,123.05,9155254.5,412283.02,2024,6897233.06,"Ireland","Europe & Central Asia","High income"
"74","IRN",669834.53,0,588963.6,0.9,588963.6,0,0,0,0,2068.78,1751.98,24712912.66,3582054.26,2024,0,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",520002.74,0,450811.8,0.9,450811.8,0,0,0,0,960.81,746.86,18916063.13,432985.05,2024,0,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2279.37,0.9,2043.9,0.9,2043.9,11.67,7.34,582511.5,18326.92,11.67,7.34,582511.5,18326.92,2024,564184.58,"Iceland","Europe & Central Asia","High income"
"77","ISR",79615.54,0.55,71293.5,0.9,71293.5,220.72,154.03,12416951.25,325791.05,361.18,252.04,20318647.5,533112.63,2024,12091160.2,"Israel","Middle East & North Africa","High income"
"78","ITA",267613.62,0,239888.7,0.9,239888.7,0,0,0,0,1368.33,527.79,68368279.5,1927229.21,2024,0,"Italy","Europe & Central Asia","High income"
"79","JAM",23164.96,0.02,20478.6,0.9,20478.6,8.97,6.55,19095.16,9814.95,403.85,294.73,859282.06,441672.76,2024,9280.21,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",110219.61,0,97167.6,0.9,97167.6,0,0,0,0,384.13,313.33,4077152.5,373532.64,2024,0,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",538367.73,0,482674.5,0.9,482674.5,0,0,0,0,5515.77,2053.38,137562232.5,8352695.37,2024,0,"Japan","East Asia & Pacific","High income"
"82","KAZ",191229.02,0,168402.6,0.9,168402.6,0,0,0,0,2214.85,1148.43,7066173.1,2513350.54,2024,0,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",736557.98,0.44,621396,0.9,621396,6749.83,4714.09,4253110.4,5985775.28,13806.48,9642.46,8699544,12243631.25,2024,-1732664.88,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",76050.23,0,66370.5,0.9,66370.5,0,0,0,0,947.35,664.1,929187,776736.81,2024,0,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",178463.49,0,152631.9,0.9,152631.9,0,0,0,0,1950.31,1411.14,2136846.6,1445314.82,2024,0,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1435.14,0,1207.8,0.9,1207.8,0,0,0,0,30.92,24.55,28987.2,21891.4,2024,0,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",225783.62,0,202237.2,0.9,202237.2,0,0,0,0,1586.74,872.62,57637602,1129250.25,2024,0,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",29955.7,0,26678.7,0.9,26678.7,0,0,0,0,77.69,58.29,7603429.5,49251.06,2024,0,"Kuwait","Middle East & North Africa","High income"
"89","LAO",80417.46,0.42,67255.2,0.9,67255.2,336.39,232.42,753258.24,284281.66,720.83,498.03,1614124.8,609174.99,2024,468976.58,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",48171.84,0,42847.2,0.9,42847.2,0,0,0,0,186.03,133.65,1797868.51,181069.84,2024,0,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",72713.97,0.3,58409.1,0.9,58409.1,631.74,514.4,272575.8,390920.96,1895.21,1543.19,817727.4,1172762.89,2024,-118345.16,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",65877.56,0,58112.1,0.9,58112.1,0,0,0,0,473.69,374.71,2438383.72,290440.2,2024,0,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1105.25,0.62,975.6,0.9,975.6,14.48,11.55,28200.48,12044.53,21.02,16.76,40936.18,17484,2024,16155.95,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",168206.27,0.46,149292,0.9,149292,762.19,472.85,1831315.2,565416.54,1491.24,925.14,3583008,1106249.76,2024,1265898.66,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",24326.8,0,19500.3,0.9,19500.3,0,0,0,0,651.49,471.41,468007.2,529395.61,2024,0,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",14851.65,0.66,13273.2,0.9,13273.2,156.51,75.98,408425.21,129851.5,213.43,103.61,556943.47,177070.22,2024,278573.71,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3344.87,0,2998.8,0.9,2998.8,0,0,0,0,18.09,9.73,854658,26379.87,2024,0,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",8719.32,0.42,7781.4,0.9,7781.4,52.61,28.7,152370.19,43667.66,112.73,61.49,326507.54,93573.55,2024,108702.53,"Latvia","Europe & Central Asia","High income"
"99","MAR",343547.75,0,299199.6,0.9,299199.6,0,0,0,0,3299.86,2079.33,12554415.22,2121043.14,2024,0,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",22010.53,0.35,19480.5,0.9,19480.5,91.14,56.01,181818,100006.82,234.36,144.02,467532,257160.4,2024,81811.18,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",382814.28,0,317178.9,0.9,317178.9,0,0,0,0,10501.57,8112.48,4440504.6,8302363.69,2024,0,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3631.3,0.41,3220.2,0.9,3220.2,34.11,23.33,61554.48,22339.57,74.87,51.21,135119.59,49038.09,2024,39214.91,"Maldives","South Asia","Upper middle income"
"103","MEX",1119249.29,0.01,987243.3,0.9,987243.3,132.47,76.44,460274.77,124834.55,11921.91,6879.45,41424728.87,11235109.91,2024,335440.22,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",610.36,0.27,525.33,0.9,525.33,3.94,3.16,6612.86,2718.19,13.14,10.52,22042.85,9060.64,2024,3894.67,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",11244.21,0.21,10008.9,0.9,10008.9,15.02,10.3,97993.8,10323.53,64.38,44.15,419973.44,44243.69,2024,87670.27,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",350411.46,0,269547.3,0.9,269547.3,0,0,0,0,6627.91,5422.43,3773662.2,4053187.92,2024,0,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2075.12,0.99,2035.44,0.9,2035.44,8.51,6.64,580100.4,12843.88,8.51,6.64,580100.4,12843.88,2024,567256.52,"Malta","Middle East & North Africa","High income"
"108","MMR",487256.32,0,404832.6,0.9,404832.6,0,0,0,0,7782.92,5817.7,5667656.4,4938654.27,2024,0,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3589.28,0,3206.7,0.9,3206.7,0,0,0,0,63.67,40.75,134553.13,43175.2,2024,0,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",35888.07,0,31409.1,0.9,31409.1,0,0,0,0,593.97,592.08,753818.4,554106.92,2024,0,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",498648.61,0,398367.9,0.9,398367.9,0,0,0,0,13472.66,11073.48,5577150.6,11068060.64,2024,0,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",65146.32,0,53381.7,0.9,53381.7,0,0,0,0,1219.07,935.51,747343.8,640043.87,2024,0,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",6998.18,0.55,6208.2,0.9,6208.2,55.25,38.83,159192.04,33217.45,90.41,63.55,260496.07,54355.83,2024,125974.59,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",293663.27,0.12,241152.3,0.9,241152.3,1451.04,1177.3,450150.96,2370516.61,10882.8,8829.78,3376132.2,17778874.6,2024,-1920365.65,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",243024.78,0.14,216909.9,0.9,216909.9,373.15,313.79,1415795.02,265214.07,2398.82,2017.2,9101539.4,1704947.6,2024,1150580.95,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",33095.26,0,28128.6,0.9,28128.6,0,0,0,0,877.44,623.58,1180276.06,759826.84,2024,0,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",432959.11,0,336679.2,0.9,336679.2,0,0,0,0,2503.9,2148.73,4713508.8,1449018.84,2024,0,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3405120.04,0,2525547.6,0.9,2525547.6,0,0,0,0,26935.92,20796.79,60613142.4,21931292.3,2024,0,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",64501.9,0,56624.4,0.9,56624.4,0,0,0,0,1202.46,817.18,1358985.6,924144.23,2024,0,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",88397.92,0.66,79191.9,0.9,79191.9,331.11,142.77,16551107.1,462876.29,451.51,194.68,22569691.5,631194.95,2024,16088230.81,"Netherlands","Europe & Central Asia","High income"
"121","NOR",31071.22,0.93,28804.89,0.9,28804.89,267.17,106.61,8209393.65,375799.21,267.17,106.61,8209393.65,375799.21,2024,7833594.44,"Norway","Europe & Central Asia","High income"
"122","NPL",291662.61,0,249141.6,0.9,249141.6,0,0,0,0,5469.83,4318.15,3487982.4,4025362.73,2024,0,"Nepal","South Asia","Lower middle income"
"123","NZL",31517.13,0.48,28214.1,0.9,28214.1,78.24,49.95,4288543.2,129043.14,146.7,93.65,8041018.5,241955.88,2024,4159500.06,"New Zealand","East Asia & Pacific","High income"
"124","OMN",36264.74,0,32252.4,0.9,32252.4,0,0,0,0,234.47,180.93,9191934,155144.67,2024,0,"Oman","Middle East & North Africa","High income"
"125","PAK",2631167.28,0,2158509.6,0.9,2158509.6,0,0,0,0,10152.81,7080.17,51804230.4,8103836.75,2024,0,"Pakistan","South Asia","Lower middle income"
"126","PAN",38521.1,0,33878.7,0.9,33878.7,0,0,0,0,468.79,335.93,1421550.25,433947.36,2024,0,"Panama","Latin America & Caribbean","High income"
"127","PER",263638.76,0.53,232102.8,0.9,232102.8,3278.42,2328.29,5735208.61,2061777.2,5567.12,3953.71,9739033.49,3501131.09,2024,3673431.41,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1154618.95,0,1006114.5,0.9,1006114.5,0,0,0,0,14682.11,10389.44,42216564.42,10598596.02,2024,0,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",106095.89,0,89531.1,0.9,89531.1,0,0,0,0,2228.21,1748.61,2148746.4,1616958.43,2024,0,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",187182.5,0,167383.8,0.9,167383.8,0,0,0,0,2022.42,1251.17,47704383,1264615.34,2024,0,"Poland","Europe & Central Asia","High income"
"131","PRT",43975.82,0.76,39405.6,0.9,39405.6,333.07,167.82,9483614.4,477494.19,394.42,198.73,11230596,565453.64,2024,9006120.21,"Portugal","Europe & Central Asia","High income"
"132","PRY",67895.99,0.17,59472,0.9,59472,349.26,260.03,471361.86,316729.26,1849,1376.61,2495445.12,1676801.96,2024,154632.6,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",66124.3,0,58134.6,0.9,58134.6,0,0,0,0,559.12,431.75,2439327.82,543699.4,2024,0,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",13369.49,0,11919.6,0.9,11919.6,0,0,0,0,46.97,53.76,3397086,31018.28,2024,0,"Qatar","Middle East & North Africa","High income"
"135","ROU",96178.37,0,85420.8,0.9,85420.8,0,0,0,0,1617.12,985.28,3584256.77,1144543.15,2024,0,"Romania","Europe & Central Asia","High income"
"136","RUS",910977.43,0,811152.9,0.9,811152.9,0,0,0,0,8764.41,4640.82,34035975.68,9511316.49,2024,0,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",175546.4,0.73,146691,0.9,146691,2776.23,2191.91,1665757.8,1968489.12,3422.75,2702.35,2053674,2426904.39,2024,-302731.32,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",293734.27,0,260543.7,0.9,260543.7,0,0,0,0,1000.31,727.93,74254954.5,705024.45,2024,0,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",608797.22,0,502180.2,0.9,502180.2,0,0,0,0,3682.18,2851.53,12052324.8,8241981.74,2024,0,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",251006.74,0.21,209833.2,0.9,209833.2,1725.88,1383.96,1175065.92,968192.26,7396.62,5931.26,5035996.8,4149395.41,2024,206873.66,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",21307.54,0,19121.4,0.9,19121.4,0,0,0,0,174.66,130.22,5449599,268827.22,2024,0,"Singapore","East Asia & Pacific","High income"
"142","SLB",8999.03,0,7859.7,0.9,7859.7,0,0,0,0,189.69,133.67,188632.8,147473.4,2024,0,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",124735.95,0,93132.9,0.9,93132.9,0,0,0,0,1446.1,1179.91,1303860.6,1316763.73,2024,0,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",55803.07,0.24,49168.8,0.9,49168.8,191.13,146.69,550166.09,150565.34,716.75,550.11,2063122.85,564620.04,2024,399600.75,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",277884.03,0,204757.2,0.9,204757.2,0,0,0,0,3564.96,3008.81,2866600.8,2149920.84,2024,0,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",42991.32,0,38402.1,0.9,38402.1,0,0,0,0,599.12,354.98,1611352.12,438992.42,2024,0,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",3117.06,0,2694.6,0.9,2694.6,0,0,0,0,85.26,81.31,64670.4,73653.45,2024,0,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5176.92,0.02,4553.1,0.9,4553.1,2.1,1.47,4245.51,2521.73,94.42,66.15,191048.08,113478.01,2024,1723.78,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",27835.93,0,24871.5,0.9,24871.5,0,0,0,0,367.29,188.9,7088377.5,220828,2024,0,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",10713.6,0.5,9606.6,0.9,9606.6,31.23,21.22,1521045,44238.94,56.21,38.2,2737881,79630.1,2024,1476806.06,"Slovenia","Europe & Central Asia","High income"
