"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"48","EGY",1267736.24,0,1110936.6,0.9,1110936.6,0,0,0,0,4036.31,3069.47,46614899.74,5050406.87,2027,0,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",208453.34,0.77,186892.2,0.9,186892.2,814.75,412.36,45570548.1,1104573.28,952.31,481.97,53264277,1291059.67,2027,44465974.82,"Spain","Europe & Central Asia","High income"
"50","EST",7077.9,0.57,6341.4,0.9,6341.4,67.93,24.19,1144622.7,59197.86,107.25,38.19,1807299,93470.31,2027,1085424.84,"Estonia","Europe & Central Asia","High income"
"51","ETH",1677946.71,0.75,1395157.5,0.9,1395157.5,20914.21,16902.51,16276837.5,23347064.81,25097.05,20283.01,19532205,28016477.77,2027,-7070227.31,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",28982.49,0,26004.6,0.9,26004.6,0,0,0,0,110.58,49.32,7411311,161726.88,2027,0,"Finland","Europe & Central Asia","High income"
"53","FJI",8801.18,0,7725.6,0.9,7725.6,0,0,0,0,223.48,183.98,324166.18,185018.15,2027,0,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",380308.12,0.37,340867.8,0.9,340867.8,993.78,477.27,39938343.9,1377666.2,2417.29,1160.93,97147323,3351079.95,2027,38560677.7,"France","Europe & Central Asia","High income"
"55","FSM",1172.22,0.32,1023.3,0.9,1023.3,10.95,9.12,15266.73,7674.91,30.81,25.66,42937.67,21585.69,2027,7591.82,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",31255.18,0,26524.8,0.9,26524.8,0,0,0,0,688.43,423.42,1112980.61,305347.27,2027,0,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",401960.39,0.59,360052.2,0.9,360052.2,1615.37,616.02,67269752.7,2360326.22,2464.12,939.7,102614877,3600497.63,2027,64909426.48,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",27519.21,0.12,24475.5,0.9,24475.5,33.4,22.34,78321.6,23930.92,250.49,167.58,587412,179481.91,2027,54390.68,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",418242.54,0,348938.1,0.9,348938.1,0,0,0,0,9363.47,6949.95,8374514.4,15679868.7,2027,0,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",218385.49,0,171368.1,0.9,171368.1,0,0,0,0,6184.41,4951.59,2399153.4,4998841.02,2027,0,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",39560.74,0.3,32720.4,0.9,32720.4,500.68,454.39,152695.2,580356.88,1502.05,1363.17,458085.6,1741070.64,2027,-427661.68,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",31484.92,0,25326,0.9,25326,0,0,0,0,782.82,640.52,354564,520816.56,2027,0,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",20087.82,0,16166.7,0.9,16166.7,0,0,0,0,377.91,248.68,4607509.5,175511.45,2027,0,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",43083.67,0,38620.8,0.9,38620.8,0,0,0,0,328.28,155.63,11006928,415576.19,2027,0,"Greece","Europe & Central Asia","High income"
"65","GTM",202504.34,0.15,176424.3,0.9,176424.3,599.27,428.41,1233793.94,399544.78,3595.64,2570.43,7402763.63,2397268.69,2027,834249.16,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7303.15,0.02,6354,0.9,6354,3.77,2.4,3388.8,3168.83,169.87,108.04,152496,142597.43,2027,219.97,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",98882.31,0.53,87031.8,0.9,87031.8,821.74,567.84,1230049.44,789814.79,1395.41,964.25,2088763.2,1341194.93,2027,440234.65,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",18934.93,0,16947.9,0.9,16947.9,0,0,0,0,159.79,81.24,4830151.5,219109.2,2027,0,"Croatia","Europe & Central Asia","High income"
"69","HTI",130210.62,0,108150.3,0.9,108150.3,0,0,0,0,1425.29,1175.91,1514104.2,1238854.88,2027,0,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",44167.13,0.82,39515.4,0.9,39515.4,508.47,220,10260832.2,444159.51,558.08,241.46,11261889,487492.14,2027,9816672.69,"Hungary","Europe & Central Asia","High income"
"71","IDN",2441479.82,0.05,2126328.3,0.9,2126328.3,2545.99,1806.34,2835104.4,1752972.14,45827.79,32514.14,51031879.2,31553498.46,2027,1082132.26,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",11724649.85,0,9923330.7,0.9,9923330.7,0,0,0,0,194557.28,144375.11,238159936.8,124585117.68,2027,0,"India","South Asia","Lower middle income"
"73","IRL",33758.26,0.71,30259.8,0.9,30259.8,209.85,92.05,6803411.7,307252.35,266.01,116.69,8624043,389474.81,2027,6496159.35,"Ireland","Europe & Central Asia","High income"
"74","IRN",723310.56,0,637918.2,0.9,637918.2,0,0,0,0,2261.95,1918.23,26767047.67,3916532.57,2027,0,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",532794.74,0,463670.1,0.9,463670.1,0,0,0,0,994.6,773.93,19455597.4,448213.98,2027,0,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2151.9,0.9,1934.1,0.9,1934.1,11.05,6.96,551218.5,17358.03,11.05,6.96,551218.5,17358.03,2027,533860.47,"Iceland","Europe & Central Asia","High income"
"77","ISR",82478.67,0.55,73899.9,0.9,73899.9,229.58,160.69,12870899.25,338871.02,375.68,262.94,21061471.5,554516.22,2027,12532028.23,"Israel","Middle East & North Africa","High income"
"78","ITA",249715.24,0,223900.2,0.9,223900.2,0,0,0,0,1279.82,495.2,63811557,1802572.17,2027,0,"Italy","Europe & Central Asia","High income"
"79","JAM",23045.71,0.02,20398.5,0.9,20398.5,9.02,6.59,19020.47,9866.54,405.97,296.73,855921.06,443994.45,2027,9153.93,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",99734.71,0,88080.3,0.9,88080.3,0,0,0,0,351.03,286.78,3695849.39,341353.33,2027,0,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",507547.8,0,455185.8,0.9,455185.8,0,0,0,0,5212.1,1945.68,129727953,7892830.37,2027,0,"Japan","East Asia & Pacific","High income"
"82","KAZ",195708.15,0,173299.5,0.9,173299.5,0,0,0,0,2290.09,1189.73,7271647.02,2598722.72,2027,0,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",729507.2,0.44,619912.8,0.9,619912.8,6813.68,4764.59,4242958.72,6042396.68,13937.08,9745.75,8678779.2,12359447.75,2027,-1799437.96,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",78214.91,0,68642.1,0.9,68642.1,0,0,0,0,985.79,692.41,960989.4,808258.01,2027,0,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",180002.08,0,155480.4,0.9,155480.4,0,0,0,0,2002.94,1452.39,2176725.6,1484314.99,2027,0,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1481.45,0,1251,0.9,1251,0,0,0,0,32.41,25.84,30024,22951.87,2027,0,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",209237.83,0,187526.7,0.9,187526.7,0,0,0,0,1475.92,814.62,53445109.5,1050380.04,2027,0,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",30093.7,0,26827.2,0.9,26827.2,0,0,0,0,78.27,58.76,7645752,49617.77,2027,0,"Kuwait","Middle East & North Africa","High income"
"89","LAO",80678.49,0.42,68202.9,0.9,68202.9,344.42,238.66,763872.48,291068.01,738.04,511.42,1636869.6,623717.17,2027,472804.47,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",43954.21,0,39145.5,0.9,39145.5,0,0,0,0,171.01,123.04,1642545.18,166445.6,2027,0,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",74900.22,0.3,60803.1,0.9,60803.1,667.46,544.53,283747.8,413028.46,2002.38,1633.59,851243.4,1239085.38,2027,-129280.66,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",64664.53,0,57133.8,0.9,57133.8,0,0,0,0,469.42,372.26,2397334.25,287818.99,2027,0,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1101.64,0.62,972.9,0.9,972.9,14.57,11.63,28122.43,12117.58,21.15,16.89,40822.88,17590.04,2027,16004.85,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",164080.21,0.46,146079.9,0.9,146079.9,750.06,465.93,1791913.44,556419.78,1467.51,911.61,3505917.6,1088647.4,2027,1235493.66,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",24827.16,0,20214,0.9,20214,0,0,0,0,682.46,494.55,485136,554567.32,2027,0,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",15065.55,0.66,13481.1,0.9,13481.1,159.64,77.68,414822.43,132448.24,217.69,105.92,565666.96,180611.24,2027,282374.19,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3461.73,0,3104.1,0.9,3104.1,0,0,0,0,18.79,10.13,884668.5,27403.38,2027,0,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",9699.79,0.42,8658.9,0.9,8658.9,58.74,32.17,169552.81,48755.5,125.87,68.94,363327.44,104476.07,2027,120797.31,"Latvia","Europe & Central Asia","High income"
"99","MAR",341855.84,0,299242.8,0.9,299242.8,0,0,0,0,3321.5,2094.49,12556227.89,2134955.16,2027,0,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",21239.15,0.35,18815.4,0.9,18815.4,88.35,54.51,175610.4,96943.72,227.19,140.18,451569.6,249283.84,2027,78666.68,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",403954.42,0,337668.3,0.9,337668.3,0,0,0,0,11291.67,8734.39,4727356.2,8927008.85,2027,0,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3613.17,0.41,3213,0.9,3213,34.12,23.35,61416.85,22344.49,74.89,51.26,134817.48,49048.89,2027,39072.36,"Maldives","South Asia","Upper middle income"
"103","MEX",1106926.01,0.01,978101.1,0.9,978101.1,132.26,76.45,456012.47,124636.58,11903.01,6880.73,41041122.16,11217291.94,2027,331375.89,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",612.85,0.27,528.58,0.9,528.58,4.02,3.23,6653.82,2772.98,13.4,10.77,22179.4,9243.26,2027,3880.84,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",11202.5,0.21,9986.4,0.9,9986.4,15.04,10.35,97773.51,10335.35,64.46,44.36,419029.34,44294.34,2027,87438.16,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",367146.5,0,287267.4,0.9,287267.4,0,0,0,0,7122.03,5831.01,4021743.6,4355356.41,2027,0,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2123.07,0.99,2083.95,0.9,2083.95,8.73,6.84,593925.75,13184.65,8.73,6.84,593925.75,13184.65,2027,580741.1,"Malta","Middle East & North Africa","High income"
"108","MMR",469103.26,0,397383.3,0.9,397383.3,0,0,0,0,7726.21,5791.42,5563366.2,4902667.53,2027,0,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3548.99,0,3177,0.9,3177,0,0,0,0,63.2,40.67,133306.92,42854.15,2027,0,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",38018.18,0,33471.9,0.9,33471.9,0,0,0,0,637.43,639.01,803325.6,594653.25,2027,0,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",524785.79,0,425267.1,0.9,425267.1,0,0,0,0,14526.67,11956.72,5953739.4,11933955.79,2027,0,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",68825.99,0,56862,0.9,56862,0,0,0,0,1313.49,1009.84,796068,689619.13,2027,0,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",6565.56,0.55,5824.8,0.9,5824.8,52.28,36.89,149360.82,31427.93,85.54,60.37,244408.61,51427.53,2027,117932.89,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",296139.94,0.12,247766.4,0.9,247766.4,1501.87,1219.98,462497.28,2453556.52,11264.03,9149.83,3468729.6,18401673.89,2027,-1991059.24,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",251342.63,0.14,224350.2,0.9,224350.2,388.59,327.91,1464358.68,276186.83,2498.07,2107.99,9413734.39,1775486.79,2027,1188171.85,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",34281.07,0,29285.1,0.9,29285.1,0,0,0,0,927.02,660.75,1228802.8,802758.15,2027,0,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",467695.83,0,372680.1,0.9,372680.1,0,0,0,0,2798.9,2404.47,5217521.4,1619740.82,2027,0,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3585678.2,0,2683584,0.9,2683584,0,0,0,0,28982.21,22413.26,64406016,23597383.79,2027,0,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",64524.72,0,56816.1,0.9,56816.1,0,0,0,0,1216.6,827.47,1363586.4,935006.84,2027,0,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",86101.44,0.66,77179.5,0.9,77179.5,323.85,140.36,16130515.5,452733.62,441.61,191.4,21996157.5,617364.03,2027,15677781.88,"Netherlands","Europe & Central Asia","High income"
"121","NOR",30462.65,0.93,28257.12,0.9,28257.12,262.82,105.53,8053279.2,369677.27,262.82,105.53,8053279.2,369677.27,2027,7683601.93,"Norway","Europe & Central Asia","High income"
"122","NPL",280327.19,0,241161.3,0.9,241161.3,0,0,0,0,5372.44,4249.83,3376258.2,3953694.49,2027,0,"Nepal","South Asia","Lower middle income"
"123","NZL",31004.33,0.48,27758.7,0.9,27758.7,77.23,49.46,4219322.4,127382.6,144.81,92.74,7911229.5,238842.38,2027,4091939.8,"New Zealand","East Asia & Pacific","High income"
"124","OMN",41569.24,0,36985.5,0.9,36985.5,0,0,0,0,270.18,208.73,10540867.5,178776.58,2027,0,"Oman","Middle East & North Africa","High income"
"125","PAK",2758202.78,0,2278229.4,0.9,2278229.4,0,0,0,0,10782.19,7526.8,54677505.6,8606207.08,2027,0,"Pakistan","South Asia","Lower middle income"
"126","PAN",38835.19,0,34213.5,0.9,34213.5,0,0,0,0,476.48,341.97,1435598.46,441066.52,2027,0,"Panama","Latin America & Caribbean","High income"
"127","PER",267403.49,0.53,236095.2,0.9,236095.2,3358.68,2390.99,5833859.93,2112255.41,5703.42,4060.16,9906554.59,3586848.81,2027,3721604.52,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1112669.23,0,970697.7,0.9,970697.7,0,0,0,0,14287.03,10153,40730475.49,10313404.42,2027,0,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",108615.01,0,92120.4,0.9,92120.4,0,0,0,0,2318.78,1826.52,2210889.6,1682682,2027,0,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",185543.46,0,166088.7,0.9,166088.7,0,0,0,0,2015.66,1249.53,47335279.5,1260393.15,2027,0,"Poland","Europe & Central Asia","High income"
"131","PRT",41177.79,0.76,36925.2,0.9,36925.2,313.34,158.32,8886664.8,449212.63,371.06,187.48,10523682,531962.32,2027,8437452.17,"Portugal","Europe & Central Asia","High income"
"132","PRY",68507.4,0.17,60155.1,0.9,60155.1,355.83,265.71,476775.95,322692.96,1883.82,1406.72,2524108,1708374.51,2027,154082.99,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",67830.41,0,59749.2,0.9,59749.2,0,0,0,0,580.74,449.05,2507076.43,564727.69,2027,0,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",13900.75,0,12402,0.9,12402,0,0,0,0,48.94,56.12,3534570,32319.86,2027,0,"Qatar","Middle East & North Africa","High income"
"135","ROU",92691.78,0,82528.2,0.9,82528.2,0,0,0,0,1567.46,958.32,3462883.27,1109392.66,2027,0,"Romania","Europe & Central Asia","High income"
"136","RUS",935292.1,0,833797.8,0.9,833797.8,0,0,0,0,9040.53,4797.09,34986155.69,9810975.54,2027,0,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",184577.21,0.73,156686.4,0.9,156686.4,2998.51,2372.14,1779261.12,2126098.04,3696.79,2924.55,2193609.6,2621216.76,2027,-346836.92,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",299481.16,0,266222.7,0.9,266222.7,0,0,0,0,1030.1,750.95,75873469.5,726022.33,2027,0,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",631199.83,0,525346.2,0.9,525346.2,0,0,0,0,3885.23,3012.64,12608308.8,8696481.94,2027,0,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",261025.62,0.21,220922.1,0.9,220922.1,1834.53,1473.04,1237163.76,1029144.7,7862.27,6313.02,5302130.4,4410620.15,2027,208019.06,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",23017.28,0,20654.1,0.9,20654.1,0,0,0,0,189.66,141.62,5886418.5,291912.65,2027,0,"Singapore","East Asia & Pacific","High income"
"142","SLB",9686.26,0,8478.9,0.9,8478.9,0,0,0,0,206.73,145.97,203493.6,160714.39,2027,0,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",125735.42,0,96279.3,0.9,96279.3,0,0,0,0,1507.07,1230.79,1347910.2,1372285.28,2027,0,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",55330.18,0.24,48887.1,0.9,48887.1,191.9,147.61,547014.06,151165.14,719.61,553.52,2051302.72,566869.29,2027,395848.92,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",294597.51,0,220606.2,0.9,220606.2,0,0,0,0,3873,3270.96,3088486.8,2335689.74,2027,0,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",41276.94,0,36889.2,0.9,36889.2,0,0,0,0,577.66,343.35,1547870.83,423268.17,2027,0,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",3131.47,0,2731.5,0.9,2731.5,0,0,0,0,87.58,83.57,65556,75658.54,2027,0,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5146.4,0.02,4534.2,0.9,4534.2,2.1,1.47,4227.89,2528.6,94.68,66.36,190255.03,113786.82,2027,1699.29,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",27968.71,0,25015.5,0.9,25015.5,0,0,0,0,370.85,191.43,7129417.5,222969.73,2027,0,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",10483.64,0.5,9402.3,0.9,9402.3,30.65,20.91,1488697.5,43417.73,55.17,37.64,2679655.5,78151.92,2027,1445279.77,"Slovenia","Europe & Central Asia","High income"
