"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"34","COD",1628856.95,0,1297866.6,0.9,1297866.6,0,0,0,0,31235.05,24860.43,18170132.4,27701247.52,2028,0,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",83431.79,0,70723.8,0.9,70723.8,0,0,0,0,1310.26,905.69,1697371.2,485437.9,2028,0,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",364695.46,0.11,322705.8,0.9,322705.8,646.02,448.14,1654978.77,592743.68,5285.65,3666.64,13540735.37,4849720.99,2028,1062235.09,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",12438.74,0,10313.1,0.9,10313.1,0,0,0,0,430.39,334.19,144383.4,255746.21,2028,0,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",5246.46,0,4615.2,0.9,4615.2,0,0,0,0,76.24,69,193653.79,42659,2028,0,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",35002.21,0.59,31195.8,0.9,31195.8,189.41,173.07,858106.34,174492.68,288.93,264.01,1308975.77,266175.28,2028,683613.66,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",6710.09,0,6020.1,0.9,6020.1,0,0,0,0,32.45,42.49,1715728.5,25959.74,2028,0,"Cyprus","Europe & Central Asia","High income"
"41","CZE",55255.04,0,49555.8,0.9,49555.8,0,0,0,0,430.92,265.92,14123403,625996.88,2028,0,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",393462.39,0.47,352659.6,0.9,352659.6,1226.92,633.11,52487503.8,1798169.39,2349.42,1212.33,100507986,3443303.08,2028,50689334.41,"Germany","Europe & Central Asia","High income"
"43","DJI",10644.31,0,8821.8,0.9,8821.8,0,0,0,0,106.49,84.64,211723.2,66141.99,2028,0,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",29994.36,0.8,26883.9,0.9,26883.9,209.25,101.64,6810588,296893.3,235.41,114.34,7661911.5,334004.96,2028,6513694.7,"Denmark","Europe & Central Asia","High income"
"45","DOM",100810.07,0.08,87757.2,0.9,87757.2,171,140.9,327314.85,150143.34,1923.75,1585.18,3682292.11,1689112.56,2028,177171.51,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",500682.3,0,438446.7,0.9,438446.7,0,0,0,0,3877.82,2555.58,18397223.53,2215908.05,2028,0,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",163266.31,0.03,144417.6,0.9,144417.6,100.89,71.35,201992.08,62260.81,3026.7,2140.36,6059762.5,1867824.27,2028,139731.27,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1266113.9,0,1110765.6,0.9,1110765.6,0,0,0,0,4050.98,3083.02,46607724.58,5068762,2028,0,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",203735.33,0.77,182688.3,0.9,182688.3,797.07,403.65,44545497.15,1080609.76,931.65,471.79,52066165.5,1263050.37,2028,43464887.39,"Spain","Europe & Central Asia","High income"
"50","EST",6936.5,0.57,6210.9,0.9,6210.9,66.6,23.73,1121067.45,58044.81,105.16,37.48,1770106.5,91649.71,2028,1063022.64,"Estonia","Europe & Central Asia","High income"
"51","ETH",1699363.26,0.75,1419618.6,0.9,1419618.6,21345.86,17257.78,16562217,23828933.1,25615.03,20709.34,19874660.4,28594719.71,2028,-7266716.1,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",28127.05,0,25235.1,0.9,25235.1,0,0,0,0,107.4,47.96,7192003.5,157080.02,2028,0,"Finland","Europe & Central Asia","High income"
"53","FJI",8813.85,0,7735.5,0.9,7735.5,0,0,0,0,224.71,185.18,324581.58,186032.33,2028,0,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",373865.62,0.37,335079.9,0.9,335079.9,977.98,469.9,39260194.95,1355764.78,2378.86,1143,95497771.5,3297806.23,2028,37904430.17,"France","Europe & Central Asia","High income"
"55","FSM",1181.61,0.32,1032.3,0.9,1032.3,11.08,9.24,15401,7763.45,31.17,25.98,43315.31,21834.7,2028,7637.55,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",32028.44,0,27247.5,0.9,27247.5,0,0,0,0,709.59,436.83,1143305.1,314735.75,2028,0,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",396877.34,0.59,355518,0.9,355518,1596.2,609.44,66422613,2332314.88,2434.88,929.66,101322630,3557768.46,2028,64090298.12,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",27044.1,0.12,24070.5,0.9,24070.5,32.9,22.02,77025.6,23571.11,246.72,165.15,577692,176783.3,2028,53454.49,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",421170.62,0,352553.4,0.9,352553.4,0,0,0,0,9511.83,7066.15,8461281.6,15928308.83,2028,0,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",222199.54,0,174861.9,0.9,174861.9,0,0,0,0,6331.02,5070.82,2448066.6,5117345.98,2028,0,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",40405.72,0.3,33528.6,0.9,33528.6,516.53,469.08,156466.8,598730.32,1549.6,1407.23,469400.4,1796190.97,2028,-442263.52,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",31774.04,0,25685.1,0.9,25685.1,0,0,0,0,796.95,652.35,359591.4,530212.58,2028,0,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",20555.38,0,16614,0.9,16614,0,0,0,0,389.35,256.19,4734990,180826.63,2028,0,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",41950.26,0,37604.7,0.9,37604.7,0,0,0,0,320.08,151.87,10717339.5,405186.65,2028,0,"Greece","Europe & Central Asia","High income"
"65","GTM",203818.05,0.15,177818.4,0.9,177818.4,605.7,433.2,1243543.34,403832.68,3634.23,2599.23,7461260.06,2422996.06,2028,839710.66,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",7272.15,0.02,6332.4,0.9,6332.4,3.77,2.4,3377.28,3167.34,169.79,108.07,151977.6,142530.24,2028,209.94,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",99471.13,0.53,87624,0.9,87624,829.15,572.98,1238419.2,796932.51,1407.99,972.98,2102976,1353281.61,2028,441486.69,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",18580.61,0,16641.9,0.9,16641.9,0,0,0,0,157.09,79.95,4742941.5,215404.42,2028,0,"Croatia","Europe & Central Asia","High income"
"69","HTI",129778.5,0,108055.8,0.9,108055.8,0,0,0,0,1433.48,1183.14,1512781.2,1245967.03,2028,0,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",44733.09,0.82,40003.2,0.9,40003.2,515.39,223.23,10387497.6,450202.38,565.67,245.01,11400912,494124.57,2028,9937295.22,"Hungary","Europe & Central Asia","High income"
"71","IDN",2413247.44,0.05,2104645.5,0.9,2104645.5,2526.03,1793.49,2806194,1739227.34,45468.46,32282.83,50511492,31306092.12,2028,1066966.66,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",11673436.53,0,9915995.7,0.9,9915995.7,0,0,0,0,194994.96,144780.11,237983896.8,124865385.6,2028,0,"India","South Asia","Lower middle income"
"73","IRL",32748.41,0.71,29344.5,0.9,29344.5,203.67,89.43,6597621.75,298206.02,258.18,113.37,8363182.5,378007.63,2028,6299415.73,"Ireland","Europe & Central Asia","High income"
"74","IRN",741560.69,0,654604.2,0.9,654604.2,0,0,0,0,2327.24,1974.36,27467192.23,4029585.02,2028,0,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",532073.86,0,463570.2,0.9,463570.2,0,0,0,0,996.44,775.62,19451405.59,449041.85,2028,0,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2097.03,0.9,1881,0.9,1881,10.75,6.78,536085,16886.41,10.75,6.78,536085,16886.41,2028,519198.59,"Iceland","Europe & Central Asia","High income"
"77","ISR",82882.78,0.55,74269.8,0.9,74269.8,230.96,161.79,12935323.5,340910.1,377.94,264.74,21166893,557852.9,2028,12594413.4,"Israel","Middle East & North Africa","High income"
"78","ITA",242694.2,0,217623.6,0.9,217623.6,0,0,0,0,1244.71,482.01,62022726,1753116.24,2028,0,"Italy","Europe & Central Asia","High income"
"79","JAM",22899.02,0.02,20277.9,0.9,20277.9,8.99,6.58,18908.02,9835.58,404.7,295.94,850860.68,442601.25,2028,9072.44,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",95935.06,0,84765.6,0.9,84765.6,0,0,0,0,338.64,276.77,3556764.58,329301.16,2028,0,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",493182.59,0,442414.8,0.9,442414.8,0,0,0,0,5068.74,1893.53,126088218,7675738.71,2028,0,"Japan","East Asia & Pacific","High income"
"82","KAZ",193973.06,0,172046.7,0.9,172046.7,0,0,0,0,2276.96,1183.6,7219079.53,2583832.07,2028,0,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",726627.93,0.44,618437.7,0.9,618437.7,6823.34,4773.32,4232862.48,6050959.34,13956.83,9763.61,8658127.8,12376962.29,2028,-1818096.86,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",77277.15,0,67915.8,0.9,67915.8,0,0,0,0,977.21,686.79,950821.2,801220.15,2028,0,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",179813.09,0,155745.9,0.9,155745.9,0,0,0,0,2011.38,1459.49,2180442.6,1490570.79,2028,0,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1506.98,0,1274.4,0.9,1274.4,0,0,0,0,33.15,26.45,30585.6,23469.72,2028,0,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",200247.15,0,179503.2,0.9,179503.2,0,0,0,0,1413.98,781.17,51158412,1006300.65,2028,0,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",29826.26,0,26598.6,0.9,26598.6,0,0,0,0,77.65,58.3,7580601,49224.44,2028,0,"Kuwait","Middle East & North Africa","High income"
"89","LAO",80982.9,0.42,68661,0.9,68661,347.75,241.19,769003.2,293884.46,745.18,516.83,1647864,629752.42,2028,475118.74,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",42732.18,0,38071.8,0.9,38071.8,0,0,0,0,166.62,119.93,1597492.73,162173.84,2028,0,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",75736.7,0.3,61648.2,0.9,61648.2,680.02,555.12,287691.6,420802.33,2040.07,1665.37,863074.8,1262406.99,2028,-133110.73,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",63541.32,0,56245.5,0.9,56245.5,0,0,0,0,463.26,367.64,2360061.18,284040.01,2028,0,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1097.42,0.62,969.3,0.9,969.3,14.56,11.63,28018.37,12104.69,21.13,16.88,40671.83,17571.32,2028,15913.68,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",162984.41,0.46,145179.9,0.9,145179.9,746.72,464.03,1780873.44,553942.91,1460.97,907.88,3484317.6,1083801.35,2028,1226930.53,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",25125.28,0,20490.3,0.9,20490.3,0,0,0,0,694.22,503.32,491767.2,564123.82,2028,0,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",14657.51,0.66,13124.7,0.9,13124.7,155.62,75.77,403855.77,129110.37,212.21,103.32,550712.41,176059.6,2028,274745.4,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3488.19,0,3127.5,0.9,3127.5,0,0,0,0,18.95,10.22,891337.5,27639.12,2028,0,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",10308.27,0.42,9211.5,0.9,9211.5,62.55,34.3,180373.45,51921.56,134.04,73.5,386514.54,111260.48,2028,128451.89,"Latvia","Europe & Central Asia","High income"
"99","MAR",337306.68,0,295731.9,0.9,295731.9,0,0,0,0,3288.97,2074.44,12408910.52,2114048.09,2028,0,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",20804.86,0.35,18435.6,0.9,18435.6,86.67,53.54,172065.6,95096.38,222.86,137.68,442454.4,244533.56,2028,76969.22,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",412349.42,0,345534.3,0.9,345534.3,0,0,0,0,11590.08,8968.93,4837480.2,9162922.95,2028,0,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3560.87,0.41,3168.9,0.9,3168.9,33.68,23.05,60573.88,22055.47,73.92,50.61,132967.04,48414.44,2028,38518.41,"Maldives","South Asia","Upper middle income"
"103","MEX",1099550.97,0.01,972184.5,0.9,972184.5,131.76,76.21,453254.02,124169.78,11858.43,6858.54,40792861.62,11175280.54,2028,329084.24,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",617.74,0.27,533.23,0.9,533.23,4.07,3.28,6712.34,2809.83,13.58,10.92,22374.47,9366.12,2028,3902.51,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",11142.5,0.21,9913.5,0.9,9913.5,14.95,10.3,97059.77,10270.36,64.05,44.12,415970.46,44015.83,2028,86789.41,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",373013.85,0,293412.6,0.9,293412.6,0,0,0,0,7294.26,5973.51,4107776.4,4460682,2028,0,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2130.47,0.99,2092.86,0.9,2092.86,8.78,6.88,596465.1,13252.31,8.78,6.88,596465.1,13252.31,2028,583212.79,"Malta","Middle East & North Africa","High income"
"108","MMR",468026.84,0,397466.1,0.9,397466.1,0,0,0,0,7754.72,5817.78,5564525.4,4920760.75,2028,0,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3562.05,0,3186,0.9,3186,0,0,0,0,63.41,40.87,133684.56,43001.64,2028,0,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",38093.21,0,33584.4,0.9,33584.4,0,0,0,0,640.94,643.56,806025.6,597931.9,2028,0,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",533975.48,0,434785.5,0.9,434785.5,0,0,0,0,14899.73,12269.47,6086997,12240427.85,2028,0,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",69885.09,0,57883.5,0.9,57883.5,0,0,0,0,1341.92,1032.29,810369,704548.33,2028,0,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",6482.01,0.55,5750.1,0.9,5750.1,51.73,36.55,147445.34,31101.69,84.66,59.81,241274.2,50893.67,2028,116343.65,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",297384.9,0.12,250343.1,0.9,250343.1,1521.11,1236.08,467307.12,2484989.55,11408.33,9270.64,3504803.4,18637421.63,2028,-2017682.43,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",254262.12,0.14,226962.9,0.9,226962.9,393.92,332.74,1481412.07,279977.35,2532.36,2139.07,9523363.28,1799854.38,2028,1201434.72,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",34535.55,0,29499.3,0.9,29499.3,0,0,0,0,938.28,669.42,1237790.63,812514.39,2028,0,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",480231.28,0,385012.8,0.9,385012.8,0,0,0,0,2900.68,2492.78,5390179.2,1678641.97,2028,0,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3640417.81,0,2732060.7,0.9,2732060.7,0,0,0,0,29628.98,22925.51,65569456.8,24123989.54,2028,0,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",64369.9,0,56734.2,0.9,56734.2,0,0,0,0,1217.78,828.48,1361620.8,935919.34,2028,0,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",85392.94,0.66,76531.5,0.9,76531.5,321.46,139.52,15995083.5,449394.49,438.36,190.25,21811477.5,612810.67,2028,15545689.01,"Netherlands","Europe & Central Asia","High income"
"121","NOR",30238.03,0.93,28037.64,0.9,28037.64,260.97,104.96,7990727.4,367086.58,260.97,104.96,7990727.4,367086.58,2028,7623640.82,"Norway","Europe & Central Asia","High income"
"122","NPL",277243.69,0,238996.8,0.9,238996.8,0,0,0,0,5347.21,4232.27,3345955.2,3935125.73,2028,0,"Nepal","South Asia","Lower middle income"
"123","NZL",30793,0.48,27575.1,0.9,27575.1,76.8,49.22,4191415.2,126661.76,143.99,92.3,7858903.5,237490.81,2028,4064753.44,"New Zealand","East Asia & Pacific","High income"
"124","OMN",43234.39,0,38473.2,0.9,38473.2,0,0,0,0,281.44,217.5,10964862,186224.84,2028,0,"Oman","Middle East & North Africa","High income"
"125","PAK",2800506.44,0,2319021,0.9,2319021,0,0,0,0,10997.88,7679.92,55656504,8778367.42,2028,0,"Pakistan","South Asia","Lower middle income"
"126","PAN",38818.13,0,34218,0.9,34218,0,0,0,0,477.46,342.82,1435787.28,441969.9,2028,0,"Panama","Latin America & Caribbean","High income"
"127","PER",272191.67,0.53,240536.7,0.9,240536.7,3428.69,2442.34,5943608.4,2156286.94,5822.31,4147.38,10092919.93,3661619.34,2028,3787321.46,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1087371.4,0,949122,0.9,949122,0,0,0,0,14005.94,9965.7,39825159.12,10110490.87,2028,0,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",109597.81,0,93099.6,0.9,93099.6,0,0,0,0,2351.75,1854.69,2234390.4,1706606.17,2028,0,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",186047.75,0,166525.2,0.9,166525.2,0,0,0,0,2023.64,1255.19,47459682,1265378.93,2028,0,"Poland","Europe & Central Asia","High income"
"131","PRT",40419.35,0.76,36222.3,0.9,36222.3,307.7,155.58,8717500.2,441135.23,364.39,184.24,10323355.5,522396.99,2028,8276364.97,"Portugal","Europe & Central Asia","High income"
"132","PRY",68844.14,0.17,60501.6,0.9,60501.6,358.7,268.09,479522.24,325289.76,1898.97,1419.3,2538647.14,1722122.26,2028,154232.48,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",67863.62,0,59814,0.9,59814,0,0,0,0,583.21,451.12,2509795.44,567123.91,2028,0,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",13988.39,0,12483,0.9,12483,0,0,0,0,49.28,56.55,3557655,32545.83,2028,0,"Qatar","Middle East & North Africa","High income"
"135","ROU",92747.47,0,82542.6,0.9,82542.6,0,0,0,0,1569.31,960.41,3463487.5,1110707.06,2028,0,"Romania","Europe & Central Asia","High income"
"136","RUS",932951.2,0,831267,0.9,831267,0,0,0,0,9022.37,4790.47,34879963.32,9791267.48,2028,0,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",188762.49,0.73,160749.9,0.9,160749.9,3087.02,2443.67,1825404.42,2188854.88,3805.91,3012.74,2250498.6,2698588.21,2028,-363450.46,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",298345.95,0,265383,0.9,265383,0,0,0,0,1029.21,750.67,75634155,725393.02,2028,0,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",639437.07,0,533475.9,0.9,533475.9,0,0,0,0,3956.61,3069.28,12803421.6,8856268.83,2028,0,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",263286.23,0.21,223623.9,0.9,223623.9,1862.19,1495.83,1252293.84,1044660.44,7980.81,6410.72,5366973.6,4477116.17,2028,207633.4,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",24086.41,0,21615.3,0.9,21615.3,0,0,0,0,198.77,148.48,6160360.5,305937.95,2028,0,"Singapore","East Asia & Pacific","High income"
"142","SLB",9869.44,0,8646.3,0.9,8646.3,0,0,0,0,211.47,149.41,207511.2,164399.97,2028,0,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",126295.77,0,97431.3,0.9,97431.3,0,0,0,0,1529.19,1249.24,1364038.2,1392429.1,2028,0,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",55329.29,0.24,48921.3,0.9,48921.3,192.61,148.25,547396.73,151728.12,722.29,555.94,2052737.75,568980.45,2028,395668.61,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",299229.44,0,226947.6,0.9,226947.6,0,0,0,0,3994.94,3374.71,3177266.4,2409228.34,2028,0,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",41050.48,0,36679.5,0.9,36679.5,0,0,0,0,575.03,342.11,1539071.82,421341.43,2028,0,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",3137.19,0,2743.2,0.9,2743.2,0,0,0,0,88.34,84.31,65836.8,76315.65,2028,0,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5123.04,0.02,4516.2,0.9,4516.2,2.1,1.47,4211.11,2524.02,94.51,66.25,189499.75,113580.84,2028,1687.09,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",28061.04,0,25086.6,0.9,25086.6,0,0,0,0,372.34,192.39,7149681,223860.55,2028,0,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",10300.08,0.5,9246.6,0.9,9246.6,30.17,20.61,1464045,42731.49,54.3,37.09,2635281,76916.68,2028,1421313.51,"Slovenia","Europe & Central Asia","High income"
