"","country","cohort_size","current_cov","curr_vacc_cohort_size","future_cov","future_vacc_cohort_size","curr_cc_prev","curr_mort_prev","curr_cost","curr_cost_prev","proj_cc_prev","proj_mort_prev","proj_cost","proj_cost_prev","year","current_net_cost","country_name","region","income_group"
"75","IRQ",534914.16,0,464884.2,0.9,464884.2,0,0,0,0,995.13,774.09,19506541.03,448452.79,2026,0,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",2215.62,0.9,1988.1,0.9,1988.1,11.36,7.15,566608.5,17837.37,11.36,7.15,566608.5,17837.37,2026,548771.13,"Iceland","Europe & Central Asia","High income"
"77","ISR",82052.25,0.55,73501.2,0.9,73501.2,228.09,159.5,12801459,336677.77,373.25,261,20947842,550927.26,2026,12464781.23,"Israel","Middle East & North Africa","High income"
"78","ITA",256605.5,0,230074.2,0.9,230074.2,0,0,0,0,1314.24,508.05,65571147,1851053.99,2026,0,"Italy","Europe & Central Asia","High income"
"79","JAM",23258,0.02,20577.6,0.9,20577.6,9.07,6.63,19187.47,9924.06,408.34,298.32,863436.1,446582.81,2026,9263.41,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",104008.94,0,91805.4,0.9,91805.4,0,0,0,0,364.94,298,3852154.58,354880.32,2026,0,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",522099.27,0,468276.3,0.9,468276.3,0,0,0,0,5358.66,1998.74,133458745.5,8114779.42,2026,0,"Japan","East Asia & Pacific","High income"
"82","KAZ",197017.08,0,174149.1,0.9,174149.1,0,0,0,0,2297.76,1192.98,7307296.24,2607431.16,2026,0,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",733282.57,0.44,621969.3,0.9,621969.3,6809.8,4759.91,4257034.32,6038958.42,13929.15,9736.18,8707570.2,12352414.94,2026,-1781924.1,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",79361.05,0,69529.5,0.9,69529.5,0,0,0,0,996.58,699.54,973413,817100.27,2026,0,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",180073.14,0,155087.1,0.9,155087.1,0,0,0,0,1992.67,1443.93,2171219.4,1476704.76,2026,0,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1450.4,0,1223.1,0.9,1223.1,0,0,0,0,31.57,25.13,29354.4,22351.74,2026,0,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",219020.88,0,196257.6,0.9,196257.6,0,0,0,0,1543.18,850.83,55933416,1098246.76,2026,0,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",30324.52,0,27023.4,0.9,27023.4,0,0,0,0,78.79,59.14,7701669,49950.16,2026,0,"Kuwait","Middle East & North Africa","High income"
"89","LAO",80277.2,0.42,67649.4,0.9,67649.4,340.57,235.78,757673.28,287820.49,729.8,505.24,1623585.6,616758.19,2026,469852.79,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",45533.96,0,40539.6,0.9,40539.6,0,0,0,0,176.76,127.11,1701041.62,172039.78,2026,0,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",74085.48,0.3,59979.6,0.9,59979.6,655.21,534.19,279904.8,405444.03,1965.62,1602.58,839714.4,1216332.09,2026,-125539.23,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",65658.65,0,58018.5,0.9,58018.5,0,0,0,0,475.48,376.77,2434456.26,291532.6,2026,0,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1108.24,0.62,978.3,0.9,978.3,14.61,11.66,28278.52,12150.57,21.21,16.93,41049.47,17637.93,2026,16127.95,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",164858.55,0.46,146703.6,0.9,146703.6,751.89,466.88,1799564.16,557778.14,1471.09,913.47,3520886.4,1091305.05,2026,1241786.02,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",24548.4,0,19946.7,0.9,19946.7,0,0,0,0,671.06,486.06,478720.8,545304.37,2026,0,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",15559.69,0.66,13918.5,0.9,13918.5,164.6,80.03,428281.52,136561.35,224.45,109.13,584020.26,186220.02,2026,291720.17,"Lithuania","Europe & Central Asia","High income"
"97","LUX",3432.08,0,3076.2,0.9,3076.2,0,0,0,0,18.6,10.02,876717,27126.45,2026,0,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",8945.66,0.42,7991.1,0.9,7991.1,54.15,29.62,156476.39,44946.34,116.04,63.47,335306.56,96313.58,2026,111530.05,"Latvia","Europe & Central Asia","High income"
"99","MAR",347037.03,0,303230.7,0.9,303230.7,0,0,0,0,3358.88,2117.57,12723560.17,2158983.67,2026,0,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",21668.42,0.35,19190.7,0.9,19190.7,90.01,55.46,179113.2,98760.52,231.44,142.62,460576.8,253955.63,2026,80352.68,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",395570.73,0,329735.7,0.9,329735.7,0,0,0,0,10991.01,8498.18,4616299.8,8689306.77,2026,0,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",3655.52,0.41,3248.1,0.9,3248.1,34.46,23.58,62087.79,22570.11,75.65,51.76,136290.28,49544.15,2026,39517.68,"Maldives","South Asia","Upper middle income"
"103","MEX",1114784.94,0.01,984443.4,0.9,984443.4,132.79,76.72,458969.39,125138.45,11950.94,6904.58,41307245.06,11262460.8,2026,333830.94,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",608.47,0.27,524.4,0.9,524.4,3.97,3.19,6601.15,2738.57,13.24,10.62,22003.84,9128.56,2026,3862.58,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",11296.56,0.21,10070.1,0.9,10070.1,15.15,10.41,98592.99,10410.81,64.93,44.63,422541.4,44617.76,2026,88182.18,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",361466.35,0,281277.9,0.9,281277.9,0,0,0,0,6954.92,5692.78,3937890.6,4253162.49,2026,0,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",2108.18,0.99,2072.07,0.9,2072.07,8.68,6.79,590539.95,13098.19,8.68,6.79,590539.95,13098.19,2026,577441.76,"Malta","Middle East & North Africa","High income"
"108","MMR",470008.57,0,397121.4,0.9,397121.4,0,0,0,0,7693.29,5761.6,5559699.6,4881781.09,2026,0,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",3539.49,0,3161.7,0.9,3161.7,0,0,0,0,62.85,40.38,132664.93,42622.04,2026,0,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",37900.97,0,33315.3,0.9,33315.3,0,0,0,0,633.02,633.47,799567.2,590540.27,2026,0,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",515745.75,0,415943.1,0.9,415943.1,0,0,0,0,14161.1,11650.35,5823203.4,11633627.77,2026,0,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",67819.41,0,55876.5,0.9,55876.5,0,0,0,0,1285.95,988.07,782271,675159.93,2026,0,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",6656.61,0.55,5905.8,0.9,5905.8,52.86,37.26,151437.84,31780.45,86.5,60.97,247807.37,52004.38,2026,119657.39,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",295070.93,0.12,245298.6,0.9,245298.6,1483.33,1204.45,457890.72,2423264.71,11124.96,9033.35,3434180.4,18174485.31,2026,-1965373.99,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",248287.59,0.14,221615.1,0.9,221615.1,383.02,322.86,1446506.38,272228.31,2462.27,2075.52,9298969.6,1750039.11,2026,1174278.07,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",34029.8,0,29067.3,0.9,29067.3,0,0,0,0,915.7,652.06,1219663.91,792956.81,2026,0,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",456129.45,0,360881.1,0.9,360881.1,0,0,0,0,2701.71,2320.15,5052335.4,1563496.97,2026,0,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",3532559.37,0,2636356.5,0.9,2636356.5,0,0,0,0,28352.38,21914.4,63272556,23084579.91,2026,0,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",64653.67,0,56868.3,0.9,56868.3,0,0,0,0,1214.53,825.85,1364839.2,933420.79,2026,0,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",86972.84,0.66,77925.6,0.9,77925.6,326.62,141.34,16286450.4,456601.3,445.39,192.73,22208796,622638.14,2026,15829849.1,"Netherlands","Europe & Central Asia","High income"
"121","NOR",30642.04,0.93,28399.41,0.9,28399.41,263.92,105.77,8093831.85,371230,263.92,105.77,8093831.85,371230,2026,7722601.85,"Norway","Europe & Central Asia","High income"
"122","NPL",283847.73,0,243655.2,0.9,243655.2,0,0,0,0,5403.09,4271.39,3411172.8,3976246.31,2026,0,"Nepal","South Asia","Lower middle income"
"123","NZL",31207.46,0.48,27923.4,0.9,27923.4,77.61,49.65,4244356.8,128006.74,145.52,93.1,7958169,240012.64,2026,4116350.06,"New Zealand","East Asia & Pacific","High income"
"124","OMN",39700.22,0,35317.8,0.9,35317.8,0,0,0,0,257.61,198.94,10065573,170456.7,2026,0,"Oman","Middle East & North Africa","High income"
"125","PAK",2712181.67,0,2234770.2,0.9,2234770.2,0,0,0,0,10554.81,7365.58,53634484.8,8424715.07,2026,0,"Pakistan","South Asia","Lower middle income"
"126","PAN",38852.73,0,34208.1,0.9,34208.1,0,0,0,0,475.44,341.05,1435371.88,440099.39,2026,0,"Panama","Latin America & Caribbean","High income"
"127","PER",261518.76,0.53,230685.3,0.9,230685.3,3274.37,2329.3,5700182.5,2059232.9,5560.25,3955.41,9679555.19,3496810.58,2026,3640949.6,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1141522.1,0,995516.1,0.9,995516.1,0,0,0,0,14612.2,10370.16,41771855.56,10548135.09,2026,0,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",107615.09,0,91123.2,0.9,91123.2,0,0,0,0,2285.28,1797.93,2186956.8,1658373.03,2026,0,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",184231.33,0,164874.6,0.9,164874.6,0,0,0,0,1998.13,1237.88,46989261,1249428.83,2026,0,"Poland","Europe & Central Asia","High income"
"131","PRT",41954.71,0.76,37619.1,0.9,37619.1,318.85,160.97,9053663.4,457109.24,377.58,190.62,10721443.5,541313.57,2026,8596554.16,"Portugal","Europe & Central Asia","High income"
"132","PRY",68094.15,0.17,59742,0.9,59742,352.56,263.02,473501.82,319723.6,1866.48,1392.45,2506774.32,1692654.34,2026,153778.22,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",67874.11,0,59748.3,0.9,59748.3,0,0,0,0,578.79,447.36,2507038.67,562829.08,2026,0,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",13862.71,0,12365.1,0.9,12365.1,0,0,0,0,48.77,55.9,3524053.5,32208.67,2026,0,"Qatar","Middle East & North Africa","High income"
"135","ROU",92331.54,0,82132.2,0.9,82132.2,0,0,0,0,1558.29,951.7,3446267.11,1102907.2,2026,0,"Romania","Europe & Central Asia","High income"
"136","RUS",936475.96,0,834407.1,0.9,834407.1,0,0,0,0,9037.05,4792.05,35011721.92,9807200.87,2026,0,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",180061.63,0.73,152182.8,0.9,152182.8,2901.82,2294.17,1728120.24,2057541.9,3577.59,2828.43,2130559.2,2536695.49,2026,-329421.66,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",300266.83,0,266732.1,0.9,266732.1,0,0,0,0,1029.55,750.13,76018648.5,725632.32,2026,0,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",623058.32,0,517260.6,0.9,517260.6,0,0,0,0,3814.51,2956.54,12414254.4,8538189.37,2026,0,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",258933.57,0.21,218330.1,0.9,218330.1,1807.54,1450.76,1222648.56,1014004.56,7746.61,6217.55,5239922.4,4345733.82,2026,208644,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",21723.21,0,19492.2,0.9,19492.2,0,0,0,0,178.71,133.38,5555277,275053.7,2026,0,"Singapore","East Asia & Pacific","High income"
"142","SLB",9509.95,0,8317.8,0.9,8317.8,0,0,0,0,202.14,142.64,199627.2,157148.31,2026,0,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",125121.79,0,95056.2,0.9,95056.2,0,0,0,0,1483.96,1211.55,1330786.8,1351243.38,2026,0,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",55369.45,0.24,48887.1,0.9,48887.1,191.3,147.05,547014.06,150696.4,717.38,551.42,2051302.72,565111.52,2026,396317.66,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",288726.85,0,214438.5,0.9,214438.5,0,0,0,0,3754.62,3170.27,3002139,2264294.65,2026,0,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",41462.95,0,37053.9,0.9,37053.9,0,0,0,0,579.55,344.13,1554781.64,424651.96,2026,0,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",3131.83,0,2724.3,0.9,2724.3,0,0,0,0,86.97,82.97,65383.2,75127.97,2026,0,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",5175.92,0.02,4557.6,0.9,4557.6,2.11,1.48,4249.71,2535.93,94.95,66.54,191236.9,114116.77,2026,1713.78,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",27825.53,0,24872.4,0.9,24872.4,0,0,0,0,368.28,189.89,7088634,221420.81,2026,0,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",10642.24,0.5,9540.9,0.9,9540.9,31.08,21.18,1510642.5,44021.5,55.94,38.12,2719156.5,79238.69,2026,1466621,"Slovenia","Europe & Central Asia","High income"
