"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"30","CHL",1,1534.6,1065.5,2027,"Chile","Latin America & Caribbean","High income"
"31","CHN",1,71258.62,45512.26,2027,"China","East Asia & Pacific","Upper middle income"
"32","CIV",1,9030.55,7053.84,2027,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",1,8982.05,6699.59,2027,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1,37351.64,30063.21,2027,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",1,1626.46,1145.68,2027,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",1,5928.37,4110.26,2027,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",1,477.7,370.22,2027,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",1,83.38,74.89,2027,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",1,328.53,300.63,2027,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",1,36.76,47.46,2027,"Cyprus","Europe & Central Asia","High income"
"41","CZE",1,482.93,297.35,2027,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",1,2608.27,1337.47,2027,"Germany","Europe & Central Asia","High income"
"43","DJI",1,130.19,104.53,2027,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",1,260.05,124.44,2027,"Denmark","Europe & Central Asia","High income"
"45","DOM",1,2143.61,1762.53,2027,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",1,4250.9,2795.61,2027,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",1,3421.03,2427.28,2027,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1,4602.36,3505.65,2027,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",1,1080.63,546.42,2027,"Spain","Europe & Central Asia","High income"
"50","EST",1,121.35,43.16,2027,"Estonia","Europe & Central Asia","High income"
"51","ETH",1,28976.32,23499.26,2027,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",1,125.78,56.34,2027,"Finland","Europe & Central Asia","High income"
"53","FJI",1,254.31,210.5,2027,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",1,2736.37,1313.23,2027,"France","Europe & Central Asia","High income"
"55","FSM",1,28.99,22.72,2027,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",1,806.12,499.53,2027,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",1,2785.7,1054.82,2027,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",1,282.03,188.22,2027,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",1,10746.07,7963.34,2027,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",1,7584.32,6126.65,2027,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",1,1690.05,1531.15,2027,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",1,885.77,724.92,2027,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",1,424.68,279.35,2027,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",1,375.11,178.66,2027,"Greece","Europe & Central Asia","High income"
"65","GTM",1,4348.19,3147.06,2027,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",1,190.52,121.41,2027,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",1,1654.32,1135.51,2027,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",1,180.56,91.65,2027,"Croatia","Europe & Central Asia","High income"
"69","HTI",1,1781.67,1484.89,2027,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",1,630.82,271.9,2027,"Hungary","Europe & Central Asia","High income"
"71","IDN",1,54224.19,39028.63,2027,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",1,204342.21,148383.95,2027,"India","South Asia","Lower middle income"
"73","IRL",1,301.36,132.03,2027,"Ireland","Europe & Central Asia","High income"
"74","IRN",1,2467.53,2075.8,2027,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",1,1114.21,865.51,2027,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",1,12.54,7.92,2027,"Iceland","Europe & Central Asia","High income"
"77","ISR",1,428.55,301.04,2027,"Israel","Middle East & North Africa","High income"
"78","ITA",1,1449.4,558.26,2027,"Italy","Europe & Central Asia","High income"
"79","JAM",1,473.44,347.8,2027,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",1,372.12,299.85,2027,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",1,5906.97,2201.84,2027,"Japan","East Asia & Pacific","High income"
"82","KAZ",1,2668.62,1408.05,2027,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",1,17613.69,12482.05,2027,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",1,1118.97,786.28,2027,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",1,2247.22,1619.7,2027,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1,41.83,34.72,2027,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",1,1672.71,924.03,2027,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",1,85.25,63.25,2027,"Kuwait","Middle East & North Africa","High income"
"89","LAO",1,835.36,577.66,2027,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",1,196.87,142.22,2027,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",1,2537.33,2102.71,2027,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",1,526.28,412.89,2027,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1,24.02,19.21,2027,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",1,1675.06,1040.71,2027,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",1,884.19,658.65,2027,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",1,246.22,119.77,2027,"Lithuania","Europe & Central Asia","High income"
"97","LUX",1,21.62,11.72,2027,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,142.11,78.21,2027,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3857.12,2439.4,2027,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,258.59,160.59,2027,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,13255.33,10311.45,2027,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,84.9,58.07,2027,"Maldives","South Asia","Upper middle income"
"103","MEX",1,13387.27,7719.6,2027,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,16.65,13.6,2027,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,71.41,47.78,2027,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,8263.17,6778.25,2027,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,8.96,6.89,2027,"Malta","Middle East & North Africa","High income"
"108","MMR",1,8737.43,6539.6,2027,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,71.61,44.45,2027,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,677.12,628.25,2027,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,17098.32,14186.12,2027,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,1413.23,1076.76,2027,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,97.29,69.04,2027,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,13544.43,11132.9,2027,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2800.33,2349.14,2027,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,1152.64,835.17,2027,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,3224.54,2775.56,2027,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,35486.47,27674.25,2027,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1437.03,981.17,2027,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,504.12,220.6,2027,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,287.25,114.24,2027,"Norway","Europe & Central Asia","High income"
"122","NPL",1,6057.04,4778.31,2027,"Nepal","South Asia","Lower middle income"
"123","NZL",1,165.09,105.85,2027,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,302.63,233.27,2027,"Oman","Middle East & North Africa","High income"
"125","PAK",1,12294.24,8586.17,2027,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,543.72,390.98,2027,"Panama","Latin America & Caribbean","High income"
"127","PER",1,6685.88,4842.98,2027,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,16554.57,11997.44,2027,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,2498.5,1925.74,2027,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2316.07,1446.63,2027,"Poland","Europe & Central Asia","High income"
"131","PRT",1,422.86,214.24,2027,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2124.48,1585.35,2027,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,623.82,477.98,2027,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,54.79,61.25,2027,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,1750.82,1053.51,2027,"Romania","Europe & Central Asia","High income"
"136","RUS",1,10064.37,5311.13,2027,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,4577.42,3690.74,2027,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,1074.41,763.67,2027,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,4630.79,3623.11,2027,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,8405.72,6678.62,2027,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,215.4,160.96,2027,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,255.81,184.94,2027,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1603.26,1307.67,2027,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,856.18,666.16,2027,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,4470.99,3782.7,2027,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,643.13,375.4,2027,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,116.38,111.77,2027,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,107.07,75.64,2027,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,416.45,212.3,2027,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,62.25,42.09,2027,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,504.81,221.98,2027,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,882.74,643.06,2027,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,3266.96,2754.7,2027,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,1964.63,1565.27,2027,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,6656.05,4419.64,2027,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,1033.96,783.93,2027,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,865.88,583.12,2027,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,222.84,170.64,2027,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,37.87,31.83,2027,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,204.43,135.54,2027,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,522.38,321.78,2027,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,3939.59,2616.94,2027,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,4.22,3.55,2027,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,50080.09,36912.38,2027,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,32331.52,26078.03,2027,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2468.05,1089.65,2027,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,232.61,157.46,2027,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,11036.4,5665.65,2027,"United States","North America","High income"
"169","UZB",1,3209.93,2179,2027,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,5587.93,3998.67,2027,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,48.54,43.16,2027,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,26.7,21.44,2027,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,49.4,29.83,2027,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,17030.13,9996.51,2027,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,15308.36,11102.97,2027,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,11320.87,8781.4,2027,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
