"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"151","SWE",1,508.26,223.86,2029,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,892.49,650.75,2029,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,3440.45,2902.69,2029,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,2034.42,1622.78,2029,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,6503.02,4321.85,2029,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,1079.15,818.98,2029,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,844.49,569.19,2029,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,240.11,184.05,2029,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,37.49,31.55,2029,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,197.2,130.77,2029,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,516.93,318.53,2029,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,3930.81,2612.74,2029,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,4.18,3.52,2029,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,52602.99,38791.14,2029,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,33593.04,27115.13,2029,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2281.23,1007.59,2029,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,232.43,157.5,2029,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,10975.46,5640.59,2029,"United States","North America","High income"
"169","UZB",1,3272.3,2222.69,2029,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,5698.97,4081.55,2029,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,50.56,44.96,2029,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,28.5,22.89,2029,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,48.97,29.59,2029,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,16967.08,9963.45,2029,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,15741.74,11425.1,2029,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,10931.02,8488.92,2029,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
