"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"94","LKA",1,1699.67,1049.53,2014,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",1,815.83,601.82,2014,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",1,220.92,106.5,2014,"Lithuania","Europe & Central Asia","High income"
"97","LUX",1,18.7,10.02,2014,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,129.63,70.15,2014,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3315.68,2091.9,2014,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,240.99,147.19,2014,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,10076.88,7794.94,2014,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,58.7,40.01,2014,"Maldives","South Asia","Upper middle income"
"103","MEX",1,13250.51,7581.92,2014,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,15.99,12.87,2014,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,76.38,50.22,2014,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,5376.81,4395.41,2014,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,8.32,6.29,2014,"Malta","Middle East & North Africa","High income"
"108","MMR",1,9875.3,7309.01,2014,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,75.61,45.78,2014,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,369.76,333.07,2014,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,11942.91,9848.22,2014,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,971.37,735.32,2014,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,137.47,95.93,2014,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,10091.62,8257.27,2014,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2846.3,2349.86,2014,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,807.62,576.12,2014,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,1862.36,1596.43,2014,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,23723.24,18343.15,2014,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1321.15,898.87,2014,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,574.32,245.6,2014,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,278.64,107.54,2014,"Norway","Europe & Central Asia","High income"
"122","NPL",1,6924.46,5417.49,2014,"Nepal","South Asia","Lower middle income"
"123","NZL",1,150.3,94.51,2014,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,167.38,128.24,2014,"Oman","Middle East & North Africa","High income"
"125","PAK",1,9966.69,6931.1,2014,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,476.75,340.51,2014,"Panama","Latin America & Caribbean","High income"
"127","PER",1,6655.06,4769.49,2014,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,15030.97,10744.01,2014,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,2051.11,1549.32,2014,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2092.92,1295.7,2014,"Poland","Europe & Central Asia","High income"
"131","PRT",1,529.69,264.65,2014,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2012.2,1483.5,2014,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,461.98,351.76,2014,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,34.56,38.13,2014,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,1852.17,1097.78,2014,"Romania","Europe & Central Asia","High income"
"136","RUS",1,7088.18,3706.97,2014,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,3369.27,2699.12,2014,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,841.85,592.55,2014,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,3551.08,2760.01,2014,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,5596.28,4418.5,2014,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,227.98,169.09,2014,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,176.26,126.4,2014,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1216.92,987.96,2014,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,937.05,722.19,2014,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,3149.72,2656.87,2014,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,773.2,444.98,2014,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,91.85,88.05,2014,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,102.07,72,2014,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,374.55,187.74,2014,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,50.45,33.36,2014,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,416.46,178.3,2014,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,810.24,586.1,2014,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,2186.48,1835.33,2014,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,1396.51,1100.31,2014,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,7662.14,5033.07,2014,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,624.56,468.25,2014,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,599.06,400.33,2014,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,211.28,159.95,2014,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,35.07,29.17,2014,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,187.4,123.97,2014,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,383.54,235.29,2014,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,3908.8,2572.03,2014,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,3.91,3.25,2014,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,33653.88,24680.91,2014,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,21444.84,17176.11,2014,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,1964.94,864.37,2014,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,242.23,162.04,2014,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,11274.5,5710.28,2014,"United States","North America","High income"
"169","UZB",1,2344.47,1582.28,2014,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,4691.83,3326.03,2014,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,33.94,30.16,2014,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,21.55,17.26,2014,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,59.39,35.59,2014,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,13255.05,7758.07,2014,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,10950.42,7889.37,2014,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,7892.13,6055.7,2014,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
