"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"38","CPV",1,81.85,73.2,2012,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",1,344.74,308.77,2012,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",1,35.61,44.45,2012,"Cyprus","Europe & Central Asia","High income"
"41","CZE",1,370.93,224.39,2012,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",1,2539.6,1276.62,2012,"Germany","Europe & Central Asia","High income"
"43","DJI",1,104.07,83.13,2012,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",1,286.84,133.51,2012,"Denmark","Europe & Central Asia","High income"
"45","DOM",1,2028.29,1654.99,2012,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",1,2413.55,1580.33,2012,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",1,3128.17,2195.51,2012,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1,2908.09,2187.05,2012,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",1,1097.37,546.93,2012,"Spain","Europe & Central Asia","High income"
"50","EST",1,95.33,33.37,2012,"Estonia","Europe & Central Asia","High income"
"51","ETH",1,21989.31,17736.63,2012,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",1,121.42,53.12,2012,"Finland","Europe & Central Asia","High income"
"53","FJI",1,203.89,165.99,2012,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",1,2657.47,1263.16,2012,"France","Europe & Central Asia","High income"
"55","FSM",1,28.84,22.14,2012,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",1,470.28,287.18,2012,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",1,2419.57,894.56,2012,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",1,217.92,144.1,2012,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",1,7458.63,5436.17,2012,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",1,5253.8,4205.45,2012,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",1,977.44,874.75,2012,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",1,570.98,463.81,2012,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",1,227.61,149.83,2012,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",1,453,212.31,2012,"Greece","Europe & Central Asia","High income"
"65","GTM",1,3961.66,2846.59,2012,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",1,218.21,137.66,2012,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",1,1710.29,1174.25,2012,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",1,208.36,103.72,2012,"Croatia","Europe & Central Asia","High income"
"69","HTI",1,1547.31,1282.79,2012,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",1,667.89,282.62,2012,"Hungary","Europe & Central Asia","High income"
"71","IDN",1,50383.76,35887.3,2012,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",1,208227.47,149584.62,2012,"India","South Asia","Lower middle income"
"73","IRL",1,250.67,107.5,2012,"Ireland","Europe & Central Asia","High income"
"74","IRN",1,1792.47,1493.95,2012,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",1,800.22,618.46,2012,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",1,12.14,7.61,2012,"Iceland","Europe & Central Asia","High income"
"77","ISR",1,315.48,217.52,2012,"Israel","Middle East & North Africa","High income"
"78","ITA",1,1542.47,583.05,2012,"Italy","Europe & Central Asia","High income"
"79","JAM",1,525.46,383.59,2012,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",1,324.32,258.94,2012,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",1,6578.88,2412.52,2012,"Japan","East Asia & Pacific","High income"
"82","KAZ",1,1420.12,742.92,2012,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",1,13710.23,9670.28,2012,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",1,694.48,483.36,2012,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",1,1875.45,1335.46,2012,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1,32.41,26.57,2012,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",1,2194.27,1184.67,2012,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",1,58.8,43.4,2012,"Kuwait","Middle East & North Africa","High income"
"89","LAO",1,761.03,519.16,2012,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",1,227.7,163.15,2012,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",1,1764.89,1450.68,2012,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",1,432.94,334.86,2012,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1,31.92,25.36,2012,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",1,1640.05,1011.63,2012,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",1,784.57,577.87,2012,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",1,242.02,116.51,2012,"Lithuania","Europe & Central Asia","High income"
"97","LUX",1,18.76,10.03,2012,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,120.63,65.1,2012,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3277.18,2066.84,2012,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,261.59,159.38,2012,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,9638.2,7449.11,2012,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,63.49,43.25,2012,"Maldives","South Asia","Upper middle income"
"103","MEX",1,13102.44,7487.78,2012,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,16.41,13.19,2012,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,78.62,51.56,2012,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,4926.73,4025.64,2012,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,8.9,6.7,2012,"Malta","Middle East & North Africa","High income"
"108","MMR",1,9635.16,7119.4,2012,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,77.34,46.63,2012,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,378.31,339.09,2012,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,10983.45,9048.37,2012,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,918.17,694.43,2012,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,136.29,94.83,2012,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,9471.05,7743.97,2012,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2909.21,2395.44,2012,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,819.02,582.83,2012,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,1688.87,1446.87,2012,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,21988.13,16980.28,2012,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1322.16,899.04,2012,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,563.61,240.04,2012,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,282.52,108.45,2012,"Norway","Europe & Central Asia","High income"
"122","NPL",1,7171.82,5603.14,2012,"Nepal","South Asia","Lower middle income"
"123","NZL",1,150.83,94.53,2012,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,163.19,124.91,2012,"Oman","Middle East & North Africa","High income"
"125","PAK",1,9818.28,6824.02,2012,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,471.21,336.17,2012,"Panama","Latin America & Caribbean","High income"
"127","PER",1,6729.63,4813.86,2012,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,14905.41,10630.72,2012,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,1973.93,1486.83,2012,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2234.29,1381.1,2012,"Poland","Europe & Central Asia","High income"
"131","PRT",1,544.59,271.4,2012,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2060.16,1515.88,2012,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,463.54,352.55,2012,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,28.91,31.83,2012,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,1911.46,1130.16,2012,"Romania","Europe & Central Asia","High income"
"136","RUS",1,6609.74,3451.91,2012,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,3196.44,2558.01,2012,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,848.29,596.12,2012,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,3364.89,2612.78,2012,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,5296.89,4178.15,2012,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,242.37,179.51,2012,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,167.15,119.72,2012,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1147.5,930.94,2012,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,998.65,768.39,2012,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,2983.93,2515.96,2012,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,787.28,452.08,2012,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,84.1,80.59,2012,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,101.3,71.45,2012,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,386.21,193.03,2012,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,51,33.59,2012,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,393.28,167.56,2012,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,798.45,576.97,2012,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,2017.08,1691.93,2012,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,1291.66,1016.16,2012,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,7851.96,5148.34,2012,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,646.46,483.81,2012,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,574.66,383.59,2012,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,198.2,149.78,2012,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,34.54,28.68,2012,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,182.06,120.4,2012,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,388.66,238.28,2012,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,3872.28,2543.68,2012,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,3.85,3.2,2012,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,30884.81,22632.82,2012,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,19945.03,15957.67,2012,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2043.31,898.38,2012,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,246.29,164.44,2012,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,11298.41,5709.33,2012,"United States","North America","High income"
"169","UZB",1,2459.82,1658.76,2012,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,4740.97,3355.74,2012,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,32.81,29.15,2012,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,22.29,17.84,2012,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,60.48,36.2,2012,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,13069.86,7646.46,2012,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,10103.02,7271.53,2012,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,7605.75,5826.39,2012,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
