"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"45","DOM",1,2037.34,1667.17,2017,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",1,2725.21,1787.43,2017,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",1,3172.16,2236.31,2017,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1,3103.83,2345.75,2017,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",1,1169.42,586.71,2017,"Spain","Europe & Central Asia","High income"
"50","EST",1,114.24,40.26,2017,"Estonia","Europe & Central Asia","High income"
"51","ETH",1,24039.46,19429.43,2017,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",1,125.68,55.56,2017,"Finland","Europe & Central Asia","High income"
"53","FJI",1,218.69,179.13,2017,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",1,2767.98,1321.15,2017,"France","Europe & Central Asia","High income"
"55","FSM",1,28.23,21.83,2017,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",1,540.74,331.98,2017,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",1,2487.74,928.78,2017,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",1,219.12,145.4,2017,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",1,8360.58,6131.15,2017,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",1,5999.63,4817.7,2017,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",1,1164.5,1046.81,2017,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",1,664.95,541.53,2017,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",1,287.89,189.49,2017,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",1,452.1,213.43,2017,"Greece","Europe & Central Asia","High income"
"65","GTM",1,4131.5,2977.28,2017,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",1,194.15,122.93,2017,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",1,1712,1175.1,2017,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",1,183.78,92.24,2017,"Croatia","Europe & Central Asia","High income"
"69","HTI",1,1639.92,1362.27,2017,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",1,668.06,284.79,2017,"Hungary","Europe & Central Asia","High income"
"71","IDN",1,50615.29,36195.97,2017,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",1,216016.62,155814.39,2017,"India","South Asia","Lower middle income"
"73","IRL",1,285.21,123.43,2017,"Ireland","Europe & Central Asia","High income"
"74","IRN",1,1892.24,1583.23,2017,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",1,887.53,687.19,2017,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",1,12.55,7.89,2017,"Iceland","Europe & Central Asia","High income"
"77","ISR",1,346.04,240.51,2017,"Israel","Middle East & North Africa","High income"
"78","ITA",1,1606.52,612.42,2017,"Italy","Europe & Central Asia","High income"
"79","JAM",1,469.11,343.27,2017,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",1,402.8,322.76,2017,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",1,6348.73,2345.79,2017,"Japan","East Asia & Pacific","High income"
"82","KAZ",1,1706.36,895.6,2017,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",1,15708.67,11098.47,2017,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",1,741.45,517.88,2017,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",1,1905.71,1363.22,2017,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1,32.87,27.07,2017,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",1,1778.29,970.68,2017,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",1,66.42,49.12,2017,"Kuwait","Middle East & North Africa","High income"
"89","LAO",1,772.21,529.52,2017,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",1,254.95,183.3,2017,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",1,2077.38,1712.59,2017,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",1,459.66,357.52,2017,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1,26.12,20.8,2017,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",1,1746.09,1080.37,2017,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",1,815.04,602.69,2017,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",1,202.04,97.64,2017,"Lithuania","Europe & Central Asia","High income"
"97","LUX",1,18.99,10.21,2017,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,140.39,76.34,2017,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3374.47,2130.53,2017,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,241.81,148.38,2017,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,10772.89,8346.26,2017,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,64.73,44.16,2017,"Maldives","South Asia","Upper middle income"
"103","MEX",1,13263.22,7605.93,2017,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,16.12,13.03,2017,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,72.19,47.73,2017,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,6122.93,5009.54,2017,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,8.15,6.2,2017,"Malta","Middle East & North Africa","High income"
"108","MMR",1,9720.87,7216.59,2017,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,75.31,45.95,2017,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,414.91,376.97,2017,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,13173.08,10880.49,2017,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,1060.23,803.91,2017,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,129.77,91,2017,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,11276.04,9237.97,2017,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2724.56,2260.2,2017,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,865.67,620.22,2017,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,2141.26,1837.47,2017,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,26338.27,20409.35,2017,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1344.81,915.89,2017,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,559.32,241,2017,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,287.84,112.2,2017,"Norway","Europe & Central Asia","High income"
"122","NPL",1,6659.13,5222.99,2017,"Nepal","South Asia","Lower middle income"
"123","NZL",1,157.22,99.49,2017,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,188.02,144.31,2017,"Oman","Middle East & North Africa","High income"
"125","PAK",1,10330.28,7191.65,2017,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,492.93,352.76,2017,"Panama","Latin America & Caribbean","High income"
"127","PER",1,6761.21,4861.82,2017,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,15491.93,11116.82,2017,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,2173.57,1650.52,2017,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2200.24,1365.94,2017,"Poland","Europe & Central Asia","High income"
"131","PRT",1,511.45,256.76,2017,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2027.11,1499.69,2017,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,486.12,370.87,2017,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,41.66,46.11,2017,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,1916.04,1140.82,2017,"Romania","Europe & Central Asia","High income"
"136","RUS",1,7806.12,4092.77,2017,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,3697.46,2967.64,2017,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,864.93,610.58,2017,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,3813.06,2968.75,2017,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,6229.85,4927.47,2017,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,217.64,161.84,2017,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,188.16,135.26,2017,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1327.76,1079.19,2017,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,890.63,688.42,2017,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,3441.74,2905.24,2017,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,757.54,437.81,2017,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,100.62,96.5,2017,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,102.95,72.63,2017,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,386.84,194.95,2017,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,54.62,36.39,2017,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,457.44,197.62,2017,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,849.94,615.9,2017,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,2434.13,2045.49,2017,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,1554.03,1227.87,2017,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,7423.92,4892.43,2017,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,667.53,502.09,2017,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,615,411.81,2017,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,214.29,162.75,2017,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,35.15,29.33,2017,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,197.94,131.02,2017,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,392.53,241.09,2017,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,3977.82,2625.64,2017,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,3.92,3.27,2017,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,37920.7,27849.01,2017,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,24180.31,19404.19,2017,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2179.04,959.47,2017,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,233.83,156.96,2017,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,11488.66,5842.52,2017,"United States","North America","High income"
"169","UZB",1,2469.04,1668.94,2017,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,4835.06,3436.83,2017,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,39.38,35,2017,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,22.75,18.24,2017,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,58.18,34.94,2017,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,14326.56,8391.17,2017,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,12055.62,8701.35,2017,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,8641.15,6649.23,2017,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
