"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"24","BRN",1,43.84,14.44,2030,"Brunei Darussalam","East Asia & Pacific","High income"
"25","BTN",1,72.85,48.97,2030,"Bhutan","South Asia","Lower middle income"
"26","BWA",1,903.87,636.73,2030,"Botswana","Sub-Saharan Africa","Upper middle income"
"27","CAF",1,1058.71,873.77,2030,"Central African Republic","Sub-Saharan Africa","Low income"
"28","CAN",1,1049.48,613.54,2030,"Canada","North America","High income"
"29","CHE",1,180.91,100.15,2030,"Switzerland","Europe & Central Asia","High income"
"30","CHL",1,1438.99,1000.2,2030,"Chile","Latin America & Caribbean","High income"
"31","CHN",1,69941.64,44720.32,2030,"China","East Asia & Pacific","Upper middle income"
"32","CIV",1,9779.22,7647.37,2030,"Côte d’Ivoire","Sub-Saharan Africa","Lower middle income"
"33","CMR",1,9486.41,7085.01,2030,"Cameroon","Sub-Saharan Africa","Lower middle income"
"34","COD",1,40348.65,32505.05,2030,"Congo, Dem. Rep.","Sub-Saharan Africa","Low income"
"35","COG",1,1689.5,1192.13,2030,"Congo, Rep.","Sub-Saharan Africa","Lower middle income"
"36","COL",1,6001.25,4165.74,2030,"Colombia","Latin America & Caribbean","Upper middle income"
"37","COM",1,495.42,384.33,2030,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",1,82.05,73.75,2030,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",1,322.37,295.6,2030,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",1,35.83,46.38,2030,"Cyprus","Europe & Central Asia","High income"
"41","CZE",1,492.74,303.87,2030,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",1,2752.51,1413.82,2030,"Germany","Europe & Central Asia","High income"
"43","DJI",1,128.21,103.03,2030,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",1,272.05,130.52,2030,"Denmark","Europe & Central Asia","High income"
"45","DOM",1,2160.07,1777.78,2030,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",1,4449.8,2927.95,2030,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",1,3504.61,2489.13,2030,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1,4611,3517.4,2030,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",1,1007.24,509.82,2030,"Spain","Europe & Central Asia","High income"
"50","EST",1,113.75,40.51,2030,"Estonia","Europe & Central Asia","High income"
"51","ETH",1,30674.74,24894.61,2030,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",1,114.88,51.56,2030,"Finland","Europe & Central Asia","High income"
"53","FJI",1,257.2,213.34,2030,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",1,2612.76,1255.05,2030,"France","Europe & Central Asia","High income"
"55","FSM",1,30.1,23.66,2030,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",1,873.05,542.01,2030,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",1,2671.36,1013.92,2030,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",1,267.16,178.47,2030,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",1,11211.99,8324.73,2030,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",1,8140.19,6584.38,2030,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",1,1839.66,1669.31,2030,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",1,932.9,764.39,2030,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",1,460.33,302.75,2030,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",1,346.09,165.03,2030,"Greece","Europe & Central Asia","High income"
"65","GTM",1,4474.72,3241.13,2030,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",1,190.72,121.72,2030,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",1,1696.62,1164.76,2030,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",1,170.8,86.84,2030,"Croatia","Europe & Central Asia","High income"
"69","HTI",1,1801.95,1502.68,2030,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",1,653.21,282.08,2030,"Hungary","Europe & Central Asia","High income"
"71","IDN",1,52792.52,38047.57,2030,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",1,205489.54,149407.03,2030,"India","South Asia","Lower middle income"
"73","IRL",1,273.4,119.99,2030,"Ireland","Europe & Central Asia","High income"
"74","IRN",1,2648.85,2230.2,2030,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",1,1119.36,870.14,2030,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",1,11.51,7.27,2030,"Iceland","Europe & Central Asia","High income"
"77","ISR",1,434.3,305.54,2030,"Israel","Middle East & North Africa","High income"
"78","ITA",1,1328.54,512.4,2030,"Italy","Europe & Central Asia","High income"
"79","JAM",1,468.52,344.45,2030,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",1,334.57,269.87,2030,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",1,5409.01,2018.72,2030,"Japan","East Asia & Pacific","High income"
"82","KAZ",1,2591.13,1368.5,2030,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",1,17624.13,12498.54,2030,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",1,1081.39,760.79,2030,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",1,2263.6,1633.94,2030,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1,44.3,36.83,2030,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",1,1463.46,809.52,2030,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",1,83.17,61.75,2030,"Kuwait","Middle East & North Africa","High income"
"89","LAO",1,855.37,592.47,2030,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",1,183.54,132.68,2030,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",1,2670.31,2215.32,2030,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",1,502.25,394.6,2030,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1,23.86,19.1,2030,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",1,1644.45,1022.31,2030,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",1,932.46,695.88,2030,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",1,226.59,110.36,2030,"Lithuania","Europe & Central Asia","High income"
"97","LUX",1,22.03,11.95,2030,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,167.53,92.39,2030,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3723.26,2355.52,2030,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,242.63,151.04,2030,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,14281.99,11119.86,2030,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,80.7,55.24,2030,"Maldives","South Asia","Upper middle income"
"103","MEX",1,13199.12,7619.43,2030,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,17.31,14.17,2030,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,69.84,46.82,2030,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,8870.8,7281.76,2030,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,9.04,6.96,2030,"Malta","Middle East & North Africa","High income"
"108","MMR",1,8817.47,6610.59,2030,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,72.24,44.96,2030,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,680.53,633.74,2030,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,18413.16,15292.89,2030,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,1499.79,1143.95,2030,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,94.59,67.27,2030,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,14058.39,11564.11,2030,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2902.12,2439.03,2030,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,1187.23,862.11,2030,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,3579.29,3083.18,2030,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,37860.35,29570.68,2030,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1434.83,980.16,2030,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,493.53,216.44,2030,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,279.51,111.48,2030,"Norway","Europe & Central Asia","High income"
"122","NPL",1,5944.13,4693.53,2030,"Nepal","South Asia","Lower middle income"
"123","NZL",1,161.98,104.05,2030,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,336.65,259.71,2030,"Oman","Middle East & North Africa","High income"
"125","PAK",1,12980.96,9072.69,2030,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,545.17,392.38,2030,"Panama","Latin America & Caribbean","High income"
"127","PER",1,7070.93,5127.9,2030,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,15571.3,11306.29,2030,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,2600.91,2011.18,2030,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2324.49,1453.34,2030,"Poland","Europe & Central Asia","High income"
"131","PRT",1,400.25,203.03,2030,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2168.36,1620.63,2030,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,628.98,482.21,2030,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,56.25,63.04,2030,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,1751.07,1055.57,2030,"Romania","Europe & Central Asia","High income"
"136","RUS",1,9895.64,5228.72,2030,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,4947.11,3992.33,2030,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,1062.83,756.3,2030,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,4891.63,3831.4,2030,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,8761.58,6967.49,2030,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,243.23,181.89,2030,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,272.25,197,2030,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1681.02,1372.32,2030,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,864.16,673.11,2030,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,4913.45,4159.74,2030,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,633.92,370.65,2030,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,119.28,114.59,2030,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,106.37,75.21,2030,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,418.65,213.8,2030,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,58.82,39.86,2030,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,508.7,224.24,2030,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,898.49,655.42,2030,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,3527.91,2977.38,2030,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,2071.35,1653.26,2030,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,6420.61,4269,2030,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,1094.41,830.96,2030,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,831.79,560.89,2030,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,247.85,190.08,2030,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,37.45,31.53,2030,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,193.26,128.18,2030,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,511.85,315.46,2030,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,3929.65,2612.8,2030,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,4.17,3.51,2030,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,53909.67,39765.27,2030,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,34175.8,27596.12,2030,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2189.89,967.47,2030,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,232,157.29,2030,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,10954.48,5632.96,2030,"United States","North America","High income"
"169","UZB",1,3279.73,2228.48,2030,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,5723,4100.52,2030,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,51.48,45.78,2030,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,29.06,23.35,2030,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,48.7,29.43,2030,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,16919.2,9937.5,2030,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,16010.01,11623.97,2030,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,10759.23,8360.52,2030,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
