"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"78","ITA",1,1609.26,616.5,2021,"Italy","Europe & Central Asia","High income"
"79","JAM",1,456.31,334.45,2021,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",1,422.16,339.09,2021,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",1,6292.98,2335.01,2021,"Japan","East Asia & Pacific","High income"
"82","KAZ",1,2286.12,1202.62,2021,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",1,17113.43,12105.51,2021,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",1,895.56,627.09,2021,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",1,2092.11,1501.32,2021,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1,40.65,33.59,2021,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",1,1757.69,965.14,2021,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",1,80.18,59.37,2021,"Kuwait","Middle East & North Africa","High income"
"89","LAO",1,814.24,560.33,2021,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",1,227.69,164.06,2021,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",1,2280.82,1884.35,2021,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",1,507.56,396.28,2021,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1,23.48,18.74,2021,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",1,1747.39,1083.24,2021,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",1,802.38,595.12,2021,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",1,194.68,94.34,2021,"Lithuania","Europe & Central Asia","High income"
"97","LUX",1,19.58,10.56,2021,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,145.46,79.51,2021,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3547.27,2241.23,2021,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,264.54,163.14,2021,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,11686.65,9069.52,2021,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,80.23,54.8,2021,"Maldives","South Asia","Upper middle income"
"103","MEX",1,13211.18,7594.11,2021,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,16.63,13.5,2021,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,68.66,45.63,2021,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,7116.39,5828.13,2021,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,8.4,6.43,2021,"Malta","Middle East & North Africa","High income"
"108","MMR",1,9210.45,6860.85,2021,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,75.68,46.53,2021,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,529.97,485.99,2021,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,14680.69,12148.09,2021,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,1195.82,908.47,2021,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,112.46,79.27,2021,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,12693.87,10413.5,2021,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2609.43,2175.46,2021,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,998.09,718.53,2021,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,2552.6,2193.09,2021,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,29984.07,23293.9,2021,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1392.45,949.35,2021,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,524.53,227.64,2021,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,296.72,116.75,2021,"Norway","Europe & Central Asia","High income"
"122","NPL",1,6341.53,4986.81,2021,"Nepal","South Asia","Lower middle income"
"123","NZL",1,168.5,107.28,2021,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,229.07,176.13,2021,"Oman","Middle East & North Africa","High income"
"125","PAK",1,10992.75,7662.42,2021,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,516.51,370.42,2021,"Panama","Latin America & Caribbean","High income"
"127","PER",1,6986.35,5040.55,2021,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,16326.22,11765.64,2021,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,2318.5,1771.16,2021,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2449.3,1524.75,2021,"Poland","Europe & Central Asia","High income"
"131","PRT",1,483.17,243.62,2021,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2085.22,1548.52,2021,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,549.44,420.02,2021,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,48.86,54.29,2021,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,2004.62,1199.13,2021,"Romania","Europe & Central Asia","High income"
"136","RUS",1,8882.1,4669.76,2021,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,4104.17,3300.54,2021,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,962.52,681.54,2021,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,4143.16,3232.19,2021,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,7202.13,5707.29,2021,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,218.29,162.7,2021,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,208.74,150.44,2021,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1464.07,1191.65,2021,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,867.48,672.51,2021,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,3854.9,3256.87,2021,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,721.26,418.64,2021,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,109.9,105.46,2021,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,104.59,73.81,2021,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,417.01,211.25,2021,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,61.72,41.41,2021,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,496.64,216.36,2021,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,913.33,663.23,2021,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,2766.06,2327.64,2021,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,1743.74,1382.38,2021,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,7136.71,4718.93,2021,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,802.74,605.85,2021,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,678.83,455.61,2021,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,208.43,158.85,2021,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,35.88,30.03,2021,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,209.95,139.06,2021,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,435.96,268.1,2021,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,4016.45,2658.91,2021,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,4,3.35,2021,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,43297.14,31845.31,2021,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,27928.42,22459.36,2021,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2585.5,1139.65,2021,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,225.98,152.25,2021,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,11605.35,5926.69,2021,"United States","North America","High income"
"169","UZB",1,2843.44,1925.32,2021,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,5198.94,3706.23,2021,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,46.24,41.1,2021,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,24.16,19.37,2021,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,55.39,33.34,2021,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,16044.02,9405.02,2021,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,13427.44,9711.05,2021,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,9955.35,7686.01,2021,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
