"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"37","COM",1,464.3,359.53,2025,"Comoros","Sub-Saharan Africa","Lower middle income"
"38","CPV",1,84.56,75.91,2025,"Cabo Verde","Sub-Saharan Africa","Lower middle income"
"39","CRI",1,330.38,301.67,2025,"Costa Rica","Latin America & Caribbean","Upper middle income"
"40","CYP",1,36.64,47.15,2025,"Cyprus","Europe & Central Asia","High income"
"41","CZE",1,471.64,289.89,2025,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",1,2499.99,1279.45,2025,"Germany","Europe & Central Asia","High income"
"43","DJI",1,129.5,103.9,2025,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",1,253.48,120.96,2025,"Denmark","Europe & Central Asia","High income"
"45","DOM",1,2129.64,1749.47,2025,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",1,4021.75,2643.52,2025,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",1,3353.73,2376.95,2025,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1,4513.92,3433.16,2025,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",1,1125.66,568.48,2025,"Spain","Europe & Central Asia","High income"
"50","EST",1,125.49,44.56,2025,"Estonia","Europe & Central Asia","High income"
"51","ETH",1,27805.18,22534.08,2025,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",1,132.24,59.11,2025,"Finland","Europe & Central Asia","High income"
"53","FJI",1,250.79,207.16,2025,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",1,2825.51,1354.73,2025,"France","Europe & Central Asia","High income"
"55","FSM",1,28.53,22.3,2025,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",1,750.85,464.43,2025,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",1,2827.39,1067.91,2025,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",1,286.92,191.27,2025,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",1,10367.81,7667.67,2025,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",1,7221.93,5826.59,2025,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",1,1577.33,1426.8,2025,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",1,850.1,695,2025,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",1,394.68,259.66,2025,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",1,394.09,187.44,2025,"Greece","Europe & Central Asia","High income"
"65","GTM",1,4260.57,3081.25,2025,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",1,191.73,122.03,2025,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",1,1631.27,1119.59,2025,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",1,186.14,94.3,2025,"Croatia","Europe & Central Asia","High income"
"69","HTI",1,1767.73,1472.41,2025,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",1,615.55,264.79,2025,"Hungary","Europe & Central Asia","High income"
"71","IDN",1,54854.68,39432.35,2025,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",1,204017.41,147962.56,2025,"India","South Asia","Lower middle income"
"73","IRL",1,316.25,138.27,2025,"Ireland","Europe & Central Asia","High income"
"74","IRN",1,2307.72,1939.5,2025,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",1,1104.94,857.73,2025,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",1,13.14,8.29,2025,"Iceland","Europe & Central Asia","High income"
"77","ISR",1,420.46,294.83,2025,"Israel","Middle East & North Africa","High income"
"78","ITA",1,1521.75,585.15,2025,"Italy","Europe & Central Asia","High income"
"79","JAM",1,477.33,350.38,2025,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",1,399.79,321.81,2025,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",1,6195.13,2306.02,2025,"Japan","East Asia & Pacific","High income"
"82","KAZ",1,2653.76,1398.82,2025,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",1,17614.05,12474.19,2025,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",1,1122.49,787.8,2025,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",1,2217.3,1595.77,2025,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1,40.13,33.26,2025,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",1,1797.74,991.34,2025,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",1,85.58,63.45,2025,"Kuwait","Middle East & North Africa","High income"
"89","LAO",1,819.65,565.86,2025,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",1,209.53,151.24,2025,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",1,2449.58,2027.86,2025,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",1,535.77,419.68,2025,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1,24.05,19.22,2025,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",1,1687.08,1047.45,2025,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",1,852.11,633.82,2025,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",1,254.54,123.66,2025,"Lithuania","Europe & Central Asia","High income"
"97","LUX",1,21.1,11.41,2025,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,124.56,68.4,2025,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3907.36,2470.33,2025,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,266.62,165.18,2025,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,12595.12,9789.84,2025,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,85.84,58.68,2025,"Maldives","South Asia","Upper middle income"
"103","MEX",1,13463.57,7755.5,2025,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,16.37,13.34,2025,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,71.99,48.06,2025,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,7877.36,6457.93,2025,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,8.81,6.77,2025,"Malta","Middle East & North Africa","High income"
"108","MMR",1,8719.23,6515.36,2025,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,71.25,44.09,2025,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,658.09,608.31,2025,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,16247.2,13467.58,2025,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,1352.29,1029.28,2025,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,100.14,70.91,2025,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,13241.61,10876.52,2025,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2720.46,2277.56,2025,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,1118.95,809.02,2025,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,3002.29,2582.52,2025,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,33853.08,26365.18,2025,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1429.39,975.47,2025,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,512.38,223.64,2025,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,289.21,114.64,2025,"Norway","Europe & Central Asia","High income"
"122","NPL",1,6143.74,4841.8,2025,"Nepal","South Asia","Lower middle income"
"123","NZL",1,166.54,106.54,2025,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,274.29,211.25,2025,"Oman","Middle East & North Africa","High income"
"125","PAK",1,11785.62,8225.27,2025,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,539.97,387.94,2025,"Panama","Latin America & Caribbean","High income"
"127","PER",1,6440.81,4659.64,2025,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,17165.86,12417.53,2025,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,2427.77,1865.38,2025,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2292.53,1430.4,2025,"Poland","Europe & Central Asia","High income"
"131","PRT",1,438.73,221.95,2025,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2090.67,1557.68,2025,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,615.41,471.21,2025,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,54.02,60.26,2025,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,1752.73,1052.62,2025,"Romania","Europe & Central Asia","High income"
"136","RUS",1,9962.75,5250.92,2025,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,4314.93,3476.07,2025,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,1064.75,755.87,2025,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,4457.5,3484.02,2025,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,8126.65,6451.06,2025,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,195.04,145.63,2025,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,243.7,176.01,2025,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1549.09,1262.57,2025,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,853.4,663.24,2025,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,4211.27,3561.18,2025,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,652.17,379.96,2025,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,114.94,110.36,2025,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,107.45,75.87,2025,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,411.64,209.43,2025,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,63.52,42.85,2025,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,495.95,217.46,2025,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,878.67,639.38,2025,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,3097.99,2610.44,2025,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,1890.45,1503.57,2025,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,6797.39,4507.35,2025,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,977.46,739.96,2025,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,871.62,586.3,2025,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,207.27,158.46,2025,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,38.34,32.18,2025,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,209.8,139.05,2025,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,519.3,319.7,2025,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,3974.55,2637.32,2025,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,4.27,3.59,2025,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,47572.65,35038.55,2025,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,30960.99,24946.9,2025,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2613.68,1153.26,2025,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,232.14,156.9,2025,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,11043.98,5660.04,2025,"United States","North America","High income"
"169","UZB",1,3111.62,2110.38,2025,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,5433.87,3883.57,2025,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,46.49,41.33,2025,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,24.94,20.02,2025,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,50.09,30.21,2025,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,16929.45,9932.53,2025,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,14869.94,10774.47,2025,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,11551.82,8946.42,2025,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
