"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"40","CYP",1,36.29,44.97,2010,"Cyprus","Europe & Central Asia","High income"
"41","CZE",1,362.06,218.22,2010,"Czech Republic","Europe & Central Asia","High income"
"42","DEU",1,2588.61,1295.81,2010,"Germany","Europe & Central Asia","High income"
"43","DJI",1,103.73,82.78,2010,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",1,287.79,133.21,2010,"Denmark","Europe & Central Asia","High income"
"45","DOM",1,2033.16,1656.82,2010,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",1,2516.14,1646.15,2010,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",1,3108.5,2177.08,2010,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1,2872,2154.85,2010,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",1,1100.16,546.47,2010,"Spain","Europe & Central Asia","High income"
"50","EST",1,93.01,32.45,2010,"Estonia","Europe & Central Asia","High income"
"51","ETH",1,20903.42,16844.55,2010,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",1,122.56,53.34,2010,"Finland","Europe & Central Asia","High income"
"53","FJI",1,204.84,166.29,2010,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",1,2616.15,1240.91,2010,"France","Europe & Central Asia","High income"
"55","FSM",1,29.92,22.9,2010,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",1,456.88,278.32,2010,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",1,2464.9,907.07,2010,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",1,232.88,153.73,2010,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",1,7140.19,5189.58,2010,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",1,4995.98,3993.43,2010,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",1,915.38,817.56,2010,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",1,543.79,441.23,2010,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",1,209.16,137.69,2010,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",1,463.74,216.54,2010,"Greece","Europe & Central Asia","High income"
"65","GTM",1,3802.54,2728.45,2010,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",1,226.38,142.59,2010,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",1,1690.12,1160.55,2010,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",1,226.23,112.15,2010,"Croatia","Europe & Central Asia","High income"
"69","HTI",1,1508.75,1249.75,2010,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",1,679.52,286.52,2010,"Hungary","Europe & Central Asia","High income"
"71","IDN",1,49702.73,35334.69,2010,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",1,204501.17,146636.35,2010,"India","South Asia","Lower middle income"
"73","IRL",1,244.77,104.5,2010,"Ireland","Europe & Central Asia","High income"
"74","IRN",1,1824.63,1517.78,2010,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",1,762.88,589.09,2010,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",1,12.21,7.64,2010,"Iceland","Europe & Central Asia","High income"
"77","ISR",1,304.76,209.28,2010,"Israel","Middle East & North Africa","High income"
"78","ITA",1,1522.97,573.2,2010,"Italy","Europe & Central Asia","High income"
"79","JAM",1,552.45,402.83,2010,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",1,286.82,228.61,2010,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",1,6703.8,2448.4,2010,"Japan","East Asia & Pacific","High income"
"82","KAZ",1,1453.08,759,2010,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",1,12975,9144.43,2010,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",1,719.22,499.74,2010,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",1,1922.83,1366.23,2010,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1,35.23,28.83,2010,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",1,2397.07,1286.36,2010,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",1,57.72,42.57,2010,"Kuwait","Middle East & North Africa","High income"
"89","LAO",1,779.97,530.77,2010,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",1,212.37,151.91,2010,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",1,1622.39,1331.77,2010,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",1,438,337.89,2010,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1,33.96,26.94,2010,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",1,1585.1,976.22,2010,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",1,770.33,566.44,2010,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",1,265.87,127.75,2010,"Lithuania","Europe & Central Asia","High income"
"97","LUX",1,18.44,9.83,2010,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,115.24,61.97,2010,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3270.19,2061.28,2010,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,287.2,174.4,2010,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,9165.14,7075.3,2010,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,69.2,47.11,2010,"Maldives","South Asia","Upper middle income"
"103","MEX",1,12941.69,7383.87,2010,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,17,13.63,2010,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,81.82,53.44,2010,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,4530.07,3699.36,2010,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,9.53,7.14,2010,"Malta","Middle East & North Africa","High income"
"108","MMR",1,9354.87,6897.39,2010,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,78.26,46.92,2010,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,396.65,353.29,2010,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,10064.76,8281.53,2010,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,869.97,657.25,2010,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,136.86,94.89,2010,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,8891.88,7263.31,2010,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2947.03,2417.91,2010,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,830.86,589.4,2010,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,1535.65,1314.59,2010,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,20390.18,15722.17,2010,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1327.02,901.67,2010,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,550.12,232.96,2010,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,285.96,108.96,2010,"Norway","Europe & Central Asia","High income"
"122","NPL",1,7314.4,5703.76,2010,"Nepal","South Asia","Lower middle income"
"123","NZL",1,150.1,93.64,2010,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,172.06,131.53,2010,"Oman","Middle East & North Africa","High income"
"125","PAK",1,9669.43,6715.69,2010,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,464.08,330.6,2010,"Panama","Latin America & Caribbean","High income"
"127","PER",1,6877.94,4907.42,2010,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,14773.65,10507.13,2010,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,1887.38,1416.41,2010,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2401.06,1481.04,2010,"Poland","Europe & Central Asia","High income"
"131","PRT",1,555.68,275.92,2010,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2100.64,1541.82,2010,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,462.32,351.1,2010,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,25.71,28.24,2010,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,2001.5,1179.43,2010,"Romania","Europe & Central Asia","High income"
"136","RUS",1,6428.81,3351.3,2010,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,3039.77,2429.15,2010,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,864.95,606.51,2010,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,3180.38,2466.55,2010,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,5028.69,3961.4,2010,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,225.7,166.81,2010,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,158.78,113.53,2010,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1083.8,878.54,2010,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,1054.23,809.35,2010,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,2824.87,2380.73,2010,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,807.12,462.06,2010,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,76.56,73.34,2010,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,100.39,70.8,2010,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,404.61,201.41,2010,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,52.35,34.28,2010,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,380.4,160.97,2010,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,805.96,581.69,2010,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,1859.96,1558.92,2010,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,1192.25,936.2,2010,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,7958.36,5205.4,2010,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,675.01,503.97,2010,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,562.26,374.8,2010,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,185.66,139.97,2010,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,34.48,28.56,2010,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,179.91,118.93,2010,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,398.71,244.22,2010,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,3837.08,2514.32,2010,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,3.84,3.18,2010,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,28381.94,20777.1,2010,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,18563.19,14831.35,2010,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2174.11,955.22,2010,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,249.54,166.19,2010,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,11231.22,5658.32,2010,"United States","North America","High income"
"169","UZB",1,2600.79,1751.88,2010,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,4870.4,3440.55,2010,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,32.7,29.05,2010,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,22.83,18.27,2010,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,62.01,37.05,2010,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,12961.77,7579.34,2010,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,9307.47,6690.3,2010,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,7443.45,5690.99,2010,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
