"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"42","DEU",1,2513.73,1265.41,2013,"Germany","Europe & Central Asia","High income"
"43","DJI",1,104.43,83.44,2013,"Djibouti","Middle East & North Africa","Lower middle income"
"44","DNK",1,284.71,132.78,2013,"Denmark","Europe & Central Asia","High income"
"45","DOM",1,2027.55,1655.25,2013,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",1,2392.03,1566.69,2013,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",1,3130.1,2198.59,2013,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1,2927.09,2203.21,2013,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",1,1093.78,545.73,2013,"Spain","Europe & Central Asia","High income"
"50","EST",1,98.06,34.36,2013,"Estonia","Europe & Central Asia","High income"
"51","ETH",1,22460.98,18123.38,2013,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",1,121.32,53.17,2013,"Finland","Europe & Central Asia","High income"
"53","FJI",1,203.47,165.82,2013,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",1,2685.57,1277.41,2013,"France","Europe & Central Asia","High income"
"55","FSM",1,28.44,21.87,2013,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",1,479.57,293.11,2013,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",1,2391.05,885.47,2013,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",1,212.59,140.65,2013,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",1,7606.88,5550.09,2013,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",1,5391.04,4317.61,2013,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",1,1008.06,902.85,2013,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",1,586.33,476.49,2013,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",1,238.15,156.77,2013,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",1,448.52,210.46,2013,"Greece","Europe & Central Asia","High income"
"65","GTM",1,4028.45,2896.06,2013,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",1,214.08,135.15,2013,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",1,1713.78,1176.59,2013,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",1,197.72,98.56,2013,"Croatia","Europe & Central Asia","High income"
"69","HTI",1,1566.25,1298.97,2013,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",1,665.41,281.92,2013,"Hungary","Europe & Central Asia","High income"
"71","IDN",1,50604.61,36069.03,2013,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",1,209825.09,150840.55,2013,"India","South Asia","Lower middle income"
"73","IRL",1,253.78,109,2013,"Ireland","Europe & Central Asia","High income"
"74","IRN",1,1787.33,1490.63,2013,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",1,819.17,633.3,2013,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",1,12.13,7.6,2013,"Iceland","Europe & Central Asia","High income"
"77","ISR",1,320.09,220.99,2013,"Israel","Middle East & North Africa","High income"
"78","ITA",1,1554.99,588.61,2013,"Italy","Europe & Central Asia","High income"
"79","JAM",1,511.25,373.36,2013,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",1,343.27,274.24,2013,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",1,6505.33,2388.59,2013,"Japan","East Asia & Pacific","High income"
"82","KAZ",1,1420.62,743.6,2013,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",1,14077.98,9932.53,2013,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",1,689.35,480.07,2013,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",1,1855.66,1322.4,2013,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1,31.07,25.49,2013,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",1,2074.55,1122.1,2013,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",1,59.37,43.84,2013,"Kuwait","Middle East & North Africa","High income"
"89","LAO",1,754.75,515.34,2013,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",1,239.07,171.4,2013,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",1,1830.95,1505.73,2013,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",1,432.38,334.75,2013,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1,30.66,24.37,2013,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",1,1669.56,1030.36,2013,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",1,797.94,588.16,2013,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",1,231.69,111.61,2013,"Lithuania","Europe & Central Asia","High income"
"97","LUX",1,18.76,10.04,2013,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,125.24,67.68,2013,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3291.39,2076.16,2013,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,251.22,153.24,2013,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,9857.94,7622.15,2013,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,61.21,41.71,2013,"Maldives","South Asia","Upper middle income"
"103","MEX",1,13172.64,7532.48,2013,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,16.2,13.03,2013,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,77.33,50.77,2013,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,5146.82,4206.4,2013,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,8.61,6.5,2013,"Malta","Middle East & North Africa","High income"
"108","MMR",1,9754.03,7213.02,2013,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,76.65,46.31,2013,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,373.31,335.41,2013,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,11451.36,9438.25,2013,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,943.91,714.21,2013,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,136.55,95.15,2013,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,9784.52,8003.04,2013,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2877.46,2372.32,2013,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,813.51,579.59,2013,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,1772.83,1519.23,2013,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,22835.06,17645.07,2013,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1321.15,898.6,2013,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,568.97,242.8,2013,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,280.82,108.07,2013,"Norway","Europe & Central Asia","High income"
"122","NPL",1,7052.57,5513.71,2013,"Nepal","South Asia","Lower middle income"
"123","NZL",1,150.96,94.76,2013,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,163.77,125.41,2013,"Oman","Middle East & North Africa","High income"
"125","PAK",1,9891.31,6876.64,2013,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,474.01,338.36,2013,"Panama","Latin America & Caribbean","High income"
"127","PER",1,6688.19,4788.57,2013,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,14970.64,10688.69,2013,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,2012.66,1518.04,2013,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2165.67,1339.67,2013,"Poland","Europe & Central Asia","High income"
"131","PRT",1,537.25,268.07,2013,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2037.73,1500.8,2013,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,462.88,352.24,2013,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,31.39,34.59,2013,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,1881.04,1113.47,2013,"Romania","Europe & Central Asia","High income"
"136","RUS",1,6819.23,3563.73,2013,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,3281.65,2627.5,2013,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,844.47,593.9,2013,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,3456.88,2685.46,2013,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,5443.03,4295.37,2013,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,239.69,177.64,2013,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,171.41,122.85,2013,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1181.95,959.22,2013,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,968.31,745.64,2013,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,3066.42,2586.06,2013,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,779.68,448.2,2013,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,87.87,84.22,2013,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,101.68,71.72,2013,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,380.2,190.29,2013,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,50.69,33.45,2013,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,404.52,172.75,2013,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,802.47,580.18,2013,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,2100.54,1762.56,2013,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,1343.32,1057.57,2013,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,7770.79,5099.62,2013,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,634.71,475.42,2013,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,584.89,390.63,2013,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,204.46,154.65,2013,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,34.66,28.8,2013,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,184.46,122,2013,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,385.39,236.34,2013,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,3888.29,2556.27,2013,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,3.86,3.21,2013,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,32245.07,23638.32,2013,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,20670.76,16546.92,2013,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2002.7,880.74,2013,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,244.24,163.22,2013,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,11306.01,5719.48,2013,"United States","North America","High income"
"169","UZB",1,2403.04,1621.11,2013,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,4714.65,3339.57,2013,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,33.31,29.59,2013,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,21.95,17.57,2013,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,59.89,35.87,2013,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,13165.98,7704.27,2013,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,10515.84,7572.33,2013,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,7734.59,5929.83,2013,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
