"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"45","DOM",1,2062.89,1690.62,2020,"Dominican Republic","Latin America & Caribbean","Upper middle income"
"46","DZA",1,3309.39,2172.38,2020,"Algeria","Middle East & North Africa","Lower middle income"
"47","ECU",1,3195.5,2257.63,2020,"Ecuador","Latin America & Caribbean","Upper middle income"
"48","EGY",1,3335.41,2526.94,2020,"Egypt, Arab Rep.","Middle East & North Africa","Lower middle income"
"49","ESP",1,1278.17,643.03,2020,"Spain","Europe & Central Asia","High income"
"50","EST",1,126.91,44.86,2020,"Estonia","Europe & Central Asia","High income"
"51","ETH",1,24997.98,20224.81,2020,"Ethiopia","Sub-Saharan Africa","Low income"
"52","FIN",1,132.11,58.67,2020,"Finland","Europe & Central Asia","High income"
"53","FJI",1,234.08,192.35,2020,"Fiji","East Asia & Pacific","Upper middle income"
"54","FRA",1,2801.82,1339.75,2020,"France","Europe & Central Asia","High income"
"55","FSM",1,29.21,22.68,2020,"Micronesia, Fed. Sts.","East Asia & Pacific","Lower middle income"
"56","GAB",1,604.94,372.43,2020,"Gabon","Sub-Saharan Africa","Upper middle income"
"57","GBR",1,2692.29,1009.79,2020,"United Kingdom","Europe & Central Asia","High income"
"58","GEO",1,246.6,163.93,2020,"Georgia","Europe & Central Asia","Upper middle income"
"59","GHA",1,9021.72,6637.31,2020,"Ghana","Sub-Saharan Africa","Lower middle income"
"60","GIN",1,6463.02,5198.74,2020,"Guinea","Sub-Saharan Africa","Low income"
"61","GMB",1,1306.05,1176.8,2020,"Gambia, The","Sub-Saharan Africa","Low income"
"62","GNB",1,736.46,600.61,2020,"Guinea-Bissau","Sub-Saharan Africa","Low income"
"63","GNQ",1,327.45,215.5,2020,"Equatorial Guinea","Sub-Saharan Africa","Upper middle income"
"64","GRC",1,462.97,219.24,2020,"Greece","Europe & Central Asia","High income"
"65","GTM",1,4077.15,2942.26,2020,"Guatemala","Latin America & Caribbean","Upper middle income"
"66","GUY",1,180.88,114.75,2020,"Guyana","Latin America & Caribbean","Upper middle income"
"67","HND",1,1695.93,1163.97,2020,"Honduras","Latin America & Caribbean","Lower middle income"
"68","HRV",1,199.37,100.44,2020,"Croatia","Europe & Central Asia","High income"
"69","HTI",1,1688.18,1403.85,2020,"Haiti","Latin America & Caribbean","Lower middle income"
"70","HUN",1,680.25,291.03,2020,"Hungary","Europe & Central Asia","High income"
"71","IDN",1,49929.65,35776.48,2020,"Indonesia","East Asia & Pacific","Lower middle income"
"72","IND",1,218690.97,158075.63,2020,"India","South Asia","Lower middle income"
"73","IRL",1,314.52,136.68,2020,"Ireland","Europe & Central Asia","High income"
"74","IRN",1,2076.11,1740.16,2020,"Iran, Islamic Rep.","Middle East & North Africa","Lower middle income"
"75","IRQ",1,936.18,725.55,2020,"Iraq","Middle East & North Africa","Upper middle income"
"76","ISL",1,13.16,8.28,2020,"Iceland","Europe & Central Asia","High income"
"77","ISR",1,369.95,258.05,2020,"Israel","Middle East & North Africa","High income"
"78","ITA",1,1617.27,618.73,2020,"Italy","Europe & Central Asia","High income"
"79","JAM",1,455.25,333.52,2020,"Jamaica","Latin America & Caribbean","Upper middle income"
"80","JOR",1,421.87,338.63,2020,"Jordan","Middle East & North Africa","Upper middle income"
"81","JPN",1,6289.56,2331.1,2020,"Japan","East Asia & Pacific","High income"
"82","KAZ",1,2162.44,1136.85,2020,"Kazakhstan","Europe & Central Asia","Upper middle income"
"83","KEN",1,16878.95,11935.64,2020,"Kenya","Sub-Saharan Africa","Lower middle income"
"84","KGZ",1,839.85,587.67,2020,"Kyrgyz Republic","Europe & Central Asia","Lower middle income"
"85","KHM",1,2053.83,1472.57,2020,"Cambodia","East Asia & Pacific","Lower middle income"
"86","KIR",1,40.28,33.25,2020,"Kiribati","East Asia & Pacific","Lower middle income"
"87","KOR",1,1748.03,958.31,2020,"Korea, Rep.","East Asia & Pacific","High income"
"88","KWT",1,78.23,57.91,2020,"Kuwait","Middle East & North Africa","High income"
"89","LAO",1,810.74,557.37,2020,"Lao PDR","East Asia & Pacific","Lower middle income"
"90","LBN",1,233.04,167.82,2020,"Lebanon","Middle East & North Africa","Lower middle income"
"91","LBR",1,2235.16,1845.53,2020,"Liberia","Sub-Saharan Africa","Low income"
"92","LBY",1,496.74,387.43,2020,"Libya","Middle East & North Africa","Upper middle income"
"93","LCA",1,23.62,18.84,2020,"St. Lucia","Latin America & Caribbean","Upper middle income"
"94","LKA",1,1755.18,1087.5,2020,"Sri Lanka","South Asia","Lower middle income"
"95","LSO",1,797.88,591.31,2020,"Lesotho","Sub-Saharan Africa","Lower middle income"
"96","LTU",1,185.72,89.93,2020,"Lithuania","Europe & Central Asia","High income"
"97","LUX",1,19.1,10.3,2020,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,150.15,81.96,2020,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3460.25,2185.81,2020,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,261.85,161.26,2020,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,11472.18,8898.94,2020,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,77.72,53.07,2020,"Maldives","South Asia","Upper middle income"
"103","MEX",1,13159.11,7559.35,2020,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,16.71,13.55,2020,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,68.36,45.37,2020,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,6913.87,5660.68,2020,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,8.29,6.34,2020,"Malta","Middle East & North Africa","High income"
"108","MMR",1,9349.07,6957.59,2020,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,76.5,46.94,2020,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,496.39,454.07,2020,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,14300.25,11827.36,2020,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,1157.99,879.26,2020,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,116.04,81.68,2020,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,12478.84,10233.31,2020,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2600.32,2164.94,2020,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,965.79,694.37,2020,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,2447.59,2102.16,2020,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,29023.9,22532.25,2020,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1381,941.27,2020,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,528.95,229.11,2020,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,295.35,115.92,2020,"Norway","Europe & Central Asia","High income"
"122","NPL",1,6394.01,5024.57,2020,"Nepal","South Asia","Lower middle income"
"123","NZL",1,167.6,106.53,2020,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,218.31,167.78,2020,"Oman","Middle East & North Africa","High income"
"125","PAK",1,10817.87,7537.84,2020,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,509.45,365.15,2020,"Panama","Latin America & Caribbean","High income"
"127","PER",1,7038.57,5073.68,2020,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,16061.18,11561.33,2020,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,2287.74,1744.72,2020,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2454,1526.54,2020,"Poland","Europe & Central Asia","High income"
"131","PRT",1,492.21,247.88,2020,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2080.4,1543.38,2020,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,531.37,406,2020,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,47.71,52.96,2020,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,2042.03,1219.94,2020,"Romania","Europe & Central Asia","High income"
"136","RUS",1,8567.35,4500.89,2020,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,4040.79,3247.83,2020,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,932.22,659.54,2020,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,4064.1,3168.77,2020,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,6954.33,5508,2020,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,222.24,165.54,2020,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,201.26,144.95,2020,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1439.11,1170.9,2020,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,874.8,677.66,2020,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,3774.07,3187.83,2020,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,736.65,427.06,2020,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,108.5,104.1,2020,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,103.96,73.36,2020,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,415.12,210,2020,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,60.52,40.53,2020,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,491,213.42,2020,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,920.3,667.91,2020,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,2685.71,2259.22,2020,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,1702.04,1348.05,2020,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,7214.02,4765.76,2020,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,761.96,574.52,2020,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,637.11,427.33,2020,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,209.91,159.83,2020,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,35.48,29.67,2020,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,208.31,137.94,2020,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,416.7,256.17,2020,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,4007.89,2651.13,2020,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,3.95,3.31,2020,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,42141.07,30982.05,2020,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,27068.05,21754.85,2020,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2534.26,1116.73,2020,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,225.52,151.79,2020,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,11652.34,5943.99,2020,"United States","North America","High income"
"169","UZB",1,2764.03,1870.64,2020,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,5122.65,3648.99,2020,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,45.67,40.59,2020,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,24.12,19.34,2020,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,56.58,34.03,2020,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,15700.46,9201.51,2020,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,13057.24,9438.07,2020,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,9542.2,7360.45,2020,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
