"","country","current_cov","curr_cc_prev","curr_mort_prev","year","country_name","region","income_group"
"97","LUX",1,21.8,11.82,2028,"Luxembourg","Europe & Central Asia","High income"
"98","LVA",1,151.29,83.31,2028,"Latvia","Europe & Central Asia","High income"
"99","MAR",1,3815.56,2413.37,2028,"Morocco","Middle East & North Africa","Lower middle income"
"100","MDA",1,253.57,157.59,2028,"Moldova","Europe & Central Asia","Upper middle income"
"101","MDG",1,13592.47,10576.68,2028,"Madagascar","Sub-Saharan Africa","Low income"
"102","MDV",1,83.78,57.32,2028,"Maldives","South Asia","Upper middle income"
"103","MEX",1,13327.48,7687.87,2028,"Mexico","Latin America & Caribbean","Upper middle income"
"104","MHL",1,16.84,13.77,2028,"Marshall Islands","East Asia & Pacific","Upper middle income"
"105","MKD",1,70.94,47.5,2028,"North Macedonia","Europe & Central Asia","Upper middle income"
"106","MLI",1,8460.38,6941.51,2028,"Mali","Sub-Saharan Africa","Low income"
"107","MLT",1,9,6.93,2028,"Malta","Middle East & North Africa","High income"
"108","MMR",1,8758.3,6558.75,2028,"Myanmar","East Asia & Pacific","Lower middle income"
"109","MNE",1,71.84,44.63,2028,"Montenegro","Europe & Central Asia","Upper middle income"
"110","MNG",1,680.51,632.17,2028,"Mongolia","East Asia & Pacific","Lower middle income"
"111","MOZ",1,17527.31,14546.85,2028,"Mozambique","Sub-Saharan Africa","Low income"
"112","MRT",1,1441.96,1099.03,2028,"Mauritania","Sub-Saharan Africa","Lower middle income"
"113","MUS",1,96.21,68.33,2028,"Mauritius","Sub-Saharan Africa","Upper middle income"
"114","MWI",1,13705.42,11267.92,2028,"Malawi","Sub-Saharan Africa","Low income"
"115","MYS",1,2836.73,2381.12,2028,"Malaysia","East Asia & Pacific","Upper middle income"
"116","NAM",1,1165.17,844.85,2028,"Namibia","Sub-Saharan Africa","Upper middle income"
"117","NER",1,3338.95,2874.7,2028,"Niger","Sub-Saharan Africa","Low income"
"118","NGA",1,36272.41,28301.03,2028,"Nigeria","Sub-Saharan Africa","Lower middle income"
"119","NIC",1,1437.49,981.64,2028,"Nicaragua","Latin America & Caribbean","Lower middle income"
"120","NLD",1,500.19,219.04,2028,"Netherlands","Europe & Central Asia","High income"
"121","NOR",1,285.16,113.52,2028,"Norway","Europe & Central Asia","High income"
"122","NPL",1,6017.27,4748.39,2028,"Nepal","South Asia","Lower middle income"
"123","NZL",1,164.12,105.29,2028,"New Zealand","East Asia & Pacific","High income"
"124","OMN",1,315.17,243,2028,"Oman","Middle East & North Africa","High income"
"125","PAK",1,12533.42,8755.3,2028,"Pakistan","South Asia","Lower middle income"
"126","PAN",1,544.52,391.67,2028,"Panama","Latin America & Caribbean","High income"
"127","PER",1,6821.46,4943.12,2028,"Peru","Latin America & Caribbean","Upper middle income"
"128","PHL",1,16213.59,11757.69,2028,"Philippines","East Asia & Pacific","Lower middle income"
"129","PNG",1,2532.16,1953.69,2028,"Papua New Guinea","East Asia & Pacific","Lower middle income"
"130","POL",1,2324.06,1452.1,2028,"Poland","Europe & Central Asia","High income"
"131","PRT",1,415.07,210.38,2028,"Portugal","Europe & Central Asia","High income"
"132","PRY",1,2140.16,1597.88,2028,"Paraguay","Latin America & Caribbean","Upper middle income"
"133","PSE",1,625.84,479.62,2028,"West Bank and Gaza","Middle East & North Africa","Lower middle income"
"134","QAT",1,55.17,61.72,2028,"Qatar","Middle East & North Africa","High income"
"135","ROU",1,1752.34,1055.05,2028,"Romania","Europe & Central Asia","High income"
"136","RUS",1,10042.18,5301.6,2028,"Russian Federation","Europe & Central Asia","Upper middle income"
"137","RWA",1,4704.71,3794.46,2028,"Rwanda","Sub-Saharan Africa","Low income"
"138","SAU",1,1072.81,762.82,2028,"Saudi Arabia","Middle East & North Africa","High income"
"139","SDN",1,4715.83,3690.95,2028,"Sudan","Sub-Saharan Africa","Low income"
"140","SEN",1,8525.86,6775.97,2028,"Senegal","Sub-Saharan Africa","Lower middle income"
"141","SGP",1,225.62,168.64,2028,"Singapore","East Asia & Pacific","High income"
"142","SLB",1,261.35,188.99,2028,"Solomon Islands","East Asia & Pacific","Lower middle income"
"143","SLE",1,1629.46,1329.42,2028,"Sierra Leone","Sub-Saharan Africa","Low income"
"144","SLV",1,858.44,668.16,2028,"El Salvador","Latin America & Caribbean","Lower middle income"
"145","SOM",1,4612.76,3903.45,2028,"Somalia","Sub-Saharan Africa","Low income"
"146","SRB",1,639.95,373.75,2028,"Serbia","Europe & Central Asia","Upper middle income"
"147","STP",1,117.17,112.54,2028,"São Tomé and Príncipe","Sub-Saharan Africa","Lower middle income"
"148","SUR",1,106.82,75.48,2028,"Suriname","Latin America & Caribbean","Upper middle income"
"149","SVK",1,417.94,213.18,2028,"Slovak Republic","Europe & Central Asia","High income"
"150","SVN",1,61.25,41.44,2028,"Slovenia","Europe & Central Asia","High income"
"151","SWE",1,507.42,223.31,2028,"Sweden","Europe & Central Asia","High income"
"152","SWZ",1,886.24,645.89,2028,"Eswatini","Sub-Saharan Africa","Lower middle income"
"153","TCD",1,3352.99,2828.06,2028,"Chad","Sub-Saharan Africa","Low income"
"154","TGO",1,1999.35,1593.86,2028,"Togo","Sub-Saharan Africa","Low income"
"155","THA",1,6579.12,4370.48,2028,"Thailand","East Asia & Pacific","Upper middle income"
"156","TJK",1,1056.38,801.31,2028,"Tajikistan","Europe & Central Asia","Lower middle income"
"157","TKM",1,856.09,576.76,2028,"Turkmenistan","Europe & Central Asia","Upper middle income"
"158","TLS",1,231.2,177.12,2028,"Timor-Leste","East Asia & Pacific","Lower middle income"
"159","TON",1,37.63,31.65,2028,"Tonga","East Asia & Pacific","Upper middle income"
"160","TTO",1,200.93,133.23,2028,"Trinidad and Tobago","Latin America & Caribbean","High income"
"161","TUN",1,520.13,320.44,2028,"Tunisia","Middle East & North Africa","Lower middle income"
"162","TUR",1,3930.62,2611.79,2028,"Türkiye","Europe & Central Asia","Upper middle income"
"163","TUV",1,4.19,3.53,2028,"Tuvalu","East Asia & Pacific","Upper middle income"
"164","TZA",1,51330.02,37842.82,2028,"Tanzania","Sub-Saharan Africa","Lower middle income"
"165","UGA",1,32958.69,26593.3,2028,"Uganda","Sub-Saharan Africa","Low income"
"166","UKR",1,2378.86,1050.48,2028,"Ukraine","Europe & Central Asia","Lower middle income"
"167","URY",1,232.52,157.48,2028,"Uruguay","Latin America & Caribbean","High income"
"168","USA",1,11018.4,5659.51,2028,"United States","North America","High income"
"169","UZB",1,3241.98,2201.41,2028,"Uzbekistan","Europe & Central Asia","Lower middle income"
"170","VNM",1,5644.75,4041.01,2028,"Vietnam","East Asia & Pacific","Lower middle income"
"171","VUT",1,49.55,44.06,2028,"Vanuatu","East Asia & Pacific","Lower middle income"
"172","WSM",1,27.51,22.1,2028,"Samoa","East Asia & Pacific","Lower middle income"
"173","XK",1,49.16,29.69,2028,"Kosovo","Europe & Central Asia","Upper middle income"
"174","ZAF",1,17011.66,9987.59,2028,"South Africa","Sub-Saharan Africa","Upper middle income"
"175","ZMB",1,15526.63,11265.06,2028,"Zambia","Sub-Saharan Africa","Low income"
"176","ZWE",1,11137.76,8644.38,2028,"Zimbabwe","Sub-Saharan Africa","Lower middle income"
